txn_date,mid,payment_method,gateway,status,txn_count,amount_local,currency,revenue_local,cost_local,gp_local
2024-08-02,SA268987858,CARD,GW-ORION,Success,2,124.23,SAR,3.65,2.04,1.61
2025-01-23,AE123781768,LDEBIT,GW-NIMBUS,Failed,13,647.3,AED,0.0,0.72,-0.72
2024-12-15,EG874835199,CARD,GW-ATLAS,Failed,8,1933.68,EGP,0.0,7.84,-7.84
2024-11-26,EG988355477,CARD,GW-ATLAS,Success,1,1889.81,EGP,50.29,31.16,19.13
2026-03-25,SA988802623,LDEBIT,GW-NIMBUS,Success,15,3888.4,SAR,47.18,20.03,27.15
2025-08-29,EG373280861,WALLET,GW-NILE,Success,1,336.54,EGP,8.55,4.46,4.09
2025-09-19,EG724883181,WALLET,GW-NILE,Failed,4,1419.33,EGP,0.0,1.63,-1.63
2024-11-16,SA420885285,CARD,GW-NIMBUS,Failed,1,127.21,SAR,0.0,0.06,-0.06
2026-01-17,SA247806531,TOKEN,GW-ATLAS,Failed,1,51.25,SAR,0.0,0.08,-0.08
2025-12-02,EG696983188,CARD,GW-ATLAS,Success,337,114604.77,EGP,4471.5,2940.36,1531.14
2026-05-13,EG770407516,TOKEN,GW-ATLAS,Success,201,59467.99,EGP,2415.92,1665.99,749.93
2025-03-06,OM362279591,CARD,GW-NIMBUS,Success,1,108.11,OMR,2.45,1.48,0.97
2026-01-28,OM688926128,LDEBIT,GW-NIMBUS,Success,92,957.63,OMR,9.28,5.9,3.38
2024-12-10,EG361515615,CARD,GW-ATLAS,Refunded,1,668.32,EGP,0.0,7.35,-7.35
2025-12-22,SA397646855,LDEBIT,GW-NIMBUS,Success,107,5712.07,SAR,54.32,43.76,10.56
2025-12-10,EG934737958,LDEBIT,GW-NILE,Success,13,3876.25,EGP,75.92,38.86,37.06
2026-06-25,SA592705693,BNPL,GW-ATLAS,Success,3,2182.06,SAR,98.32,75.64,22.68
2025-10-10,SA753222305,LDEBIT,GW-NIMBUS,Success,4,790.43,SAR,9.68,4.23,5.45
2025-07-05,SA773581532,CARD,GW-ORION,Success,13,10359.92,SAR,232.69,135.71,96.98
2025-11-14,EG624580946,WALLET,GW-NILE,Success,108,23025.11,EGP,690.85,379.18,311.67
2026-05-07,SA605409640,LDEBIT,GW-NIMBUS,Success,7,869.78,SAR,10.89,5.1,5.79
2025-10-07,EG832002580,CARD,GW-NILE,Success,4,19837.21,EGP,480.36,251.7,228.66
2025-11-05,SA860742247,TOKEN,GW-ATLAS,VOID,8,1562.83,SAR,0.0,0.6,-0.6
2026-02-26,EG744743048,TOKEN,GW-NILE,Success,41,51447.64,EGP,1457.96,759.73,698.23
2025-12-25,SA211354199,LDEBIT,GW-NIMBUS,Failed,2,381.08,SAR,0.0,0.11,-0.11
2025-08-03,EG450716760,WALLET,GW-NILE,Success,3,7569.67,EGP,144.42,66.51,77.91
2026-04-16,SA256650029,TOKEN,GW-NIMBUS,REFUNDED,5,709.33,SAR,0.0,2.81,-2.81
2026-06-15,AE426640224,BNPL,GW-ATLAS,VOIDED,1,77.81,AED,0.0,0.07,-0.07
2025-05-11,SA887092113,CARD,GW-ORION,Failed,2,238.1,SAR,0.0,0.09,-0.09
2025-12-01,SA247609412,TOKEN,GW-ORION,Failed,5,262.51,SAR,0.0,0.22,-0.22
2025-12-19,EG967183698,LDEBIT,GW-NILE,Voided,11,3891.75,EGP,0.0,4.48,-4.48
2026-04-18,AE229934676,BANKTR,GW-NIMBUS,Refunded,3,696.1,AED,0.0,1.65,-1.65
2026-04-15,EG134531316,TOKEN,GW-NILE,Refunded,1,1357.17,EGP,0.0,7.7,-7.7
2026-02-12,EG799575469,TOKEN,GW-NILE,Success,9,3217.02,EGP,126.25,65.01,61.24
2024-07-10,AE307567415,CARD,GW-NIMBUS,Failed,57,10389.97,AED,0.0,3.14,-3.14
2025-10-24,SA860742247,TOKEN,GW-ATLAS,Refunded,8,2526.2,SAR,0.0,4.5,-4.5
2024-07-27,EG229215706,CARD,GW-NILE,Failed,1,423.84,EGP,0.0,0.38,-0.38
2026-06-20,OM761036673,CARD,GW-NIMBUS,DECLINED,109,423.85,OMR,0.0,0.63,-0.63
2024-11-11,EG873952802,TOKEN,GW-NILE,Refunded,9,11650.14,EGP,0.0,65.88,-65.88
2024-09-04,EG331354329,WALLET,GW-NILE,Failed,30,10532.5,EGP,0.0,11.58,-11.58
2024-08-10,EG934737958,CARD,GW-ATLAS,Success,41,10310.81,EGP,431.64,297.31,134.33
2025-07-31,EG783358166,LDEBIT,GW-NILE,Failed,3,857.2,EGP,0.0,1.2,-1.2
2025-06-27,SA674924548,CARD,GW-ORION,Failed,7,381.66,SAR,0.0,0.32,-0.32
2025-03-09,EG217500923,TOKEN,GW-ATLAS,Success,8,5238.23,EGP,154.97,108.44,46.53
2025-05-07,SA512016562,LDEBIT,GW-NIMBUS,REVERSED,2,75.17,SAR,0.0,0.11,-0.11
2026-06-07,AE787062785,TOKEN,GW-ORION,Voided,1,146.98,AED,0.0,0.04,-0.04
2026-04-09,AE987618927,CARD,GW-ORION,Failed,37,1533.91,AED,0.0,1.63,-1.63
2026-05-28,AE878919871,CARD,GW-ORION,Success,113,24580.06,AED,560.63,339.81,220.82
2025-07-19,EG775891339,WALLET,GW-NILE,Failed,1,1109.89,EGP,0.0,0.4,-0.4
2025-04-15,EG509980512,BNPL,GW-ATLAS,Failed,2,678.29,EGP,0.0,1.99,-1.99
2024-12-01,OM107384993,CARD,GW-NIMBUS,Success,39,770.24,OMR,13.57,11.37,2.2
2025-12-20,EG542845011,LDEBIT,GW-NILE,Captured,1,1351.98,EGP,18.98,7.26,11.72
2024-10-03,SA851607798,TOKEN,GW-ORION,Approved,22,1295.8,SAR,23.08,22.14,0.94
2026-06-13,EG474518016,CARD,GW-NILE,Failed,6,8622.04,EGP,0.0,2.47,-2.47
2026-05-17,AE987618927,CARD,GW-ORION,Success,250,10334.36,AED,318.76,187.11,131.65
2025-02-22,EG903275069,TOKEN,GW-ATLAS,Failed,5,2519.15,EGP,0.0,4.91,-4.91
2025-04-30,AE878919871,BNPL,GW-ATLAS,Failed,8,1763.27,AED,0.0,0.59,-0.59
2025-11-16,EG259754316,WALLET,GW-NILE,Failed,3,1156.05,EGP,0.0,1.22,-1.22
2025-11-20,EG611254298,WALLET,GW-NILE,Success,10,3871.95,EGP,96.38,49.2,47.18
2026-02-15,EG220900048,TOKEN,GW-NILE,CAPTURED,1,741.79,EGP,21.03,12.07,8.96
2025-06-20,SA815162718,LDEBIT,GW-NIMBUS,Success,3,540.76,SAR,7.08,2.94,4.14
2025-05-03,SA605999505,CARD,GW-ATLAS,Failed,46,9846.93,SAR,0.0,3.45,-3.45
2025-11-20,SA550486234,LDEBIT,GW-NIMBUS,Refunded,2,244.97,SAR,0.0,1.12,-1.12
2026-03-17,AE755836575,TOKEN,GW-ORION,Success,5,726.35,AED,18.44,10.75,7.69
2026-01-03,EG219821138,CARD,GW-NILE,Failed,2,841.28,EGP,0.0,0.81,-0.81
2026-01-04,EG989134753,TOKEN,GW-ATLAS,Success,11,85187.94,EGP,1462.65,1329.16,133.49
2025-01-23,EG987146982,BANKTR,GW-NILE,Success,278,208097.1,EGP,6146.47,4494.1,1652.37
2025-09-17,OM936304206,CARD,GW-ATLAS,Failed,3,59.35,OMR,0.0,0.02,-0.02
2025-05-21,OM954248664,TOKEN,GW-ATLAS,Success,4,29.33,OMR,0.82,0.56,0.26
2025-04-08,EG165126097,CARD,GW-ATLAS,Failed,1,1134.46,EGP,0.0,0.99,-0.99
2025-10-26,SA764037736,LDEBIT,GW-NIMBUS,Voided,2,443.61,SAR,0.0,0.11,-0.11
2025-09-11,AE208762198,CARD,GW-NIMBUS,Refunded,2,577.09,AED,0.0,1.1,-1.1
2025-03-04,EG761087060,CARD,GW-NILE,Voided,1,1416.16,EGP,0.0,0.4,-0.4
2025-02-05,EG373213017,WALLET,GW-NILE,Failed,4,5047.82,EGP,0.0,1.57,-1.57
2025-12-29,SA860742247,CARD,GW-NIMBUS,Success,1877,368532.82,SAR,6384.89,5432.71,952.18
2026-04-19,SA577673991,LDEBIT,GW-NIMBUS,Success,4,546.74,SAR,7.31,3.14,4.17
2026-05-08,AE538589512,TOKEN,GW-ATLAS,Success,3,669.59,AED,17.33,10.94,6.39
2025-02-12,SA987666099,CARD,GW-ATLAS,Voided,4,403.02,SAR,0.0,0.3,-0.3
2026-05-24,EG310678152,WALLET,GW-NILE,Success,5,7926.44,EGP,155.41,73.23,82.18
2025-03-30,EG217500923,CARD,GW-ATLAS,Success,24,16378.64,EGP,471.67,326.53,145.14
2025-06-07,EG849029255,CARD,GW-NILE,Voided,1,395.09,EGP,0.0,0.4,-0.4
2026-04-29,OM441483176,LDEBIT,GW-NIMBUS,Success,3,72.35,OMR,0.8,0.38,0.42
2025-08-11,EG331354329,WALLET,GW-NILE,Failed,3,1079.93,EGP,0.0,1.19,-1.19
2025-05-26,EG686030808,TOKEN,GW-NILE,Voided,3,2451.18,EGP,0.0,1.2,-1.2
2025-05-06,EG165675111,CARD,GW-ATLAS,Success,1,1001.3,EGP,29.41,18.29,11.12
2024-11-03,EG744158614,TOKEN,GW-ATLAS,Failed,1,1467.6,EGP,0.0,0.98,-0.98
2026-04-07,SA363280396,CARD,GW-ORION,Success,126,55019.86,SAR,908.99,733.47,175.52
2024-11-01,EG758836714,CARD,GW-NILE,Approved,15,14221.81,EGP,432.55,211.59,220.96
2024-10-13,EG327327982,CARD,GW-NILE,Success,34,8970.61,EGP,391.6,196.58,195.02
2026-01-25,EG275709942,WALLET,GW-NILE,Declined,1,1547.5,EGP,0.0,0.4,-0.4
2024-09-27,EG373280861,CARD,GW-NILE,Success,8,3339.52,EGP,113.96,61.03,52.93
2025-10-29,EG987489356,WALLET,GW-NILE,Success,858,255670.56,EGP,6856.46,3582.78,3273.68
2024-12-27,EG403388419,WALLET,GW-NILE,Failed,2,3133.19,EGP,0.0,0.78,-0.78
2026-05-16,AE551105480,CARD,GW-NIMBUS,PENDING_REVIEW,5,1849.69,AED,44.69,26.16,18.53
2024-09-02,EG676342880,WALLET,GW-NILE,Failed,11,9010.34,EGP,0.0,4.25,-4.25
2025-08-04,AE204415052,LDEBIT,GW-NIMBUS,Failed,1,95.96,AED,0.0,0.06,-0.06
2025-11-11,SA972748866,TOKEN,GW-ORION,Failed,5,651.95,SAR,0.0,0.22,-0.22
2025-01-27,EG357144481,TOKEN,GW-ATLAS,Success,1,425.72,EGP,15.26,10.06,5.2
2024-11-18,SA184014126,CARD,GW-ORION,Success,52,3010.63,SAR,81.07,50.2,30.87
2026-05-23,EG903275069,TOKEN,GW-ATLAS,Failed,4,2117.54,EGP,0.0,4.12,-4.12
2024-09-27,AE563552817,CARD,GW-ATLAS,Refunded,1,87.83,AED,0.0,0.55,-0.55
2025-03-04,AE881349842,CARD,GW-ORION,Success,96,341478.81,AED,5665.91,4398.74,1267.17
2025-07-09,SA605409640,CARD,GW-NIMBUS,APPROVED,10,1084.63,SAR,28.17,17.08,11.09
2025-09-20,EG110254241,WALLET,GW-NILE,Success,2,1482.98,EGP,32.51,15.58,16.93
2024-11-07,EG327394766,CARD,GW-ATLAS,Voided,2,3064.29,EGP,0.0,1.95,-1.95
2026-06-27,EG199157533,LDEBIT,GW-NILE,CAPTURED,1,1281.84,EGP,17.93,6.99,10.94
2026-05-27,SA211354199,BNPL,GW-ATLAS,Failed,3,571.63,SAR,0.0,0.22,-0.22
2025-07-25,OM224536276,CARD,GW-ATLAS,Success,24,85.46,OMR,2.96,1.93,1.03
2025-09-17,SA813270664,CARD,GW-ORION,Failed,1,45.42,SAR,0.0,0.04,-0.04
2025-11-16,SA158425015,TOKEN,GW-NIMBUS,Success,33,1281.96,SAR,43.4,25.99,17.41
2026-02-26,SA624172387,LDEBIT,GW-NIMBUS,Failed,2,82.31,SAR,0.0,0.11,-0.11
2024-10-08,SA315873581,TOKEN,GW-ORION,Refunded,3,144.01,SAR,0.0,1.69,-1.69
2025-12-15,SA211354199,LDEBIT,GW-NIMBUS,Refunded,1,256.83,SAR,0.0,0.56,-0.56
2025-11-21,EG577212501,TOKEN,GW-ATLAS,Success,1,388.84,EGP,15.19,9.65,5.54
2025-08-18,EG849029255,LDEBIT,GW-NILE,Failed,3,1175.39,EGP,0.0,1.19,-1.19
2025-07-05,SA779341840,CARD,GW-ATLAS,Voided,1,169.88,SAR,0.0,0.08,-0.08
2025-01-13,EG275709942,TOKEN,GW-ATLAS,Failed,2,3002.41,EGP,0.0,1.96,-1.96
2025-05-31,SA623969133,CARD,GW-ORION,Failed,1,245.49,SAR,0.0,0.04,-0.04
2025-03-18,EG327394766,TOKEN,GW-ATLAS,Refunded,3,3240.29,EGP,0.0,22.23,-22.23
2024-12-26,AE779021046,CARD,GW-ORION,Failed,1,1894.73,AED,0.0,0.04,-0.04
2025-06-20,AE957433919,TOKEN,GW-NIMBUS,Failed,35,5360.33,AED,0.0,1.93,-1.93
2026-02-21,OM817062602,TOKEN,GW-NIMBUS,Voided,1,13.19,OMR,0.0,0.01,-0.01
2025-08-20,SA110751010,TOKEN,GW-ORION,Refunded,1,110.75,SAR,0.0,0.56,-0.56
2025-03-04,SA859807984,TOKEN,GW-NIMBUS,Failed,1,1451.2,SAR,0.0,0.06,-0.06
2025-10-27,SA977935480,CARD,GW-ORION,Failed,5,516.97,SAR,0.0,0.22,-0.22
2024-11-17,EG838350410,TOKEN,GW-ATLAS,Success,6,14880.95,EGP,384.31,246.67,137.64
2026-04-12,EG449636175,LDEBIT,GW-NILE,Voided,22,9335.44,EGP,0.0,9.03,-9.03
2026-05-24,EG984686648,CARD,GW-NILE,Failed,9,4583.03,EGP,0.0,3.71,-3.71
2024-11-27,EG249264164,TOKEN,GW-ATLAS,Voided,1,869.4,EGP,0.0,0.98,-0.98
2025-10-03,SA110751010,TOKEN,GW-ORION,Failed,1,77.52,SAR,0.0,0.04,-0.04
2025-09-21,EG511884968,TOKEN,GW-NILE,Success,4,7953.18,EGP,192.07,111.01,81.06
2026-01-24,EG611254298,WALLET,GW-NILE,Success,13,4737.06,EGP,119.57,61.36,58.21
2024-08-06,SA205739809,CARD,GW-ORION,Failed,6,219.26,SAR,0.0,0.27,-0.27
2025-06-11,SA900572493,LDEBIT,GW-NIMBUS,Failed,1,366.23,SAR,0.0,0.06,-0.06
2026-06-01,AE832517070,CARD,GW-NIMBUS,Refunded,1,242.18,AED,0.0,0.55,-0.55
2024-07-23,EG724883181,CARD,GW-ATLAS,Voided,1,335.02,EGP,0.0,0.96,-0.96
2026-04-22,EG453339370,CARD,GW-NILE,Failed,2,4293.1,EGP,0.0,0.82,-0.82
2026-05-18,EG832002580,TOKEN,GW-NILE,Voided,1,4325.25,EGP,0.0,0.41,-0.41
2025-09-23,EG165126097,TOKEN,GW-NILE,Success,1,914.16,EGP,26.69,14.22,12.47
2026-06-21,SA200218731,TOKEN,GW-NIMBUS,Success,3,683.64,SAR,17.12,10.3,6.82
2026-06-30,AE346681166,TOKEN,GW-NIMBUS,Failed,9,1301.94,AED,0.0,0.5,-0.5
2024-11-20,AE853501645,TOKEN,GW-NIMBUS,Failed,1,61.62,AED,0.0,0.06,-0.06
2026-05-11,SA307616362,LDEBIT,GW-NIMBUS,Failed,8,409.46,SAR,0.0,0.45,-0.45
2026-02-16,SA711632487,TOKEN,GW-ORION,Success,34,1288.82,SAR,44.45,24.73,19.72
2025-03-28,AE195154121,TOKEN,GW-ATLAS,Failed,4,810.28,AED,0.0,0.29,-0.29
2026-04-04,EG275709942,WALLET,GW-NILE,VOIDED,1,1571.74,EGP,0.0,0.41,-0.41
2025-10-21,SA710370541,CARD,GW-ORION,Refunded,17,10656.33,SAR,0.0,9.56,-9.56
2025-12-16,SA716580826,CARD,GW-ATLAS,Failed,3,133.28,SAR,0.0,0.22,-0.22
2024-09-11,EG911025364,BNPL,GW-NILE,Refunded,1,157.55,EGP,0.0,7.24,-7.24
2025-11-16,EG308894080,LDEBIT,GW-NILE,Success,1,2442.55,EGP,33.23,11.68,21.55
2026-06-30,AE987618927,TOKEN,GW-NIMBUS,Failed,3,124.37,AED,0.0,0.17,-0.17
2025-01-31,SA550486234,CARD,GW-ATLAS,Failed,3,332.27,SAR,0.0,0.22,-0.22
2025-11-29,EG544029480,CARD,GW-NILE,Failed,6,7823.63,EGP,0.0,2.45,-2.45
2025-11-28,SA397646855,BNPL,GW-ATLAS,Voided,1,51.34,SAR,0.0,0.08,-0.08
2026-04-16,SA909427280,TOKEN,GW-NIMBUS,Voided,1,164.97,SAR,0.0,0.06,-0.06
2025-04-14,EG447972836,LDEBIT,GW-NILE,Success,2,1829.79,EGP,26.55,10.89,15.66
2026-06-15,EG304469248,CARD,GW-NILE,Failed,2,9281.82,EGP,0.0,0.82,-0.82
2026-01-24,SA765577175,LDEBIT,GW-NIMBUS,Approved,92,7822.32,SAR,63.97,50.73,13.24
2026-03-14,SA142705306,LDEBIT,GW-NIMBUS,Success,1,645.69,SAR,7.13,3.07,4.06
2026-03-29,EG529532780,CARD,GW-ATLAS,Voided,1,1700.58,EGP,0.0,1.03,-1.03
2024-09-30,EG991914423,WALLET,GW-NILE,Refunded,1,1062.6,EGP,0.0,7.24,-7.24
2025-06-23,EG373213017,LDEBIT,GW-NILE,APPROVED,12,18373.42,EGP,224.32,95.36,128.96
2024-10-21,SA407055199,CARD,GW-ORION,Voided,3,316.9,SAR,0.0,0.14,-0.14
2025-03-24,AE783290352,CARD,GW-ORION,Success,7,299.67,AED,10.21,5.37,4.84
2026-06-22,SA508515348,TOKEN,GW-ORION,Failed,1,184.69,SAR,0.0,0.04,-0.04
2024-12-10,SA332563719,TOKEN,GW-ORION,Success,3,183.37,SAR,5.18,3.11,2.07
2025-04-13,EG403388419,WALLET,GW-NILE,Success,20,31017.48,EGP,597.48,286.04,311.44
2025-01-11,SA776589285,LDEBIT,GW-NIMBUS,Success,2,431.69,SAR,5.24,2.28,2.96
2025-02-19,SA954952952,LDEBIT,GW-NIMBUS,Voided,4,174.71,SAR,0.0,0.22,-0.22
2025-09-06,AE667080643,TOKEN,GW-ATLAS,Success,4,1082.03,AED,27.52,17.45,10.07
2024-09-16,AE462770123,CARD,GW-ORION,Success,7,2324.67,AED,58.03,31.33,26.7
2026-06-06,EG670766393,WALLET,GW-NILE,Success,1,1087.16,EGP,22.94,10.61,12.33
2025-10-27,SA189353734,CARD,GW-ORION,Failed,2,77.62,SAR,0.0,0.09,-0.09
2024-10-07,SA660258875,TOKEN,GW-NIMBUS,Success,3,566.2,SAR,14.99,8.66,6.33
2026-03-11,SA776589285,CARD,GW-ORION,Success,17,3343.52,SAR,83.51,46.66,36.85
2025-08-22,EG221032323,CARD,GW-NILE,Failed,1,1290.02,EGP,0.0,0.4,-0.4
2024-10-19,AE195822932,CARD,GW-NIMBUS,Success,13,1755.82,AED,45.14,26.81,18.33
2025-02-02,AE647447711,CARD,GW-NIMBUS,SUCCESS,11,1468.76,AED,39.21,22.45,16.76
2025-07-27,EG877654092,TOKEN,GW-NILE,Success,203,180815.08,EGP,3487.36,2818.24,669.12
2025-07-13,EG389262771,CARD,GW-NILE,Voided,1,382.58,EGP,0.0,0.4,-0.4
2026-06-29,SA331993666,TOKEN,GW-NIMBUS,Captured,135,23406.27,SAR,307.73,360.59,-52.86
2025-09-17,EG873952802,TOKEN,GW-NILE,Success,62,87284.4,EGP,1583.77,1267.15,316.62
2024-11-02,EG389262771,WALLET,GW-NILE,CAPTURED,59,22540.95,EGP,531.21,283.35,247.86
2024-09-14,EG447972836,LDEBIT,GW-NILE,Success,1,1083.12,EGP,15.15,6.07,9.08
2024-10-26,SA189309853,TOKEN,GW-NIMBUS,Success,1,423.22,SAR,9.51,6.17,3.34
2025-10-24,EG724883181,CARD,GW-ATLAS,Failed,4,1402.92,EGP,0.0,4.03,-4.03
2025-08-29,AE608679106,CARD,GW-ORION,Voided,2,98.99,AED,0.0,0.09,-0.09
2026-02-25,SA466668047,CARD,GW-ORION,Failed,30,1318.59,SAR,0.0,1.35,-1.35
2026-03-08,SA781674979,CARD,GW-NIMBUS,Failed,6,281.41,SAR,0.0,0.34,-0.34
2025-03-02,EG647781107,TOKEN,GW-ATLAS,Success,5,3449.71,EGP,108.31,70.44,37.87
2025-08-29,SA124881724,LDEBIT,GW-NIMBUS,Success,51,6687.74,SAR,64.87,38.7,26.17
2026-01-03,EG877654092,CARD,GW-NILE,Voided,8,7363.87,EGP,0.0,3.23,-3.23
2026-02-26,SA848487072,CARD,GW-ORION,VOID,1,860.51,SAR,0.0,0.04,-0.04
2025-05-13,AE923160667,CARD,GW-ORION,VOID,1,373.87,AED,0.0,0.04,-0.04
2024-07-08,EG775891339,CARD,GW-ATLAS,Success,5,4919.24,EGP,137.26,89.52,47.74
2024-11-01,SA847623511,CARD,GW-ORION,Failed,3,292.41,SAR,0.0,0.14,-0.14
2026-01-26,EG903275069,CARD,GW-NILE,DECLINED,37,19192.92,EGP,0.0,14.95,-14.95
2025-03-04,OM543606528,LDEBIT,GW-NIMBUS,Voided,1,10.49,OMR,0.0,0.01,-0.01
2025-01-23,OM861947173,CARD,GW-NIMBUS,Failed,1,17.11,OMR,0.0,0.01,-0.01
2025-12-19,EG284431976,CARD,GW-NILE,Failed,1,852.03,EGP,0.0,0.41,-0.41
2025-06-26,SA289229597,CARD,GW-ORION,Failed,1,378.0,SAR,0.0,0.04,-0.04
2025-09-29,SA914955375,TOKEN,GW-NIMBUS,Success,4,1055.09,SAR,25.09,15.75,9.34
2025-10-09,AE852316595,CARD,GW-ORION,Failed,1,102.66,AED,0.0,0.04,-0.04
2026-03-21,SA211354199,TOKEN,GW-ATLAS,Success,2,519.24,SAR,10.84,8.41,2.43
2025-12-21,SA627300378,LDEBIT,GW-NIMBUS,Success,5,2036.62,SAR,25.94,10.01,15.93
2025-03-03,EG979007692,WALLET,GW-NILE,Success,1,893.43,EGP,19.56,8.97,10.59
2024-07-23,AE526176909,LDEBIT,GW-NIMBUS,Success,3,675.05,AED,8.37,3.53,4.84
2025-02-05,EG325044783,WALLET,GW-NILE,Success,1,956.07,EGP,19.04,9.46,9.58
2025-10-10,EG474518016,CARD,GW-NILE,Refunded,3,2860.14,EGP,0.0,22.66,-22.66
2025-07-27,EG820064163,CARD,GW-NILE,Success,3,2057.95,EGP,66.02,32.98,33.04
2024-08-02,EG877654092,WALLET,GW-NILE,Failed,16,14122.83,EGP,0.0,6.2,-6.2
2026-04-03,AE738504243,CARD,GW-ATLAS,Success,4,1145.05,AED,28.11,17.78,10.33
2026-03-21,AE878919871,CARD,GW-ORION,Voided,2,440.82,AED,0.0,0.09,-0.09
2024-09-30,EG943656964,WALLET,GW-NILE,Refunded,1,513.41,EGP,0.0,7.24,-7.24
2024-10-08,SA466668047,CARD,GW-ORION,Success,180,7560.05,SAR,241.99,137.08,104.91
2025-04-05,SA977935480,TOKEN,GW-ORION,Success,18,1851.39,SAR,53.35,28.64,24.71
2025-02-25,EG873952802,CARD,GW-ATLAS,Refunded,9,7930.72,EGP,0.0,66.24,-66.24
2026-04-21,AE718043205,CARD,GW-ORION,Voided,1,248.01,AED,0.0,0.04,-0.04
2026-04-23,SA954952952,LDEBIT,GW-NIMBUS,Success,317,14025.53,SAR,212.88,116.61,96.27
2025-08-10,EG537339465,WALLET,GW-NILE,Success,233,96283.0,EGP,1671.37,1183.24,488.13
2025-04-13,EG867607945,TOKEN,GW-NILE,Voided,1,1304.45,EGP,0.0,0.4,-0.4
2024-09-10,AE934873526,LDEBIT,GW-NIMBUS,Failed,1,300.53,AED,0.0,0.06,-0.06
2025-06-19,SA426436949,LDEBIT,GW-NIMBUS,Success,143,9427.68,SAR,137.78,66.56,71.22
2025-01-17,AE360087333,TOKEN,GW-ORION,Success,6,291.73,AED,8.95,5.19,3.76
2024-11-24,EG249264164,TOKEN,GW-ATLAS,Failed,1,869.4,EGP,0.0,0.98,-0.98
2025-06-22,EG134531316,WALLET,GW-NILE,Success,11,18925.85,EGP,381.35,172.5,208.85
2026-05-05,OM236113503,TOKEN,GW-ATLAS,Success,8,226.83,OMR,3.52,3.66,-0.14
2025-01-11,SA423374323,LDEBIT,GW-NIMBUS,Success,7,607.54,SAR,8.88,3.92,4.96
2026-03-13,EG707758852,LDEBIT,GW-NILE,Success,8,5368.51,EGP,81.36,36.19,45.17
2025-11-02,SA362023155,BNPL,GW-ATLAS,Failed,5,330.24,SAR,0.0,0.38,-0.38
2025-03-25,EG934454177,WALLET,GW-NILE,Success,184,243186.51,EGP,3702.63,2287.92,1414.71
2025-01-25,SA977935480,LDEBIT,GW-NIMBUS,REFUNDED,1,105.87,SAR,0.0,0.56,-0.56
2024-09-16,AE339334302,BANKTR,GW-NIMBUS,Success,18,176846.35,AED,407.98,112.55,295.43
2025-05-02,SA487858809,TOKEN,GW-ORION,Success,9,421.53,SAR,13.15,7.61,5.54
2024-09-10,EG799496821,WALLET,GW-NILE,Voided,1,826.39,EGP,0.0,0.39,-0.39
2026-03-09,SA351197729,CARD,GW-ORION,Success,23,5906.82,SAR,135.09,80.86,54.23
2025-02-02,SA487858809,CARD,GW-ATLAS,Failed,10,456.62,SAR,0.0,0.75,-0.75
2026-01-21,SA433295013,BANKTR,GW-NIMBUS,Voided,3,417.14,SAR,0.0,0.17,-0.17
2025-10-16,EG856875467,CARD,GW-NILE,Success,104,45160.48,EGP,1551.44,826.2,725.24
2025-07-15,EG761087060,TOKEN,GW-ATLAS,Success,32,49046.48,EGP,1306.33,860.43,445.9
2025-08-28,AE782539735,CARD,GW-NIMBUS,Failed,19,795.62,AED,0.0,1.05,-1.05
2025-06-13,SA289229597,CARD,GW-ORION,Refunded,1,357.11,SAR,0.0,0.56,-0.56
2024-09-05,EG920470377,BNPL,GW-NILE,Success,2,1987.3,EGP,87.8,58.01,29.79
2025-09-02,SA763491142,CARD,GW-ORION,Failed,2,684.0,SAR,0.0,0.09,-0.09
2025-08-13,EG614572570,TOKEN,GW-ATLAS,Failed,1,4704.59,EGP,0.0,0.99,-0.99
2025-04-03,AE987618927,TOKEN,GW-NIMBUS,Voided,1,41.46,AED,0.0,0.06,-0.06
2025-01-02,EG799575469,WALLET,GW-NILE,Success,12,4724.93,EGP,121.45,58.85,62.6
2026-05-20,SA819868069,CARD,GW-NIMBUS,Refunded,19,3098.28,SAR,0.0,10.69,-10.69
2026-05-30,SA652586164,TOKEN,GW-NIMBUS,Failed,7,937.43,SAR,0.0,0.39,-0.39
2026-06-17,SA205739809,TOKEN,GW-ATLAS,Success,19,706.55,SAR,25.12,15.96,9.16
2024-11-06,EG249264164,WALLET,GW-NILE,Success,8,6977.0,EGP,150.39,70.18,80.21
2026-04-03,SA534917472,CARD,GW-ORION,Success,12,428.52,SAR,14.57,8.17,6.4
2024-09-19,EG573406141,TOKEN,GW-ATLAS,Failed,1,781.81,EGP,0.0,0.96,-0.96
2025-02-25,EG873952802,CARD,GW-ATLAS,Success,324,417829.74,EGP,7495.64,7268.38,227.26
2025-01-01,SA772263667,CARD,GW-NIMBUS,Success,14,596.73,SAR,19.29,11.47,7.82
2025-05-28,EG645057217,CARD,GW-NILE,Voided,2,2584.7,EGP,0.0,0.8,-0.8
2025-09-10,AE671906697,TOKEN,GW-ORION,Failed,28,1777.13,AED,0.0,1.23,-1.23
2024-12-02,OM222996492,CARD,GW-NIMBUS,Failed,2,1535.02,OMR,0.0,0.01,-0.01
2025-02-04,EG877654092,TOKEN,GW-NILE,Voided,2,1788.1,EGP,0.0,0.79,-0.79
2025-01-29,OM501692260,TOKEN,GW-ATLAS,Success,3,167.89,OMR,3.84,2.62,1.22
2026-05-17,EG783358166,CARD,GW-ATLAS,Failed,5,1467.58,EGP,0.0,5.16,-5.16
