txn_date,mid,payment_method,gateway,status,txn_count,amount_local,currency,revenue_local,cost_local,gp_local,status_std,dq_failed_rules
,EG140153041,CARD,GW-NILE,Success,5,2366.23,EGP,83.18,42.35,40.83,Success,DQ-T02
,AE787062785,LDEBIT,GW-NIMBUS,Approved,15,2288.08,AED,19.9,12.78,7.12,Success,DQ-T02
2024-10-07,XX458509505,LDEBIT,GW-NIMBUS,Success,5,624.78,SAR,8.13,3.66,4.47,Success,DQ-T04
2025-11-07,XX711149053,TOKEN,GW-ORION,Success,36,9551.81,AED,220.02,134.91,85.11,Success,DQ-T04
,SA391124455,LDEBIT,GW-NIMBUS,Success,22,2592.89,SAR,35.36,15.38,19.98,Success,DQ-T02
2026-04-18,EG916667859,LDEBIT,GW-NILE,Success,0,6917.65,EGP,102.83,42.38,60.45,Success,DQ-T08
2025-03-12,EG286990334,WALLET,GW-NILE,UNKNOWN,1,92492.82,EGP,0.0,0.4,-0.4,,DQ-T05
2025-10-02,XX550091235,CARD,GW-NIMBUS,Success,19,136.06,OMR,3.76,2.31,1.45,Success,DQ-T04
2025-10-15,XX349808654,LDEBIT,GW-NILE,Success,3,5218.97,EGP,67.2,26.42,40.78,Success,DQ-T04
2025-10-05,AE366451684,TOKEN,GW-NIMBUS,Success,0,270.3,AED,7.62,4.26,3.36,Success,DQ-T08
2025-04-18,XX652665028,BNPL,GW-NILE,Failed,1,1086.55,EGP,0.0,0.4,-0.4,Failed,DQ-T04
2026-03-14,SA814924785,CARD,GW-ATLAS,SUCCESS,0,2164.91,SAR,49.49,32.4,17.09,Success,DQ-T08
,EG511253320,WALLET,GW-NILE,Voided,2,675.02,EGP,0.0,0.82,-0.82,Voided,DQ-T02
2024-11-30,AE889475271,LDEBIT,GW-NIMBUS,CHARGEBACK?,10,373.27,AED,6.26,3.33,2.93,,DQ-T05
,SA434781636,TOKEN,GW-NIMBUS,Success,2,191.67,SAR,5.66,3.17,2.49,Success,DQ-T02
2025-03-18,SA247609412,CARD,GW-ORION,PENDING_REVIEW,1,52.5,SAR,0.0,0.04,-0.04,,DQ-T05
2025-07-08,EG105351460,TOKEN,GW-NILE,PENDING_REVIEW,1,1097.01,EGP,0.0,0.4,-0.4,,DQ-T05
2024-09-16,SA853040870,CARD,GW-ORION,UNKNOWN,13,700.24,SAR,20.53,11.88,8.65,,DQ-T05
2025-08-22,SA577673991,CARD,GW-NIMBUS,Success,0,1238.65,SAR,32.14,17.94,14.2,Success,DQ-T08
2026-03-27,EG219821138,LDEBIT,GW-NILE,Success,0,2982.72,EGP,47.63,22.91,24.72,Success,DQ-T08
,SA944601083,TOKEN,GW-ORION,Success,5,1510.9,SAR,39.0,21.21,17.79,Success,DQ-T02
,SA909908733,TOKEN,GW-ORION,Voided,2,343.47,SAR,0.0,0.09,-0.09,Voided,DQ-T02
2024-11-15,XX723447378,CARD,GW-ORION,Refunded,10,372.98,SAR,0.0,5.62,-5.62,Refunded,DQ-T04
2025-01-20,SA512016562,LDEBIT,GW-NIMBUS,CHARGEBACK?,59,2126.13,SAR,36.36,19.52,16.84,,DQ-T05
2024-12-25,EG717847087,WALLET,GW-NILE,Success,0,829.37,EGP,16.76,8.43,8.33,Success,DQ-T08
2026-02-05,AE241754747,CARD,GW-NIMBUS,CHARGEBACK?,54,2516.11,AED,82.12,46.86,35.26,,DQ-T05
2025-03-23,AE381359654,CARD,GW-ORION,UNKNOWN,15,661.57,AED,0.0,0.66,-0.66,,DQ-T05
2024-10-26,SA865281392,CARD,GW-ATLAS,UNKNOWN,19,7164.91,SAR,185.53,109.74,75.79,,DQ-T05
,EG144615489,TOKEN,GW-NILE,Success,11,3003.24,EGP,125.99,67.56,58.43,Success,DQ-T02
,SA435110503,CARD,GW-NIMBUS,REVERSED,1,365.7,SAR,0.0,0.06,-0.06,Voided,DQ-T02
2025-12-19,EG899495597,LDEBIT,GW-NILE,Success,1,2334.95,EGP,3268.93,11.24,3257.69,Success,DQ-T09
2025-03-15,SA710370541,TOKEN,GW-ORION,PENDING_REVIEW,82,50678.13,SAR,774.2,692.32,81.88,,DQ-T05
2025-09-27,SA732202482,TOKEN,GW-ATLAS,UNKNOWN,3,190.98,SAR,0.0,0.22,-0.22,,DQ-T05
,AE538589512,LDEBIT,GW-NIMBUS,Failed,1,223.52,AED,0.0,0.06,-0.06,Failed,DQ-T02
,SA676493356,CARD,GW-ATLAS,Success,51,5707.09,SAR,142.97,97.36,45.61,Success,DQ-T02
,SA267227056,LDEBIT,GW-NIMBUS,Refunded,26,7020.25,SAR,0.0,14.62,-14.62,Refunded,DQ-T02
,EG629727686,CARD,GW-NILE,Voided,1,347.53,EGP,0.0,0.4,-0.4,Voided,DQ-T02
2025-12-03,AE273918504,BNPL,GW-ATLAS,CHARGEBACK?,3,108.99,AED,4.81,3.99,0.82,,DQ-T05
2026-02-09,SA828250977,TOKEN,GW-ATLAS,Success,0,241.12,SAR,6.37,3.92,2.45,Success,DQ-T08
,SA434781636,TOKEN,GW-NIMBUS,Voided,1,120.71,SAR,0.0,0.06,-0.06,Voided,DQ-T02
,SA174215481,LDEBIT,GW-NIMBUS,Success,8,1994.24,SAR,24.11,10.32,13.79,Success,DQ-T02
2026-01-20,EG279421850,CARD,GW-NILE,UNKNOWN,68,245711.6,EGP,4142.36,3167.46,974.9,,DQ-T05
,SA716580826,CARD,GW-ATLAS,Failed,7,310.98,SAR,0.0,0.52,-0.52,Failed,DQ-T02
,EG474518016,CARD,GW-NILE,Voided,1,1433.35,EGP,0.0,0.41,-0.41,Voided,DQ-T02
2025-01-16,AE572051786,LDEBIT,GW-NIMBUS,UNKNOWN,17,711.73,AED,11.49,6.01,5.48,,DQ-T05
,SA912413819,CARD,GW-ORION,Failed,52,1739.3,SAR,0.0,2.34,-2.34,Failed,DQ-T02
,EG280455389,CARD,GW-NILE,Failed,1,1458.3,EGP,0.0,0.39,-0.39,Failed,DQ-T02
2026-03-17,XX315988470,CARD,GW-NILE,Success,2,16173.22,EGP,345.27,201.97,143.3,Success,DQ-T04
2025-10-17,EG704053078,CARD,GW-ATLAS,CHARGEBACK?,38,145993.67,EGP,2450.28,2270.16,180.12,,DQ-T05
2025-02-09,SA320986752,LDEBIT,GW-NIMBUS,UNKNOWN,139,126110.14,SAR,1002.42,590.95,411.47,,DQ-T05
2025-12-23,EG335687023,CARD,GW-NILE,PENDING_REVIEW,12,19479.96,EGP,0.0,4.89,-4.89,,DQ-T05
,SA592705693,LDEBIT,GW-NIMBUS,Success,2,2076.94,SAR,23.26,9.68,13.58,Success,DQ-T02
,EG629727686,CARD,GW-NILE,Success,11,3708.0,EGP,144.21,75.13,69.08,Success,DQ-T02
,SA676493356,CARD,GW-ATLAS,Success,31,3293.76,SAR,83.1,56.63,26.47,Success,DQ-T02
,SA818206797,CARD,GW-ORION,Failed,1,124.06,SAR,0.0,0.04,-0.04,Failed,DQ-T02
2026-02-05,SA247197710,CARD,GW-ATLAS,PENDING_REVIEW,1,380.07,SAR,9.6,5.82,3.78,,DQ-T05
,AE861319254,TOKEN,GW-ATLAS,SUCCESS,1,137.84,AED,3.7,2.36,1.34,Success,DQ-T02
2024-10-21,XX852836466,CARD,GW-NILE,Success,6,11706.9,EGP,299.06,157.7,141.36,Success,DQ-T04
,SA489370296,TOKEN,GW-NIMBUS,Success,5,3845.2,SAR,88.32,55.05,33.27,Success,DQ-T02
,OM761015209,CARD,GW-ATLAS,Success,1,16.16,OMR,0.42,0.26,0.16,Success,DQ-T02
2025-05-15,EG614572570,CARD,GW-NILE,UNKNOWN,14,73058.76,EGP,1721.6,924.63,796.97,,DQ-T05
,AE307567415,CARD,GW-NIMBUS,Refunded,33,9043.92,AED,0.0,18.18,-18.18,Refunded,DQ-T02
2025-09-17,XX349983700,CARD,GW-ORION,Success,49,1831.36,SAR,61.78,34.41,27.37,Success,DQ-T04
2025-12-02,AE767122784,BNPL,GW-ATLAS,CHARGEBACK?,1,133.51,AED,6.06,4.69,1.37,,DQ-T05
,AE932795909,TOKEN,GW-ORION,Voided,3,866.02,AED,0.0,0.13,-0.13,Voided,DQ-T02
2026-01-15,EG276584921,CARD,GW-ATLAS,UNKNOWN,1,1458.56,EGP,0.0,1.01,-1.01,,DQ-T05
2025-12-15,OM688926128,CARD,GW-NIMBUS,Success,0,3761.76,OMR,73.89,59.46,14.43,Success,DQ-T08
,AE798073466,CARD,GW-ORION,Refunded,2,648.06,AED,0.0,1.1,-1.1,Refunded,DQ-T02
,EG760725891,CARD,GW-ATLAS,Failed,6,6639.43,EGP,0.0,6.16,-6.16,Failed,DQ-T02
,AE626038015,CARD,GW-ATLAS,Refunded,2,1676.15,AED,0.0,1.1,-1.1,Refunded,DQ-T02
2025-06-25,SA426436949,TOKEN,GW-ORION,Success,0,5920.91,SAR,178.34,98.16,80.18,Success,DQ-T08
,AE132301545,CARD,GW-NIMBUS,Refunded,1,207.87,AED,0.0,0.55,-0.55,Refunded,DQ-T02
,EG989134753,TOKEN,GW-ATLAS,Refunded,1,7141.79,EGP,0.0,7.73,-7.73,Refunded,DQ-T02
2025-08-02,EG799575469,LDEBIT,GW-NILE,Success,10,-3626.65,EGP,-67.92,-32.0,-35.92,Success,DQ-T07
,EG981274071,BNPL,GW-ATLAS,Failed,24,10320.2,EGP,0.0,24.63,-24.63,Failed,DQ-T02
,EG624580946,TOKEN,GW-ATLAS,Failed,14,3064.21,EGP,0.0,14.37,-14.37,Failed,DQ-T02
,OM371938797,TOKEN,GW-ATLAS,Failed,15,115.44,OMR,0.0,0.12,-0.12,Failed,DQ-T02
2026-06-01,XX456203592,CARD,GW-NILE,Success,870,803699.23,EGP,15189.1,12136.71,3052.39,Success,DQ-T04
2026-02-08,XX129123322,TOKEN,GW-ORION,Voided,5,911.4,AED,0.0,0.22,-0.22,Voided,DQ-T04
2026-04-01,EG357144481,CARD,GW-NILE,PENDING_REVIEW,5,1934.0,EGP,71.88,37.09,34.79,,DQ-T05
2026-06-11,AE543834117,CARD,GW-ORION,UNKNOWN,3,106.64,AED,0.0,1.65,-1.65,,DQ-T05
2025-08-08,AE779021046,TOKEN,GW-ORION,UNKNOWN,7,11807.3,AED,289.72,158.57,131.15,,DQ-T05
2026-04-22,OM141192539,LDEBIT,GW-NIMBUS,Success,0,429.9,OMR,5.07,2.45,2.62,Success,DQ-T08
,EG799575469,CARD,GW-ATLAS,Success,52,18348.64,EGP,697.63,453.15,244.48,Success,DQ-T02
2024-11-28,XX844071240,BNPL,GW-NILE,Success,2,3239.51,EGP,132.56,94.08,38.48,Success,DQ-T04
,SA416884588,CARD,GW-ORION,Failed,12,2482.23,SAR,0.0,0.54,-0.54,Failed,DQ-T02
,SA147303844,TOKEN,GW-ORION,Failed,1,169.22,SAR,0.0,0.04,-0.04,Failed,DQ-T02
,AE870997409,CARD,GW-NIMBUS,Failed,1,146.08,AED,0.0,0.06,-0.06,Failed,DQ-T02
2025-01-09,OM543606528,LDEBIT,GW-NIMBUS,UNKNOWN,1,10.49,OMR,0.0,0.01,-0.01,,DQ-T05
,EG181564804,LDEBIT,GW-NILE,Failed,321,157910.82,EGP,0.0,128.88,-128.88,Failed,DQ-T02
2025-02-13,EG474518016,CARD,GW-NILE,PENDING_REVIEW,7,9595.47,EGP,0.0,2.75,-2.75,,DQ-T05
,EG843137256,CARD,GW-ATLAS,Success,16,18685.58,EGP,514.7,331.0,183.7,Success,DQ-T02
2025-05-19,XX814285030,TOKEN,GW-ORION,Success,5,185.9,AED,5.99,3.57,2.42,Success,DQ-T04
,SA472968758,CARD,GW-ORION,Failed,1,316.98,SAR,0.0,0.04,-0.04,Failed,DQ-T02
,EG987489356,WALLET,GW-NILE,ERROR,161,48746.9,EGP,0.0,65.65,-65.65,Failed,DQ-T02
2026-02-18,SA845331728,LDEBIT,GW-NIMBUS,SETTLED,1,1086.65,SAR,1521.31,5.06,1516.25,Success,DQ-T09
2025-10-05,AE486272694,TOKEN,GW-ORION,PENDING_REVIEW,2,418.55,AED,10.48,6.0,4.48,,DQ-T05
,SA852543984,TOKEN,GW-ORION,Failed,1,237.54,SAR,0.0,0.04,-0.04,Failed,DQ-T02
2026-04-19,EG573406141,WALLET,GW-NILE,PENDING_REVIEW,1,629.86,EGP,15.15,6.9,8.25,,DQ-T05
,SA623621170,LDEBIT,GW-NIMBUS,Voided,1,54.66,SAR,0.0,0.06,-0.06,Voided,DQ-T02
2026-06-21,AE512828415,CARD,GW-ATLAS,Approved,6,-622.7,AED,-16.09,-10.71,-5.38,Success,DQ-T07
2024-08-18,EG511253320,TOKEN,GW-ATLAS,CHARGEBACK?,13,3830.08,EGP,163.25,104.51,58.74,,DQ-T05
,AE987618927,CARD,GW-ORION,Voided,7,290.2,AED,0.0,0.31,-0.31,Voided,DQ-T02
,AE761816465,LDEBIT,GW-NIMBUS,Refunded,1,139.27,AED,0.0,0.55,-0.55,Refunded,DQ-T02
2025-07-27,OM590437110,TOKEN,GW-ATLAS,UNKNOWN,1,4.32,OMR,0.14,0.09,0.05,,DQ-T05
2024-10-17,EG345706176,CARD,GW-NILE,Success,2,-5935.56,EGP,-148.45,-77.27,-71.18,Success,DQ-T07
2025-01-28,EG674673242,CARD,GW-NILE,CHARGEBACK?,3,25166.08,EGP,561.31,313.56,247.75,,DQ-T05
,SA716580826,TOKEN,GW-NIMBUS,REFUND,1,32.66,SAR,0.0,0.56,-0.56,Refunded,DQ-T02
2025-11-20,EG432619696,CARD,GW-ATLAS,Success,188,-41522.7,EGP,-1880.08,-1314.52,-565.56,Success,DQ-T07
2025-10-03,XX223101064,LDEBIT,GW-NILE,Failed,1,1447.74,EGP,0.0,0.4,-0.4,Failed,DQ-T04
,EG623813968,CARD,GW-NILE,Failed,5,10817.95,EGP,0.0,1.98,-1.98,Failed,DQ-T02
2025-08-21,SA288575225,LDEBIT,GW-NIMBUS,UNKNOWN,2,440.52,SAR,5.57,2.32,3.25,,DQ-T05
,EG431057266,CARD,GW-NILE,Success,6,63979.61,EGP,1439.75,793.06,646.69,Success,DQ-T02
2025-01-25,SA247197710,CARD,GW-ATLAS,UNKNOWN,2,654.47,SAR,16.63,10.1,6.53,,DQ-T05
2024-07-31,XX739926115,CARD,GW-ATLAS,Refunded,1,121.94,OMR,0.0,0.06,-0.06,Refunded,DQ-T04
2024-11-30,EG266138287,WALLET,GW-NILE,UNKNOWN,2,766.07,EGP,18.34,9.62,8.72,,DQ-T05
2026-06-02,EG344758416,CARD,GW-NILE,CHARGEBACK?,5,10658.18,EGP,291.22,143.13,148.09,,DQ-T05
2026-06-10,EG427255297,TOKEN,GW-ATLAS,CHARGEBACK?,2,6767.13,EGP,174.77,109.93,64.84,,DQ-T05
,SA474123129,TOKEN,GW-NIMBUS,Failed,2,120.63,SAR,0.0,0.11,-0.11,Failed,DQ-T02
2024-10-05,XX578702191,TOKEN,GW-ATLAS,Success,2,13093.32,EGP,332.04,205.16,126.88,Success,DQ-T04
2025-10-20,EG215045135,TOKEN,GW-ATLAS,Success,0,8514.81,EGP,136.97,132.47,4.5,Success,DQ-T08
,AE984737156,LDEBIT,GW-NIMBUS,Success,4,916.58,AED,11.33,4.79,6.54,Success,DQ-T02
2024-11-03,SA674924548,LDEBIT,GW-NIMBUS,Success,15,-957.04,SAR,-14.64,-6.84,-7.8,Success,DQ-T07
2024-12-02,SA860742247,LDEBIT,GW-NIMBUS,CHARGEBACK?,39,7618.79,SAR,0.0,2.19,-2.19,,DQ-T05
2026-03-26,SA268987858,LDEBIT,GW-NIMBUS,Success,3,188.49,SAR,263.89,1.35,262.54,Success,DQ-T09
,EG327327982,LDEBIT,GW-NILE,Voided,1,303.52,EGP,0.0,0.41,-0.41,Voided,DQ-T02
2025-12-17,EG178731082,WALLET,GW-NILE,CHARGEBACK?,2,1320.22,EGP,0.0,0.81,-0.81,,DQ-T05
2026-03-31,OM435145511,CARD,GW-NIMBUS,Success,0,161.81,OMR,3.81,2.38,1.43,Success,DQ-T08
2025-09-22,XX228422291,CARD,GW-ATLAS,Voided,164,81875.24,EGP,0.0,167.06,-167.06,Voided,DQ-T04
2026-01-10,XX471759132,WALLET,GW-NILE,Success,37,66544.29,EGP,1028.85,604.43,424.42,Success,DQ-T04
2025-05-07,EG761087060,CARD,GW-NILE,UNKNOWN,9,12853.17,EGP,0.0,3.59,-3.59,,DQ-T05
2025-01-28,EG538857731,CARD,GW-NILE,PENDING_REVIEW,1,977.3,EGP,0.0,7.35,-7.35,,DQ-T05
,SA485114821,TOKEN,GW-ATLAS,Success,2,117.39,SAR,3.44,2.33,1.11,Success,DQ-T02
2026-04-15,OM141192539,LDEBIT,GW-NIMBUS,Success,0,281.89,OMR,3.27,1.56,1.71,Success,DQ-T08
,SA315873581,LDEBIT,GW-NIMBUS,Voided,1,40.67,SAR,0.0,0.06,-0.06,Voided,DQ-T02
,EG105351460,TOKEN,GW-NILE,Success,2,1835.41,EGP,52.05,28.33,23.72,Success,DQ-T02
,SA556781756,BNPL,GW-ATLAS,Refunded,1,47.13,SAR,0.0,0.56,-0.56,Refunded,DQ-T02
2024-10-12,EG220900048,TOKEN,GW-NILE,Success,1,-2014.05,EGP,-48.02,-27.95,-20.07,Success,DQ-T07
,AE375396549,TOKEN,GW-NIMBUS,Success,1,354.21,AED,9.79,5.2,4.59,Success,DQ-T02
2024-10-12,SA633817671,LDEBIT,GW-NIMBUS,Success,1,-56.64,SAR,-0.86,-0.42,-0.44,Success,DQ-T07
2025-03-06,EG998632198,CARD,GW-NILE,Success,55,-81302.65,EGP,-2013.18,-1131.82,-881.36,Success,DQ-T07
,EG911025364,CARD,GW-NILE,FAILED,1,217.74,EGP,0.0,0.4,-0.4,Failed,DQ-T02
2026-06-28,SA845331728,TOKEN,GW-ORION,Success,0,515.51,SAR,11.61,7.08,4.53,Success,DQ-T08
,EG538857731,TOKEN,GW-NILE,Success,5,8773.83,EGP,218.72,123.66,95.06,Success,DQ-T02
2025-03-13,AE853501645,TOKEN,GW-NIMBUS,PENDING_REVIEW,40,2843.97,AED,78.28,49.36,28.92,,DQ-T05
,SA912413819,CARD,GW-ORION,Success,202,6734.83,SAR,217.99,131.41,86.58,Success,DQ-T02
,EG537339465,TOKEN,GW-ATLAS,Success,223,91926.64,EGP,2339.16,2218.14,121.02,Success,DQ-T02
2024-07-03,SA466668047,LDEBIT,GW-NIMBUS,UNKNOWN,1,43.95,SAR,0.0,0.06,-0.06,,DQ-T05
2026-03-10,EG427255297,LDEBIT,GW-NILE,UNKNOWN,1,3666.5,EGP,45.23,16.66,28.57,,DQ-T05
2025-09-16,EG215045135,CARD,GW-ATLAS,PENDING_REVIEW,5,45691.87,EGP,718.34,685.03,33.31,,DQ-T05
,EG331354329,WALLET,GW-NILE,Refunded,1,279.41,EGP,0.0,7.27,-7.27,Refunded,DQ-T02
,SA796857151,CARD,GW-NIMBUS,Refunded,1,2083.58,SAR,0.0,0.56,-0.56,Refunded,DQ-T02
2024-10-04,XX253145638,WALLET,GW-NILE,Declined,1,6553.64,EGP,0.0,0.39,-0.39,Failed,DQ-T04
2024-09-16,XX914831352,TOKEN,GW-ATLAS,Captured,249,70393.06,EGP,2834.26,1953.19,881.07,Success,DQ-T04
,EG981274071,CARD,GW-ATLAS,Voided,2,814.78,EGP,0.0,1.94,-1.94,Voided,DQ-T02
,AE468236624,BNPL,GW-ATLAS,Success,1,1441.88,AED,66.9,49.9,17.0,Success,DQ-T02
,SA847687864,TOKEN,GW-NIMBUS,Success,14,1736.39,SAR,48.56,27.72,20.84,Success,DQ-T02
,AE410140017,LDEBIT,GW-NIMBUS,Success,389,63715.02,AED,485.33,351.0,134.33,Success,DQ-T02
2026-05-09,SA986462340,CARD,GW-ORION,UNKNOWN,1,16.89,SAR,0.0,0.56,-0.56,,DQ-T05
2026-01-03,XX124577281,CARD,GW-NILE,Failed,1,1300.5,EGP,0.0,0.4,-0.4,Failed,DQ-T04
2025-11-14,SA112481566,LDEBIT,GW-NIMBUS,Success,14,-1777.66,SAR,-24.81,-10.36,-14.45,Success,DQ-T07
,EG680139391,CARD,GW-NILE,Success,212,88163.88,EGP,3144.83,1643.14,1501.69,Success,DQ-T02
2026-02-26,EG468167807,CARD,GW-ATLAS,UNKNOWN,2,8004.41,EGP,125.86,124.3,1.56,,DQ-T05
,AE381359654,LDEBIT,GW-NIMBUS,SUCCESS,8,347.32,AED,5.65,2.89,2.76,Success,DQ-T02
2024-08-30,EG981274071,TOKEN,GW-NILE,PENDING_REVIEW,74,31969.86,EGP,1128.63,592.81,535.82,,DQ-T05
2026-06-19,SA663148534,LDEBIT,GW-NIMBUS,Success,1,-243.22,SAR,-3.16,-1.26,-1.9,Success,DQ-T07
2026-06-22,OM410323148,CARD,GW-NIMBUS,UNKNOWN,1,17.64,OMR,0.0,0.01,-0.01,,DQ-T05
2025-02-07,AE317795493,TOKEN,GW-NIMBUS,PENDING_REVIEW,35,10280.74,AED,157.09,152.29,4.8,,DQ-T05
2026-06-05,EG187417841,CARD,GW-ATLAS,UNKNOWN,1,12027.18,EGP,262.28,179.16,83.12,,DQ-T05
,SA819868069,CARD,GW-NIMBUS,Refunded,17,2239.34,SAR,0.0,9.56,-9.56,Refunded,DQ-T02
,EG723843125,LDEBIT,GW-NILE,REFUND,1,287.34,EGP,0.0,7.55,-7.55,Refunded,DQ-T02
,EG105351460,CARD,GW-NILE,Failed,1,1071.17,EGP,0.0,0.39,-0.39,Failed,DQ-T02
,EG550259154,CARD,GW-ATLAS,Success,19,6218.53,EGP,230.03,159.65,70.38,Success,DQ-T02
,AE932795909,TOKEN,GW-ORION,Refunded,2,346.37,AED,0.0,1.1,-1.1,Refunded,DQ-T02
2025-05-02,SA184014126,TOKEN,GW-NIMBUS,CHARGEBACK?,14,788.16,SAR,21.73,14.45,7.28,,DQ-T05
2025-06-03,EG750576392,CARD,GW-ATLAS,Success,8,-5589.1,EGP,-178.94,-111.02,-67.92,Success,DQ-T07
2025-02-24,SA267227056,CARD,GW-ORION,Success,592,167125.64,SAR,233975.9,2274.64,231701.26,Success,DQ-T09
,OM173271126,CARD,GW-NIMBUS,Failed,1,13.58,OMR,0.0,0.01,-0.01,Failed,DQ-T02
,EG465172400,CARD,GW-ATLAS,Failed,1,1905.18,EGP,0.0,1.03,-1.03,Failed,DQ-T02
2025-11-04,SA487858809,CARD,GW-ATLAS,Success,29,-1281.99,SAR,-39.96,-26.74,-13.22,Success,DQ-T07
2025-06-21,SA256650029,TOKEN,GW-NIMBUS,PENDING_REVIEW,5,436.55,SAR,0.0,2.81,-2.81,,DQ-T05
2024-10-08,EG799575469,TOKEN,GW-NILE,PENDING_REVIEW,15,5426.81,EGP,207.98,107.02,100.96,,DQ-T05
2025-06-29,EG474829702,TOKEN,GW-NILE,Success,1,-2195.27,EGP,-60.29,-30.3,-29.99,Success,DQ-T07
2025-05-07,SA674924548,LDEBIT,GW-NIMBUS,Success,0,844.56,SAR,13.67,6.67,7.0,Success,DQ-T08
,SA205739809,LDEBIT,GW-NIMBUS,Failed,2,73.09,SAR,0.0,0.11,-0.11,Failed,DQ-T02
2026-02-12,SA550486234,CARD,GW-ATLAS,SETTLED,0,2513.63,SAR,69.99,43.59,26.4,Success,DQ-T08
2025-05-06,SA124881724,TOKEN,GW-ATLAS,PENDING_REVIEW,1,116.57,SAR,0.0,0.08,-0.08,,DQ-T05
2026-01-28,EG305582435,CARD,GW-NILE,Success,6,-11457.98,EGP,-280.92,-155.28,-125.64,Success,DQ-T07
2026-05-09,EG981274071,CARD,GW-ATLAS,UNKNOWN,5,2160.48,EGP,0.0,5.16,-5.16,,DQ-T05
,SA315873581,LDEBIT,GW-NIMBUS,Failed,3,122.0,SAR,0.0,0.17,-0.17,Failed,DQ-T02
2025-10-24,AE741353303,TOKEN,GW-ORION,UNKNOWN,1,43.6,AED,0.0,0.55,-0.55,,DQ-T05
,SA577673991,LDEBIT,GW-NIMBUS,Success,2,586.27,SAR,7.38,2.98,4.4,Success,DQ-T02
,SA158425015,TOKEN,GW-NIMBUS,Success,28,1177.37,SAR,38.95,23.31,15.64,Success,DQ-T02
,EG482640702,WALLET,GW-NILE,Success,15,35353.53,EGP,705.7,313.12,392.58,Success,DQ-T02
,SA758672424,TOKEN,GW-ORION,Success,1,85.18,SAR,2.23,1.36,0.87,Success,DQ-T02
,EG861848123,CARD,GW-NILE,Success,12,9640.8,EGP,294.28,148.59,145.69,Success,DQ-T02
2026-04-24,EG432619696,CARD,GW-ATLAS,Success,0,40271.44,EGP,1750.88,1221.23,529.65,Success,DQ-T08
2026-06-15,EG707758852,LDEBIT,GW-NILE,Success,0,5040.88,EGP,72.21,31.22,40.99,Success,DQ-T08
2026-02-14,EG723843125,WALLET,GW-NILE,CHARGEBACK?,128,35832.73,EGP,969.05,520.1,448.95,,DQ-T05
2024-10-10,XX147415469,BNPL,GW-NILE,Success,2,2081.87,EGP,102.57,60.74,41.83,Success,DQ-T04
2024-12-11,XX980012854,CARD,GW-ORION,Success,100,22134.68,AED,504.21,305.62,198.59,Success,DQ-T04
2024-10-02,AE172124002,LDEBIT,GW-NIMBUS,SETTLED,23,-2513.53,AED,-35.82,-15.11,-20.71,Success,DQ-T07
,AE333371080,CARD,GW-ORION,Failed,2,639.77,AED,0.0,0.09,-0.09,Failed,DQ-T02
,SA508515348,TOKEN,GW-ORION,DECLINED,2,369.37,SAR,0.0,0.09,-0.09,Failed,DQ-T02
,EG728358410,TOKEN,GW-ATLAS,Success,4,4920.46,EGP,122.54,88.9,33.64,Success,DQ-T02
2024-12-13,AE345303542,TOKEN,GW-ORION,Success,0,160.65,AED,5.57,3.01,2.56,Success,DQ-T08
2026-02-04,XX963675839,LDEBIT,GW-NIMBUS,Voided,3,665.41,SAR,0.0,0.17,-0.17,Voided,DQ-T04
2026-03-07,SA814924785,CARD,GW-ATLAS,UNKNOWN,5,4345.71,SAR,98.96,64.75,34.21,,DQ-T05
,EG728358410,LDEBIT,GW-NILE,Success,5,9289.24,EGP,105.24,46.27,58.97,Success,DQ-T02
2026-03-10,EG529532780,TOKEN,GW-NILE,CHARGEBACK?,5,8234.29,EGP,223.91,117.42,106.49,,DQ-T05
,SA479684490,CARD,GW-ORION,Refunded,1,29.97,SAR,0.0,0.56,-0.56,Refunded,DQ-T02
,SA705652485,LDEBIT,GW-NIMBUS,Failed,8,983.57,SAR,0.0,0.45,-0.45,Failed,DQ-T02
2025-05-20,EG981274071,TOKEN,GW-NILE,UNKNOWN,9,3757.52,EGP,0.0,3.59,-3.59,,DQ-T05
2025-11-23,EG761087060,TOKEN,GW-ATLAS,CHARGEBACK?,42,63898.54,EGP,1706.75,1124.57,582.18,,DQ-T05
2025-01-28,SA925677957,CARD,GW-ATLAS,Success,7,-3448.35,SAR,-85.31,-52.22,-33.09,Success,DQ-T07
2026-05-23,AE107661633,CARD,GW-NIMBUS,PENDING_REVIEW,2,279.37,AED,0.0,0.11,-0.11,,DQ-T05
2025-10-06,EG486344028,LDEBIT,GW-NILE,CHARGEBACK?,58,19100.7,EGP,363.91,179.56,184.35,,DQ-T05
2025-05-06,AE881349842,CARD,GW-ORION,PENDING_REVIEW,1,3410.77,AED,0.0,0.04,-0.04,,DQ-T05
2024-07-02,SA592950341,LDEBIT,GW-NIMBUS,PENDING_REVIEW,6,1505.79,SAR,18.63,7.79,10.84,,DQ-T05
,AE987618927,BNPL,GW-ATLAS,Refunded,1,36.54,AED,0.0,0.55,-0.55,Refunded,DQ-T02
,EG554455116,WALLET,GW-NILE,Success,1,7498.35,EGP,139.8,62.54,77.26,Success,DQ-T02
,SA295911590,LDEBIT,GW-NIMBUS,Success,6,1204.53,SAR,14.74,6.43,8.31,Success,DQ-T02
