merchant_key,mid,merchant_name,country_code,segment,vertical,integration_type,account_manager,lifecycle_status,live_date,last_txn_date,gmv_last_3m,gmv_prior_3m,gmv_fy26,revenue_fy26,gp_fy26,leakage_fy26,success_last_3m,failed_last_3m,gmv_change_3m_pct,health_status,success_rate_last_3m,flag_negative_gp,flag_billing_leakage,flag_low_success_rate,flag_declining,flag_inactive,flag_never_transacted,alert_count,as_of_month
95,AE798073466,Amber Cart,AE,Online,E-commerce,Hosted Checkout,Yousef Al-Marri,Active,2021-04-20,2026-06-30,96458.4065,114972.64520000001,484662.3988,13018.5438,4761.0446,0.0314999999999371,1356.0,211.0,-0.16103168425666536,Stable,0.8653477983407786,0,0,0,0,0,0,0,202606
96,EG555612612,Swift Deals,EG,Online,E-commerce,E-commerce Plugin,Karim Ezzat,Live - never transacted,2021-04-25,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Live - never transacted,,0,0,0,0,0,1,1,202606
97,AE572051786,Blue Cafe,AE,SME,Food & Beverage,POS Terminal,Layla Haddad,Active,2021-05-11,2026-06-30,53199.042199999996,55818.5349,226571.25129999997,6669.1872,2669.1392,0.0023999999999657993,4502.0,412.0,-0.04692872546176418,Stable,0.9161579161579162,0,0,0,0,0,0,0,202606
98,SA576895050,Urban Mart,SA,SME,Retail,Payment Links,Reem Al-Ghamdi,Active,2021-04-12,2026-05-31,15549.0831,24363.4583,88576.6726,2048.6934,975.2274000000001,-0.001399999999989499,331.0,30.0,-0.36178670086422005,Declining,0.9168975069252078,0,0,0,1,0,0,1,202606
99,EG867607945,Blue Medical,EG,SME,Healthcare,POS Terminal,Nadia Fouad,Active,2021-04-26,2026-06-30,28937.6093,26674.077600000004,112399.9687,2580.4995000000004,1306.0842999999998,0.0016999999999142978,1084.0,116.0,0.08485885562543297,Stable,0.9033333333333333,0,0,0,0,0,0,0,202606
100,SA206829187,Green Partners,SA,SME,Professional Services,POS Terminal,Omar Al-Anazi,Active,2021-04-26,2026-06-30,27117.008,27774.7223,107856.0509,2301.6183,1093.2223000000001,0.023399999999952296,406.0,23.0,-0.023680319568847665,Stable,0.9463869463869464,0,0,0,0,0,0,0,202606
101,EG216145371,Green Consulting,EG,SME,Professional Services,POS Terminal,Hany Soliman,Active,2021-04-24,2026-06-30,15429.622200000002,16976.692,62180.8608,1321.722,657.5802000000001,0.0036000000000199,244.0,22.0,-0.0911290491692962,Stable,0.9172932330827067,0,0,0,0,0,0,0,202606
102,SA859807984,Palm Tours,SA,Online,Travel & Hospitality,Direct API,Turki Al-Shammari,Active,2021-06-19,2026-06-30,95664.77679999999,80452.52249999999,479947.79250000004,11085.676999999998,4453.2016,-0.0063000000000104,239.0,21.0,0.18908362133704387,Stable,0.9192307692307692,0,0,0,0,0,0,0,202606
103,SA526087400,Crescent Online,SA,Online,E-commerce,Direct API,Reem Al-Ghamdi,Onboarding (not live),,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Onboarding (not live),,0,0,0,0,0,0,0,202606
104,AE779615691,Coral Learning,AE,Online,Education,Direct API,Layla Haddad,Onboarding (not live),,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Onboarding (not live),,0,0,0,0,0,0,0,202606
105,EG934737958,Urban Apps,EG,Online,Digital Services,E-commerce Plugin,Karim Ezzat,Active,2021-05-12,2026-06-30,57856.504799999995,54213.10800000001,212443.2267,7404.1612000000005,2584.1995,-0.002999999999928698,9955.0,1530.0,0.06720508995721085,Stable,0.8667827601218981,0,0,0,0,0,0,0,202606
106,EG299020051,Horizon Pharmacy,EG,SME,Healthcare,POS Terminal,Karim Ezzat,Active,2021-05-27,2026-06-30,6726.965099999999,7703.000599999999,31317.5637,682.4252,286.5478,0.0030999999999961,270.0,20.0,-0.1267084803290811,Stable,0.9310344827586207,0,0,0,0,0,0,0,202606
107,OM528658283,Prime Partners,OM,SME,Professional Services,Payment Links,Salim Al-Harthy,Dormant,2021-05-04,2026-04-30,6716.1767,19688.7125,66864.21299999999,1376.7743,500.6758,0.1364999999999694,106.0,10.0,-0.6588818745766134,Dormant,0.9137931034482759,0,0,0,0,1,0,1,202606
108,EG181564804,Sand Cafe,EG,Enterprise,Food & Beverage,Payment Links,Mai Ragab,Active,2021-05-10,2026-06-30,28008863.166699998,27361004.5854,100534860.7386,1948425.9822000002,270023.7643,-0.0005000001110599999,2857816.0,384253.0,0.023678172315562535,Stable,0.8814790801799715,0,0,0,0,0,0,0,202606
109,SA976443961,Oasis Supply,SA,B2B,Distribution & Wholesale,Payment Links,Omar Al-Anazi,Active,2021-05-10,2026-06-30,240221.1224,237133.7706,989759.058,5210.2215,1210.3601,-0.0169000000000207,64.0,2.0,0.013019452236551264,Stable,0.9696969696969697,0,0,0,0,0,0,0,202606
110,EG856516161,Sand Boutique,EG,SME,Retail,Direct API,Mai Ragab,Live - never transacted,2021-07-28,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Live - never transacted,,0,0,0,0,0,1,1,202606
111,SA572424588,Silver Bakery,SA,SME,Food & Beverage,Payment Links,Reem Al-Ghamdi,Live - never transacted,2021-05-10,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Live - never transacted,,0,0,0,0,0,1,1,202606
112,SA694571512,Urban Institute,SA,SME,Education,POS Terminal,Omar Al-Anazi,Churned,2021-05-29,2024-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Churned,,0,0,0,0,1,0,1,202606
113,OM618125464,Amber Basket,OM,Online,E-commerce,Direct API,Salim Al-Harthy,Live - never transacted,2021-07-29,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Live - never transacted,,0,0,0,0,0,1,1,202606
114,SA710370541,Prime Learning,SA,Enterprise,Education,POS Terminal,Turki Al-Shammari,Active,2021-06-05,2026-06-30,3613808.4849,6824563.740700001,31786903.611899998,399857.18960000004,62710.8539,-0.0415999999913765,21545.0,727.0,-0.4704704033536759,Declining,0.9673581178160919,0,0,0,1,0,0,1,202606
115,AE808885338,Blue Mart,AE,SME,Retail,POS Terminal,Layla Haddad,Active,2021-05-31,2026-06-29,9961.7511,13987.0629,52953.94960000001,1271.8175,598.9858,0.0274000000000001,161.0,19.0,-0.2877882103468628,Declining,0.8944444444444445,0,0,0,1,0,0,1,202606
116,EG544329487,Bright Academy,EG,Online,Education,Direct API,Mai Ragab,Active,2021-07-09,2026-06-29,7689.7275,12252.0985,41676.7794,989.5952,443.19130000000007,0.0019999999999879997,81.0,18.0,-0.3723746589206739,Declining,0.8181818181818182,0,0,0,1,0,0,1,202606
117,EG135986426,Horizon Supply,EG,B2B,Distribution & Wholesale,Direct API,Karim Ezzat,Active,2021-07-10,2026-06-30,43350.9688,64132.9107,239326.89090000003,1493.8253,368.2394,-0.0002999999999460088,38.0,2.0,-0.324044888547371,Declining,0.95,0,0,0,1,0,0,1,202606
118,SA698801738,Palm Kitchen,SA,SME,Food & Beverage,POS Terminal,Turki Al-Shammari,Live - never transacted,2021-06-19,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Live - never transacted,,0,0,0,0,0,1,1,202606
119,EG867935936,Palm Academy,EG,Online,Education,Direct API,Karim Ezzat,Active,2021-08-29,2026-06-12,1014.7298999999999,3437.9646000000002,10586.9053,243.94879999999995,107.4654,-0.0005000000000129384,10.0,6.0,-0.7048457392493221,Stable,0.625,0,0,0,0,0,0,0,202606
120,SA267227056,Metro Deals,SA,Enterprise,E-commerce,POS Terminal,Reem Al-Ghamdi,Active,2021-06-23,2026-06-30,6860535.277799999,7026547.106799999,28600612.5741,431209.1163,113795.94699999999,0.0402000000067345,89629.0,5719.0,-0.0236263738756324,Stable,0.9400197172462977,0,0,0,0,0,0,0,202606
121,SA390995470,Coral Pharmacy,SA,SME,Healthcare,Payment Links,Turki Al-Shammari,Active,2021-06-05,2026-06-30,6060.7415,6345.4533,26818.0933,607.0301000000001,245.429,0.0094000000000136,109.0,14.0,-0.044868630583097986,Stable,0.8861788617886179,0,0,0,0,0,0,0,202606
122,AE282120405,Royal Bakery,AE,SME,Food & Beverage,POS Terminal,Yousef Al-Marri,Active,2021-06-22,2026-06-30,73517.0918,66252.925,264985.83230000007,7959.6927000000005,3295.2058000000006,0.014900000000124997,6622.0,597.0,0.10964295991459987,Stable,0.9173015653137554,0,0,0,0,0,0,0,202606
123,EG918104848,Prime Digital,EG,Online,Digital Services,Hosted Checkout,Mai Ragab,Churned,2021-07-05,2025-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Churned,,0,0,0,0,1,0,1,202606
124,AE588030458,Palm Market,AE,SME,Retail,POS Terminal,Yousef Al-Marri,Active,2021-06-23,2026-06-30,77033.234,75811.4936,302417.4572,7469.549999999998,3051.8844,-0.001999999999725097,2707.0,186.0,0.016115503625956727,Stable,0.9357068786726581,0,0,0,0,0,0,0,202606
125,SA189353734,Zenith Bakery,SA,Online,Food & Beverage,Direct API,Turki Al-Shammari,Active,2021-08-06,2026-06-30,66789.5843,78922.3627,304951.4402,9779.7271,4011.2547999999997,-0.015200000000163402,6400.0,667.0,-0.1537305522152088,Stable,0.9056176595443611,0,0,0,0,0,0,0,202606
126,OM780225802,Nova Cafe,OM,SME,Food & Beverage,POS Terminal,Salim Al-Harthy,Active,2021-07-14,2026-06-29,44912.9773,49266.1122,176764.161,4951.0015,2212.5217,0.25550000000004053,3474.0,385.0,-0.08835961892686155,Stable,0.9002332210417207,0,0,0,0,0,0,0,202606
127,EG100648072,Horizon Advisory,EG,SME,Professional Services,Hosted Checkout,Karim Ezzat,Active,2021-07-13,2026-06-30,22289.3741,17694.0631,83639.13539999998,2018.9365000000003,922.5775,0.0006999999999948,496.0,66.0,0.2597092015569901,Growing,0.8825622775800712,0,0,0,0,0,0,0,202606
128,EG704826709,Blue Stores,EG,SME,Retail,POS Terminal,Hany Soliman,Churned,2021-07-24,2025-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Churned,,0,0,0,0,1,0,1,202606
129,AE348507314,Crescent Journeys,AE,Online,Travel & Hospitality,Hosted Checkout,Layla Haddad,Active,2021-07-10,2026-06-30,225811.49940000003,180209.9848,851007.2904999999,22307.830799999996,7255.994299999999,0.0014000000007856955,454.0,68.0,0.25304654817328426,Growing,0.8697318007662835,0,0,0,0,0,0,0,202606
130,EG344164016,Palm Cafe,EG,SME,Food & Beverage,POS Terminal,Nadia Fouad,Active,2021-07-26,2026-06-30,73794.0923,73632.4409,282638.9776,9010.6092,3601.5191999999997,-0.0017000000000279001,11085.0,976.0,0.002195382877766347,Stable,0.9190780200646712,0,0,0,0,0,0,0,202606
131,SA124881724,Prime Power,SA,Enterprise,Telecom & Utilities,POS Terminal,Reem Al-Ghamdi,Active,2021-07-24,2026-06-30,566906.2401,570404.4844,2274508.6267999997,38468.5536,8985.6848,-0.014400000000932901,18231.0,1479.0,-0.006132918649262822,Stable,0.9249619482496195,0,0,0,0,0,0,0,202606
132,SA674924548,Royal Kitchen,SA,SME,Food & Beverage,Payment Links,Turki Al-Shammari,Churned,2021-06-28,2025-12-31,0.0,0.0,119242.4588,3353.0906,1591.8485,0.0019000000000345008,0.0,0.0,,Churned,,0,0,0,0,1,0,1,202606
133,EG386547356,Golden Supply,EG,B2B,Distribution & Wholesale,Direct API,Nadia Fouad,Active,2021-09-25,2026-06-21,103125.8319,148087.6599,605520.0321,3327.1556,1329.2299,-0.000600000000019898,53.0,1.0,-0.30361630422387403,Declining,0.9814814814814815,0,0,0,1,0,0,1,202606
134,AE603567666,Prime Deals,AE,Online,E-commerce,Direct API,Layla Haddad,Churned,2021-08-16,2025-12-31,0.0,0.0,88167.047,2445.1741,749.4975000000001,0.0028999999997834994,0.0,0.0,,Churned,,0,0,0,0,1,0,1,202606
135,SA139966565,Sand Grill,SA,SME,Food & Beverage,Payment Links,Reem Al-Ghamdi,Active,2021-07-09,2026-06-29,191696.93329999998,214008.02639999997,785481.5358999999,24153.2834,9776.141800000001,0.006399999999757797,17255.0,1756.0,-0.1042535342029583,Stable,0.9076324233338593,0,0,0,0,0,0,0,202606
136,EG280455389,Crescent Cart,EG,Online,E-commerce,Direct API,Karim Ezzat,Active,2021-09-03,2026-06-30,13579.768499999998,15126.347600000001,59257.79580000001,1486.7440000000001,592.7801,-0.0015000000000071109,437.0,41.0,-0.102244053944655,Stable,0.9142259414225942,0,0,0,0,0,0,0,202606
137,SA895143129,Pearl Medical,SA,SME,Healthcare,Payment Links,Turki Al-Shammari,Live - never transacted,2021-07-28,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Live - never transacted,,0,0,0,0,0,1,1,202606
138,OM454436104,Nova EdTech,OM,SME,Education,POS Terminal,Salim Al-Harthy,Active,2021-08-23,2026-06-25,11054.2003,12001.8467,47520.4423,968.7647000000001,443.9017,-0.1164999999999806,53.0,5.0,-0.07895838229628442,Stable,0.9137931034482759,0,0,0,0,0,0,0,202606
139,EG679079810,Crescent Bakery,EG,SME,Food & Beverage,Payment Links,Mai Ragab,Active,2021-07-27,2026-06-30,1734.4039000000002,2343.6372,9790.334,310.33770000000004,154.01389999999998,-0.002900000000010733,239.0,42.0,-0.2599520523057066,Stable,0.8505338078291815,0,0,0,0,0,0,0,202606
140,EG497915590,Sand Institute,EG,Online,Education,Direct API,Mai Ragab,Active,2021-10-08,2026-06-30,8419.5559,13226.7945,49164.342300000004,1249.4819999999997,481.72290000000004,-0.0003000000000242999,101.0,12.0,-0.36344698634276057,Declining,0.8938053097345132,0,0,0,1,0,0,1,202606
141,SA887297988,Falcon Stores,SA,SME,Retail,POS Terminal,Omar Al-Anazi,Churned,2021-08-13,2024-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Churned,,0,0,0,0,1,0,1,202606
142,SA423374323,Royal Mart,SA,SME,Retail,Payment Links,Reem Al-Ghamdi,Active,2021-07-27,2026-06-30,97608.35209999999,87018.0058,365052.39450000005,7155.712600000001,2000.0869999999998,2326.7783000000004,4214.0,456.0,0.12170293036064946,Stable,0.902355460385439,0,1,0,0,0,0,1,202606
143,SA912413819,Prime Cloud,SA,Online,Digital Services,Direct API,Reem Al-Ghamdi,Active,2021-08-31,2026-06-30,227217.12,271614.0611,1197657.3975,38881.1342,13691.523799999999,0.0033999999991465,25549.0,2862.0,-0.163455974702482,Stable,0.899264369434374,0,0,0,0,0,0,0,202606
144,EG511884968,Zenith Services,EG,SME,Professional Services,Hosted Checkout,Hany Soliman,Active,2021-08-30,2026-06-29,35472.779,44154.2261,166635.5784,3882.1684000000005,1396.3089,-0.0008000000000266435,844.0,112.0,-0.19661644800065917,Stable,0.8828451882845189,0,0,0,0,0,0,0,202606
145,AE783290352,Falcon Kitchen,AE,SME,Food & Beverage,Hosted Checkout,Yousef Al-Marri,Active,2021-09-11,2026-06-30,7397.8593,8522.0722,38384.0294,1322.8226,548.8738000000001,-0.013600000000053396,482.0,58.0,-0.13191778638064114,Stable,0.8925925925925926,0,0,0,0,0,0,0,202606
146,SA775621648,Silver Cafe,SA,SME,Food & Beverage,POS Terminal,Omar Al-Anazi,Churned,2021-09-01,2026-03-31,0.0,16561.8084,49483.8084,1314.9424000000001,478.89110000000005,-0.0179999999999721,0.0,0.0,-1.0,Churned,,0,0,0,0,1,0,1,202606
147,AE554805022,Oasis Journeys,AE,Online,Travel & Hospitality,Direct API,Yousef Al-Marri,Active,2021-09-18,2026-06-30,961931.287,807607.9952,3796121.3700999995,87550.9118,35402.9729,-0.0093999999980953,3562.0,435.0,0.1910868796708515,Stable,0.8911683762822117,0,0,0,0,0,0,0,202606
148,SA520439829,Sand Services,SA,B2B,Professional Services,Payment Links,Reem Al-Ghamdi,Active,2021-08-12,2026-06-30,164242.477,159667.5203,650651.0506999999,5855.7175,1192.767,-0.0008999999999446009,1741.0,118.0,0.028653020297453757,Stable,0.9365250134480904,0,0,0,0,0,0,0,202606
149,EG875100630,Amber Boutique,EG,SME,Retail,Direct API,Hany Soliman,Active,2021-11-21,2026-06-30,3734.9413,3860.6257000000005,14621.714600000001,364.876,145.4124,0.0008000000000087668,165.0,17.0,-0.032555448201052106,Stable,0.9065934065934066,0,0,0,0,0,0,0,202606
150,SA900572493,Royal Legal,SA,SME,Professional Services,E-commerce Plugin,Omar Al-Anazi,Active,2021-08-24,2026-06-30,510221.6237,429453.3094,1686431.3568000002,36888.4381,15959.311899999997,-0.006900000001223575,5244.0,547.0,0.18807239933217282,Stable,0.905543084096011,0,0,0,0,0,0,0,202606
151,AE427050210,Silver Consulting,AE,SME,Professional Services,Payment Links,Yousef Al-Marri,Live - never transacted,2021-08-24,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Live - never transacted,,0,0,0,0,0,1,1,202606
152,AE389283318,Horizon Power,AE,Enterprise,Telecom & Utilities,Payment Links,Layla Haddad,Active,2021-09-04,2026-06-30,2953299.8363,2968145.7262999997,11838258.376999998,211947.7295,57983.8924,-0.022699999994074297,114540.0,4982.0,-0.005001738920179671,Stable,0.9583172972339821,0,0,0,0,0,0,0,202606
153,SA517497912,Zenith Grill,SA,SME,Food & Beverage,POS Terminal,Reem Al-Ghamdi,Active,2021-09-22,2026-06-30,55189.864199999996,59084.4162,207427.1307,5460.462399999999,2186.4703000000004,-0.012299999999925102,4327.0,365.0,-0.0659150458018743,Stable,0.9222080136402387,0,0,0,0,0,0,0,202606
154,SA320986752,Urban EdTech,SA,Enterprise,Education,POS Terminal,Turki Al-Shammari,Active,2021-09-09,2026-06-30,4133942.8748000003,6049468.392,25890513.396800004,354616.00870000006,72640.0036,-0.024700000010852697,18007.0,911.0,-0.3166436111531963,Declining,0.9518448038904747,0,0,0,1,0,0,1,202606
155,EG588041363,Golden EdTech,EG,SME,Education,POS Terminal,Hany Soliman,Onboarding (not live),,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Onboarding (not live),,0,0,0,0,0,0,0,202606
156,SA779341840,Falcon Online,SA,Online,E-commerce,Hosted Checkout,Turki Al-Shammari,Active,2021-10-17,2026-06-30,730190.0406,744534.5818,3063234.4211,75764.0717,26485.251,0.0190000000002326,16098.0,2022.0,-0.019266453903753505,Stable,0.8884105960264901,0,0,0,0,0,0,0,202606
157,EG447972836,Cedar Stores,EG,SME,Retail,POS Terminal,Karim Ezzat,Active,2021-09-21,2026-06-30,9706.0335,12628.987000000001,46810.10829999999,1090.772,528.9073,0.0012999999999718,411.0,41.0,-0.23144797757729904,Stable,0.9092920353982301,0,0,0,0,0,0,0,202606
158,AE561735990,Cedar Institute,AE,SME,Education,E-commerce Plugin,Layla Haddad,Active,2021-10-06,2026-06-28,56225.503,73254.2574,260400.85460000002,6667.074800000001,3044.2583,0.0007999999998560998,235.0,31.0,-0.23246095181902704,Stable,0.8834586466165414,0,0,0,0,0,0,0,202606
159,EG676342880,Swift Boutique,EG,SME,Retail,Payment Links,Karim Ezzat,Active,2021-09-16,2026-06-28,341881.7792,333069.0488,1247434.6927,31478.7002,15949.240599999997,0.00019999999994979985,20114.0,2290.0,0.02645916944774966,Stable,0.8977861096232815,0,0,0,0,0,0,0,202606
160,SA627300378,Crescent Advisory,SA,SME,Professional Services,Payment Links,Turki Al-Shammari,Active,2021-09-24,2026-06-28,142907.5894,152172.6081,566492.2107,12961.9246,6191.555900000001,0.012400000000298,1676.0,184.0,-0.06088493070915576,Stable,0.9010752688172043,0,0,0,0,0,0,0,202606
161,OM892693620,Bright Online,OM,Online,E-commerce,Hosted Checkout,Salim Al-Harthy,Churned,2021-10-18,2025-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Churned,,0,0,0,0,1,0,1,202606
162,EG877654092,Amber Telecom,EG,Enterprise,Telecom & Utilities,POS Terminal,Nadia Fouad,Active,2021-10-10,2026-06-30,2887615.8028,2735230.3334,10652561.8496,165923.4595,37720.801900000006,-0.0009000000027299228,158636.0,11402.0,0.05571211591916616,Stable,0.9329444006633811,0,0,0,0,0,0,0,202606
163,SA776589285,Swift Online,SA,Online,E-commerce,Direct API,Turki Al-Shammari,Active,2021-12-09,2026-06-30,108415.3445,117535.59820000001,464356.51379999996,11340.3005,4599.2938,0.012499999999704204,2085.0,270.0,-0.07759567177665498,Stable,0.8853503184713376,0,0,0,0,0,0,0,202606
164,EG981274071,Palm Cloud,EG,Online,Digital Services,Direct API,Hany Soliman,Active,2021-12-25,2026-06-30,662740.9175,616091.7631,2409200.6750000003,79549.84790000001,28022.1017,0.0007000000014159,79113.0,13920.0,0.07571786736000918,Stable,0.8503756731482377,0,0,0,0,0,0,0,202606
165,AE608679106,Crescent Cafe,AE,SME,Food & Beverage,Payment Links,Layla Haddad,Active,2021-10-09,2026-06-29,221718.0587,270957.6831,998535.9075,27568.797699999996,12507.4003,-0.007300000000896099,16476.0,1236.0,-0.1817244074301727,Stable,0.9302168021680217,0,0,0,0,0,0,0,202606
166,SA189309853,Horizon Deals,SA,Online,E-commerce,Direct API,Omar Al-Anazi,Active,2022-01-25,2026-06-30,25259.3598,30327.2718,138950.4847,2751.1559,1098.3310999999999,-0.003300000000138001,389.0,34.0,-0.16710741518134184,Stable,0.9196217494089834,0,0,0,0,0,0,0,202606
167,EG538857731,Pearl Cart,EG,Online,E-commerce,Direct API,Mai Ragab,Active,2021-12-21,2026-06-30,73759.348,73155.12359999999,302017.6313,7579.173900000001,3264.9597,-0.005699999999819401,2448.0,172.0,0.00825949530621812,Stable,0.934351145038168,0,0,0,0,0,0,0,202606
168,EG110254241,Metro Mart,EG,SME,Retail,Hosted Checkout,Nadia Fouad,Active,2021-11-15,2026-06-30,20694.7872,19756.253699999997,78867.1654,1984.7029,794.4979000000001,0.00039999999998490017,1086.0,157.0,0.04750564121374901,Stable,0.8736926790024135,0,0,0,0,0,0,0,202606
169,EG704053078,Silver Institute,EG,Enterprise,Education,Hosted Checkout,Nadia Fouad,Active,2021-11-23,2026-06-30,655110.0808,791777.0090000001,3095362.5596999996,46595.237,7821.776699999999,4.548000973221555e-13,7951.0,873.0,-0.17260785125929323,Stable,0.9010652765185857,0,0,0,0,0,0,0,202606
170,EG761087060,Cedar Cart,EG,Online,E-commerce,Direct API,Karim Ezzat,Active,2021-12-07,2026-06-30,266067.6054,285053.3486,1132830.7044000002,29981.2282,12745.811800000001,0.0023000000019233473,9330.0,1104.0,-0.0666041752999776,Stable,0.8941920644048303,0,0,0,0,0,0,0,202606
171,EG482640702,Golden Online,EG,Online,E-commerce,Direct API,Mai Ragab,Dormant,2021-12-24,2026-04-30,140109.8484,422241.9289,1444181.7159000002,36948.5446,15494.596899999999,1.2704138956098898e-16,2961.0,412.0,-0.6681763728083425,Dormant,0.8778535428402016,0,0,0,0,1,0,1,202606
172,SA662517521,Amber Advisory,SA,B2B,Professional Services,Payment Links,Turki Al-Shammari,Live - never transacted,2021-10-29,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Live - never transacted,,0,0,0,0,0,1,1,202606
173,SA507131461,Cedar Market,SA,SME,Retail,Payment Links,Omar Al-Anazi,Active,2021-10-26,2026-06-30,34080.472,28491.378600000004,124988.2133,2881.3707000000004,1312.1917999999998,-0.03410000000008,977.0,91.0,0.19616788216769537,Stable,0.9147940074906367,0,0,0,0,0,0,0,202606
174,EG766165674,Green Institute,EG,Online,Education,Direct API,Mai Ragab,Active,2022-02-23,2026-06-30,25273.0738,30245.7202,115367.0362,2698.8498999999997,1245.9446,-0.0007999999999694976,272.0,61.0,-0.16440826560314478,Stable,0.8168168168168168,0,0,1,0,0,0,1,202606
175,EG465172400,Zenith Advisory,EG,SME,Professional Services,Payment Links,Nadia Fouad,Active,2021-11-12,2026-06-30,10710.3323,11191.3845,45743.1192,971.2814999999999,404.4893,-0.001799999999974309,280.0,43.0,-0.04298415446274767,Stable,0.8668730650154799,0,0,0,0,0,0,0,202606
