month_key,date_key,gateway,payment_method,decline_reason,failed_count
202602,20260201,GW-ATLAS,CARD,Gateway Timeout,7245
202602,20260201,GW-ATLAS,CARD,Insufficient Funds,26478
202602,20260201,GW-ATLAS,CARD,Invalid Card / Account Data,9460
202602,20260201,GW-ATLAS,CARD,Issuer Decline,40476
202602,20260201,GW-ATLAS,CARD,Risk / Fraud Rule,11870
202602,20260201,GW-ATLAS,TOKEN,3DS Authentication Failed,388
202602,20260201,GW-ATLAS,TOKEN,Gateway Timeout,613
202602,20260201,GW-ATLAS,TOKEN,Insufficient Funds,1859
202602,20260201,GW-ATLAS,TOKEN,Invalid Card / Account Data,740
202602,20260201,GW-ATLAS,TOKEN,Issuer Decline,2988
202602,20260201,GW-ATLAS,TOKEN,Risk / Fraud Rule,903
202602,20260201,GW-NILE,BANKTR,Gateway Timeout,137
202602,20260201,GW-NILE,BANKTR,Insufficient Funds,217
202602,20260201,GW-NILE,BANKTR,Invalid Card / Account Data,260
202602,20260201,GW-NILE,BANKTR,Issuer Decline,67
202602,20260201,GW-NILE,BANKTR,Risk / Fraud Rule,39
202602,20260201,GW-NILE,BNPL,3DS Authentication Failed,83
202602,20260201,GW-NILE,BNPL,Gateway Timeout,85
202602,20260201,GW-NILE,BNPL,Insufficient Funds,189
202602,20260201,GW-NILE,BNPL,Invalid Card / Account Data,68
202602,20260201,GW-NILE,BNPL,Issuer Decline,85
202602,20260201,GW-NILE,BNPL,Risk / Fraud Rule,1172
202602,20260201,GW-NILE,CARD,3DS Authentication Failed,6475
202602,20260201,GW-NILE,CARD,Gateway Timeout,1897
202602,20260201,GW-NILE,CARD,Insufficient Funds,7294
202602,20260201,GW-NILE,CARD,Invalid Card / Account Data,2593
202602,20260201,GW-NILE,CARD,Issuer Decline,11259
202602,20260201,GW-NILE,CARD,Risk / Fraud Rule,3286
202602,20260201,GW-NILE,LDEBIT,3DS Authentication Failed,2025
202602,20260201,GW-NILE,LDEBIT,Gateway Timeout,1462
202602,20260201,GW-NILE,LDEBIT,Insufficient Funds,7797
202602,20260201,GW-NILE,LDEBIT,Invalid Card / Account Data,2059
202602,20260201,GW-NILE,LDEBIT,Issuer Decline,6261
202602,20260201,GW-NILE,LDEBIT,Risk / Fraud Rule,1022
202602,20260201,GW-NILE,TOKEN,3DS Authentication Failed,219
202602,20260201,GW-NILE,TOKEN,Gateway Timeout,331
202602,20260201,GW-NILE,TOKEN,Insufficient Funds,1103
202602,20260201,GW-NILE,TOKEN,Invalid Card / Account Data,430
202602,20260201,GW-NILE,TOKEN,Issuer Decline,1828
202602,20260201,GW-NILE,TOKEN,Risk / Fraud Rule,492
202602,20260201,GW-NILE,WALLET,3DS Authentication Failed,11765
202602,20260201,GW-NILE,WALLET,Gateway Timeout,18465
202602,20260201,GW-NILE,WALLET,Insufficient Funds,20622
202602,20260201,GW-NILE,WALLET,Invalid Card / Account Data,7797
202602,20260201,GW-NILE,WALLET,Issuer Decline,15797
202602,20260201,GW-NILE,WALLET,Risk / Fraud Rule,3874
202602,20260201,GW-NIMBUS,BANKTR,Gateway Timeout,155
202602,20260201,GW-NIMBUS,BANKTR,Insufficient Funds,223
202602,20260201,GW-NIMBUS,BANKTR,Invalid Card / Account Data,276
202602,20260201,GW-NIMBUS,BANKTR,Issuer Decline,82
202602,20260201,GW-NIMBUS,BANKTR,Risk / Fraud Rule,34
202602,20260201,GW-NIMBUS,CARD,3DS Authentication Failed,10265
202602,20260201,GW-NIMBUS,CARD,Gateway Timeout,2973
202602,20260201,GW-NIMBUS,CARD,Insufficient Funds,10887
202602,20260201,GW-NIMBUS,CARD,Invalid Card / Account Data,3947
202602,20260201,GW-NIMBUS,CARD,Issuer Decline,16843
202602,20260201,GW-NIMBUS,CARD,Risk / Fraud Rule,5078
202602,20260201,GW-NIMBUS,LDEBIT,3DS Authentication Failed,1705
202602,20260201,GW-NIMBUS,LDEBIT,Gateway Timeout,1143
202602,20260201,GW-NIMBUS,LDEBIT,Insufficient Funds,6382
202602,20260201,GW-NIMBUS,LDEBIT,Invalid Card / Account Data,1631
202602,20260201,GW-NIMBUS,LDEBIT,Issuer Decline,4913
202602,20260201,GW-NIMBUS,LDEBIT,Risk / Fraud Rule,813
202602,20260201,GW-NIMBUS,TOKEN,3DS Authentication Failed,217
202602,20260201,GW-NIMBUS,TOKEN,Gateway Timeout,332
202602,20260201,GW-NIMBUS,TOKEN,Insufficient Funds,1082
202602,20260201,GW-NIMBUS,TOKEN,Invalid Card / Account Data,426
202602,20260201,GW-NIMBUS,TOKEN,Issuer Decline,1642
202602,20260201,GW-NIMBUS,TOKEN,Risk / Fraud Rule,488
202602,20260201,GW-ORION,CARD,3DS Authentication Failed,8861
202602,20260201,GW-ORION,CARD,Gateway Timeout,2584
202602,20260201,GW-ORION,CARD,Insufficient Funds,9828
202602,20260201,GW-ORION,CARD,Invalid Card / Account Data,3562
202602,20260201,GW-ORION,CARD,Issuer Decline,15048
202602,20260201,GW-ORION,CARD,Risk / Fraud Rule,4395
202602,20260201,GW-ORION,TOKEN,3DS Authentication Failed,207
202602,20260201,GW-ORION,TOKEN,Gateway Timeout,290
202602,20260201,GW-ORION,TOKEN,Insufficient Funds,939
202602,20260201,GW-ORION,TOKEN,Invalid Card / Account Data,408
202602,20260201,GW-ORION,TOKEN,Issuer Decline,1524
202602,20260201,GW-ORION,TOKEN,Risk / Fraud Rule,492
202603,20260301,GW-ATLAS,BNPL,3DS Authentication Failed,695
202603,20260301,GW-ATLAS,BNPL,Gateway Timeout,676
202603,20260301,GW-ATLAS,BNPL,Insufficient Funds,1316
202603,20260301,GW-ATLAS,BNPL,Invalid Card / Account Data,655
202603,20260301,GW-ATLAS,BNPL,Issuer Decline,676
202603,20260301,GW-ATLAS,BNPL,Risk / Fraud Rule,9542
202603,20260301,GW-ATLAS,CARD,3DS Authentication Failed,25589
202603,20260301,GW-ATLAS,CARD,Gateway Timeout,7607
202603,20260301,GW-ATLAS,CARD,Insufficient Funds,27940
202603,20260301,GW-ATLAS,CARD,Invalid Card / Account Data,10104
202603,20260301,GW-ATLAS,CARD,Issuer Decline,43439
202603,20260301,GW-ATLAS,CARD,Risk / Fraud Rule,12813
202603,20260301,GW-ATLAS,TOKEN,3DS Authentication Failed,410
202603,20260301,GW-ATLAS,TOKEN,Gateway Timeout,597
202603,20260301,GW-ATLAS,TOKEN,Insufficient Funds,2012
202603,20260301,GW-ATLAS,TOKEN,Invalid Card / Account Data,808
202603,20260301,GW-ATLAS,TOKEN,Issuer Decline,3243
202603,20260301,GW-ATLAS,TOKEN,Risk / Fraud Rule,956
202603,20260301,GW-NILE,BANKTR,Gateway Timeout,136
202603,20260301,GW-NILE,BANKTR,Insufficient Funds,193
202603,20260301,GW-NILE,BANKTR,Invalid Card / Account Data,260
202603,20260301,GW-NILE,BANKTR,Issuer Decline,75
202603,20260301,GW-NILE,BANKTR,Risk / Fraud Rule,51
202603,20260301,GW-NILE,BNPL,3DS Authentication Failed,89
202603,20260301,GW-NILE,BNPL,Gateway Timeout,97
202603,20260301,GW-NILE,BNPL,Insufficient Funds,191
202603,20260301,GW-NILE,BNPL,Invalid Card / Account Data,77
202603,20260301,GW-NILE,BNPL,Issuer Decline,90
202603,20260301,GW-NILE,BNPL,Risk / Fraud Rule,1195
202603,20260301,GW-NILE,CARD,3DS Authentication Failed,6725
202603,20260301,GW-NILE,CARD,Gateway Timeout,2054
202603,20260301,GW-NILE,CARD,Insufficient Funds,7600
202603,20260301,GW-NILE,CARD,Invalid Card / Account Data,2727
202603,20260301,GW-NILE,CARD,Issuer Decline,11530
202603,20260301,GW-NILE,CARD,Risk / Fraud Rule,3369
202603,20260301,GW-NILE,LDEBIT,3DS Authentication Failed,2186
202603,20260301,GW-NILE,LDEBIT,Gateway Timeout,1461
202603,20260301,GW-NILE,LDEBIT,Insufficient Funds,8212
202603,20260301,GW-NILE,LDEBIT,Invalid Card / Account Data,2170
202603,20260301,GW-NILE,LDEBIT,Issuer Decline,6596
202603,20260301,GW-NILE,LDEBIT,Risk / Fraud Rule,1163
202603,20260301,GW-NILE,TOKEN,3DS Authentication Failed,247
202603,20260301,GW-NILE,TOKEN,Gateway Timeout,397
202603,20260301,GW-NILE,TOKEN,Insufficient Funds,1275
202603,20260301,GW-NILE,TOKEN,Invalid Card / Account Data,501
202603,20260301,GW-NILE,TOKEN,Issuer Decline,1947
202603,20260301,GW-NILE,TOKEN,Risk / Fraud Rule,575
202603,20260301,GW-NILE,WALLET,3DS Authentication Failed,13680
202603,20260301,GW-NILE,WALLET,Gateway Timeout,21595
202603,20260301,GW-NILE,WALLET,Insufficient Funds,23932
202603,20260301,GW-NILE,WALLET,Invalid Card / Account Data,8962
202603,20260301,GW-NILE,WALLET,Issuer Decline,18005
202603,20260301,GW-NILE,WALLET,Risk / Fraud Rule,4511
202603,20260301,GW-NIMBUS,BANKTR,Gateway Timeout,197
202603,20260301,GW-NIMBUS,BANKTR,Insufficient Funds,239
202603,20260301,GW-NIMBUS,BANKTR,Invalid Card / Account Data,310
202603,20260301,GW-NIMBUS,BANKTR,Issuer Decline,84
202603,20260301,GW-NIMBUS,BANKTR,Risk / Fraud Rule,48
202603,20260301,GW-NIMBUS,CARD,3DS Authentication Failed,10407
202603,20260301,GW-NIMBUS,CARD,Gateway Timeout,3050
202603,20260301,GW-NIMBUS,CARD,Insufficient Funds,11333
202603,20260301,GW-NIMBUS,CARD,Invalid Card / Account Data,4135
202603,20260301,GW-NIMBUS,CARD,Issuer Decline,17405
202603,20260301,GW-NIMBUS,CARD,Risk / Fraud Rule,5170
202603,20260301,GW-NIMBUS,LDEBIT,3DS Authentication Failed,1760
202603,20260301,GW-NIMBUS,LDEBIT,Gateway Timeout,1204
202603,20260301,GW-NIMBUS,LDEBIT,Insufficient Funds,6429
202603,20260301,GW-NIMBUS,LDEBIT,Invalid Card / Account Data,1590
202603,20260301,GW-NIMBUS,LDEBIT,Issuer Decline,5179
202603,20260301,GW-NIMBUS,LDEBIT,Risk / Fraud Rule,854
202603,20260301,GW-NIMBUS,TOKEN,3DS Authentication Failed,213
202603,20260301,GW-NIMBUS,TOKEN,Gateway Timeout,339
202603,20260301,GW-NIMBUS,TOKEN,Insufficient Funds,1079
202603,20260301,GW-NIMBUS,TOKEN,Invalid Card / Account Data,392
202603,20260301,GW-NIMBUS,TOKEN,Issuer Decline,1667
202603,20260301,GW-NIMBUS,TOKEN,Risk / Fraud Rule,498
202603,20260301,GW-ORION,CARD,3DS Authentication Failed,9043
202603,20260301,GW-ORION,CARD,Gateway Timeout,2651
202603,20260301,GW-ORION,CARD,Insufficient Funds,9625
202603,20260301,GW-ORION,CARD,Invalid Card / Account Data,3585
202603,20260301,GW-ORION,CARD,Issuer Decline,15142
202603,20260301,GW-ORION,CARD,Risk / Fraud Rule,4372
202603,20260301,GW-ORION,TOKEN,3DS Authentication Failed,217
202603,20260301,GW-ORION,TOKEN,Gateway Timeout,333
202603,20260301,GW-ORION,TOKEN,Insufficient Funds,985
202603,20260301,GW-ORION,TOKEN,Invalid Card / Account Data,403
202603,20260301,GW-ORION,TOKEN,Issuer Decline,1567
202603,20260301,GW-ORION,TOKEN,Risk / Fraud Rule,438
202604,20260401,GW-ATLAS,BNPL,3DS Authentication Failed,721
202604,20260401,GW-ATLAS,BNPL,Gateway Timeout,632
202604,20260401,GW-ATLAS,BNPL,Insufficient Funds,1385
202604,20260401,GW-ATLAS,BNPL,Invalid Card / Account Data,627
202604,20260401,GW-ATLAS,BNPL,Issuer Decline,692
202604,20260401,GW-ATLAS,BNPL,Risk / Fraud Rule,9447
202604,20260401,GW-ATLAS,CARD,3DS Authentication Failed,23752
202604,20260401,GW-ATLAS,CARD,Gateway Timeout,7060
202604,20260401,GW-ATLAS,CARD,Insufficient Funds,26018
202604,20260401,GW-ATLAS,CARD,Invalid Card / Account Data,9415
202604,20260401,GW-ATLAS,CARD,Issuer Decline,40202
202604,20260401,GW-ATLAS,CARD,Risk / Fraud Rule,11923
202604,20260401,GW-ATLAS,TOKEN,3DS Authentication Failed,351
202604,20260401,GW-ATLAS,TOKEN,Gateway Timeout,605
202604,20260401,GW-ATLAS,TOKEN,Insufficient Funds,1794
202604,20260401,GW-ATLAS,TOKEN,Invalid Card / Account Data,724
202604,20260401,GW-ATLAS,TOKEN,Issuer Decline,2971
202604,20260401,GW-ATLAS,TOKEN,Risk / Fraud Rule,909
202604,20260401,GW-NILE,BANKTR,Gateway Timeout,133
202604,20260401,GW-NILE,BANKTR,Insufficient Funds,190
202604,20260401,GW-NILE,BANKTR,Invalid Card / Account Data,225
202604,20260401,GW-NILE,BANKTR,Issuer Decline,91
202604,20260401,GW-NILE,BANKTR,Risk / Fraud Rule,32
202604,20260401,GW-NILE,BNPL,3DS Authentication Failed,75
202604,20260401,GW-NILE,BNPL,Gateway Timeout,55
202604,20260401,GW-NILE,BNPL,Insufficient Funds,168
202604,20260401,GW-NILE,BNPL,Invalid Card / Account Data,73
202604,20260401,GW-NILE,BNPL,Issuer Decline,69
202604,20260401,GW-NILE,BNPL,Risk / Fraud Rule,1063
202604,20260401,GW-NILE,CARD,3DS Authentication Failed,6379
202604,20260401,GW-NILE,CARD,Gateway Timeout,1896
202604,20260401,GW-NILE,CARD,Insufficient Funds,6986
202604,20260401,GW-NILE,CARD,Invalid Card / Account Data,2525
202604,20260401,GW-NILE,CARD,Issuer Decline,11079
202604,20260401,GW-NILE,CARD,Risk / Fraud Rule,3097
202604,20260401,GW-NILE,LDEBIT,3DS Authentication Failed,2083
202604,20260401,GW-NILE,LDEBIT,Gateway Timeout,1435
202604,20260401,GW-NILE,LDEBIT,Insufficient Funds,7954
202604,20260401,GW-NILE,LDEBIT,Invalid Card / Account Data,2097
202604,20260401,GW-NILE,LDEBIT,Issuer Decline,6193
202604,20260401,GW-NILE,LDEBIT,Risk / Fraud Rule,1015
202604,20260401,GW-NILE,TOKEN,3DS Authentication Failed,221
202604,20260401,GW-NILE,TOKEN,Gateway Timeout,378
202604,20260401,GW-NILE,TOKEN,Insufficient Funds,1129
202604,20260401,GW-NILE,TOKEN,Invalid Card / Account Data,437
202604,20260401,GW-NILE,TOKEN,Issuer Decline,1799
202604,20260401,GW-NILE,TOKEN,Risk / Fraud Rule,524
202604,20260401,GW-NILE,WALLET,3DS Authentication Failed,14193
202604,20260401,GW-NILE,WALLET,Gateway Timeout,22357
202604,20260401,GW-NILE,WALLET,Insufficient Funds,24935
202604,20260401,GW-NILE,WALLET,Invalid Card / Account Data,9465
202604,20260401,GW-NILE,WALLET,Issuer Decline,18937
202604,20260401,GW-NILE,WALLET,Risk / Fraud Rule,4755
202604,20260401,GW-NIMBUS,BANKTR,Gateway Timeout,198
202604,20260401,GW-NIMBUS,BANKTR,Insufficient Funds,272
202604,20260401,GW-NIMBUS,BANKTR,Invalid Card / Account Data,360
202604,20260401,GW-NIMBUS,BANKTR,Issuer Decline,99
202604,20260401,GW-NIMBUS,BANKTR,Risk / Fraud Rule,47
202604,20260401,GW-NIMBUS,CARD,3DS Authentication Failed,9899
202604,20260401,GW-NIMBUS,CARD,Gateway Timeout,2949
202604,20260401,GW-NIMBUS,CARD,Insufficient Funds,10842
202604,20260401,GW-NIMBUS,CARD,Invalid Card / Account Data,4071
202604,20260401,GW-NIMBUS,CARD,Issuer Decline,16659
202604,20260401,GW-NIMBUS,CARD,Risk / Fraud Rule,4974
202604,20260401,GW-NIMBUS,LDEBIT,3DS Authentication Failed,1635
202604,20260401,GW-NIMBUS,LDEBIT,Gateway Timeout,1111
202604,20260401,GW-NIMBUS,LDEBIT,Insufficient Funds,6349
202604,20260401,GW-NIMBUS,LDEBIT,Invalid Card / Account Data,1607
202604,20260401,GW-NIMBUS,LDEBIT,Issuer Decline,4974
202604,20260401,GW-NIMBUS,LDEBIT,Risk / Fraud Rule,840
202604,20260401,GW-NIMBUS,TOKEN,3DS Authentication Failed,210
202604,20260401,GW-NIMBUS,TOKEN,Gateway Timeout,315
202604,20260401,GW-NIMBUS,TOKEN,Insufficient Funds,1040
202604,20260401,GW-NIMBUS,TOKEN,Invalid Card / Account Data,394
202604,20260401,GW-NIMBUS,TOKEN,Issuer Decline,1656
202604,20260401,GW-NIMBUS,TOKEN,Risk / Fraud Rule,477
202604,20260401,GW-ORION,CARD,3DS Authentication Failed,8276
202604,20260401,GW-ORION,CARD,Gateway Timeout,2466
202604,20260401,GW-ORION,CARD,Insufficient Funds,8957
202604,20260401,GW-ORION,CARD,Invalid Card / Account Data,3311
202604,20260401,GW-ORION,CARD,Issuer Decline,14230
202604,20260401,GW-ORION,CARD,Risk / Fraud Rule,4116
202604,20260401,GW-ORION,TOKEN,3DS Authentication Failed,178
202604,20260401,GW-ORION,TOKEN,Gateway Timeout,308
202604,20260401,GW-ORION,TOKEN,Insufficient Funds,905
202604,20260401,GW-ORION,TOKEN,Invalid Card / Account Data,367
202604,20260401,GW-ORION,TOKEN,Issuer Decline,1497
202604,20260401,GW-ORION,TOKEN,Risk / Fraud Rule,413
202605,20260501,GW-ATLAS,BNPL,3DS Authentication Failed,674
202605,20260501,GW-ATLAS,BNPL,Gateway Timeout,667
202605,20260501,GW-ATLAS,BNPL,Insufficient Funds,1327
202605,20260501,GW-ATLAS,BNPL,Invalid Card / Account Data,678
202605,20260501,GW-ATLAS,BNPL,Issuer Decline,658
202605,20260501,GW-ATLAS,BNPL,Risk / Fraud Rule,9313
202605,20260501,GW-ATLAS,CARD,3DS Authentication Failed,23873
202605,20260501,GW-ATLAS,CARD,Gateway Timeout,7129
202605,20260501,GW-ATLAS,CARD,Insufficient Funds,26653
202605,20260501,GW-ATLAS,CARD,Invalid Card / Account Data,9610
202605,20260501,GW-ATLAS,CARD,Issuer Decline,40937
202605,20260501,GW-ATLAS,CARD,Risk / Fraud Rule,11957
202605,20260501,GW-ATLAS,TOKEN,3DS Authentication Failed,393
202605,20260501,GW-ATLAS,TOKEN,Gateway Timeout,553
202605,20260501,GW-ATLAS,TOKEN,Insufficient Funds,1915
202605,20260501,GW-ATLAS,TOKEN,Invalid Card / Account Data,750
202605,20260501,GW-ATLAS,TOKEN,Issuer Decline,3030
202605,20260501,GW-ATLAS,TOKEN,Risk / Fraud Rule,953
202605,20260501,GW-NILE,BANKTR,Gateway Timeout,137
202605,20260501,GW-NILE,BANKTR,Insufficient Funds,210
202605,20260501,GW-NILE,BANKTR,Invalid Card / Account Data,251
202605,20260501,GW-NILE,BANKTR,Issuer Decline,81
202605,20260501,GW-NILE,BANKTR,Risk / Fraud Rule,31
202605,20260501,GW-NILE,BNPL,3DS Authentication Failed,64
202605,20260501,GW-NILE,BNPL,Gateway Timeout,54
202605,20260501,GW-NILE,BNPL,Insufficient Funds,150
202605,20260501,GW-NILE,BNPL,Invalid Card / Account Data,65
202605,20260501,GW-NILE,BNPL,Issuer Decline,82
202605,20260501,GW-NILE,BNPL,Risk / Fraud Rule,936
202605,20260501,GW-NILE,CARD,3DS Authentication Failed,6541
202605,20260501,GW-NILE,CARD,Gateway Timeout,1809
202605,20260501,GW-NILE,CARD,Insufficient Funds,6941
202605,20260501,GW-NILE,CARD,Invalid Card / Account Data,2490
202605,20260501,GW-NILE,CARD,Issuer Decline,10701
202605,20260501,GW-NILE,CARD,Risk / Fraud Rule,3080
202605,20260501,GW-NILE,LDEBIT,3DS Authentication Failed,2045
202605,20260501,GW-NILE,LDEBIT,Gateway Timeout,1403
202605,20260501,GW-NILE,LDEBIT,Insufficient Funds,7843
202605,20260501,GW-NILE,LDEBIT,Invalid Card / Account Data,2016
202605,20260501,GW-NILE,LDEBIT,Issuer Decline,6113
202605,20260501,GW-NILE,LDEBIT,Risk / Fraud Rule,1048
202605,20260501,GW-NILE,TOKEN,3DS Authentication Failed,219
202605,20260501,GW-NILE,TOKEN,Gateway Timeout,340
202605,20260501,GW-NILE,TOKEN,Insufficient Funds,1146
202605,20260501,GW-NILE,TOKEN,Invalid Card / Account Data,461
202605,20260501,GW-NILE,TOKEN,Issuer Decline,1894
202605,20260501,GW-NILE,TOKEN,Risk / Fraud Rule,536
202605,20260501,GW-NILE,WALLET,3DS Authentication Failed,15384
202605,20260501,GW-NILE,WALLET,Gateway Timeout,24606
202605,20260501,GW-NILE,WALLET,Insufficient Funds,27258
202605,20260501,GW-NILE,WALLET,Invalid Card / Account Data,10201
202605,20260501,GW-NILE,WALLET,Issuer Decline,21028
202605,20260501,GW-NILE,WALLET,Risk / Fraud Rule,5274
202605,20260501,GW-NIMBUS,BANKTR,Gateway Timeout,172
202605,20260501,GW-NIMBUS,BANKTR,Insufficient Funds,262
202605,20260501,GW-NIMBUS,BANKTR,Invalid Card / Account Data,294
202605,20260501,GW-NIMBUS,BANKTR,Issuer Decline,89
202605,20260501,GW-NIMBUS,BANKTR,Risk / Fraud Rule,40
202605,20260501,GW-NIMBUS,CARD,3DS Authentication Failed,9918
202605,20260501,GW-NIMBUS,CARD,Gateway Timeout,3062
202605,20260501,GW-NIMBUS,CARD,Insufficient Funds,10842
202605,20260501,GW-NIMBUS,CARD,Invalid Card / Account Data,4010
202605,20260501,GW-NIMBUS,CARD,Issuer Decline,16902
202605,20260501,GW-NIMBUS,CARD,Risk / Fraud Rule,5017
202605,20260501,GW-NIMBUS,LDEBIT,3DS Authentication Failed,1690
202605,20260501,GW-NIMBUS,LDEBIT,Gateway Timeout,1245
202605,20260501,GW-NIMBUS,LDEBIT,Insufficient Funds,6730
202605,20260501,GW-NIMBUS,LDEBIT,Invalid Card / Account Data,1785
202605,20260501,GW-NIMBUS,LDEBIT,Issuer Decline,5311
202605,20260501,GW-NIMBUS,LDEBIT,Risk / Fraud Rule,895
202605,20260501,GW-NIMBUS,TOKEN,3DS Authentication Failed,212
202605,20260501,GW-NIMBUS,TOKEN,Gateway Timeout,326
202605,20260501,GW-NIMBUS,TOKEN,Insufficient Funds,1114
202605,20260501,GW-NIMBUS,TOKEN,Invalid Card / Account Data,450
202605,20260501,GW-NIMBUS,TOKEN,Issuer Decline,1832
202605,20260501,GW-NIMBUS,TOKEN,Risk / Fraud Rule,582
202605,20260501,GW-ORION,CARD,3DS Authentication Failed,8857
202605,20260501,GW-ORION,CARD,Gateway Timeout,2614
202605,20260501,GW-ORION,CARD,Insufficient Funds,9629
202605,20260501,GW-ORION,CARD,Invalid Card / Account Data,3534
202605,20260501,GW-ORION,CARD,Issuer Decline,14894
202605,20260501,GW-ORION,CARD,Risk / Fraud Rule,4330
202605,20260501,GW-ORION,TOKEN,3DS Authentication Failed,176
202605,20260501,GW-ORION,TOKEN,Gateway Timeout,283
202605,20260501,GW-ORION,TOKEN,Insufficient Funds,920
202605,20260501,GW-ORION,TOKEN,Invalid Card / Account Data,358
202605,20260501,GW-ORION,TOKEN,Issuer Decline,1440
202605,20260501,GW-ORION,TOKEN,Risk / Fraud Rule,385
202606,20260601,GW-ATLAS,BNPL,3DS Authentication Failed,685
202606,20260601,GW-ATLAS,BNPL,Gateway Timeout,723
202606,20260601,GW-ATLAS,BNPL,Insufficient Funds,1371
202606,20260601,GW-ATLAS,BNPL,Invalid Card / Account Data,707
202606,20260601,GW-ATLAS,BNPL,Issuer Decline,696
202606,20260601,GW-ATLAS,BNPL,Risk / Fraud Rule,9579
202606,20260601,GW-ATLAS,CARD,3DS Authentication Failed,24354
202606,20260601,GW-ATLAS,CARD,Gateway Timeout,7189
202606,20260601,GW-ATLAS,CARD,Insufficient Funds,26486
202606,20260601,GW-ATLAS,CARD,Invalid Card / Account Data,9630
202606,20260601,GW-ATLAS,CARD,Issuer Decline,41558
202606,20260601,GW-ATLAS,CARD,Risk / Fraud Rule,12167
202606,20260601,GW-ATLAS,TOKEN,3DS Authentication Failed,426
202606,20260601,GW-ATLAS,TOKEN,Gateway Timeout,607
202606,20260601,GW-ATLAS,TOKEN,Insufficient Funds,1945
202606,20260601,GW-ATLAS,TOKEN,Invalid Card / Account Data,771
202606,20260601,GW-ATLAS,TOKEN,Issuer Decline,3119
202606,20260601,GW-ATLAS,TOKEN,Risk / Fraud Rule,847
202606,20260601,GW-NILE,BANKTR,Gateway Timeout,134
202606,20260601,GW-NILE,BANKTR,Insufficient Funds,200
202606,20260601,GW-NILE,BANKTR,Invalid Card / Account Data,205
202606,20260601,GW-NILE,BANKTR,Issuer Decline,69
202606,20260601,GW-NILE,BANKTR,Risk / Fraud Rule,23
202606,20260601,GW-NILE,BNPL,3DS Authentication Failed,76
202606,20260601,GW-NILE,BNPL,Gateway Timeout,62
202606,20260601,GW-NILE,BNPL,Insufficient Funds,161
202606,20260601,GW-NILE,BNPL,Invalid Card / Account Data,60
202606,20260601,GW-NILE,BNPL,Issuer Decline,77
202606,20260601,GW-NILE,BNPL,Risk / Fraud Rule,999
202606,20260601,GW-NILE,CARD,3DS Authentication Failed,6275
202606,20260601,GW-NILE,CARD,Gateway Timeout,1938
202606,20260601,GW-NILE,CARD,Insufficient Funds,6872
202606,20260601,GW-NILE,CARD,Invalid Card / Account Data,2549
202606,20260601,GW-NILE,CARD,Issuer Decline,10681
202606,20260601,GW-NILE,CARD,Risk / Fraud Rule,3232
202606,20260601,GW-NILE,LDEBIT,3DS Authentication Failed,2079
202606,20260601,GW-NILE,LDEBIT,Gateway Timeout,1497
202606,20260601,GW-NILE,LDEBIT,Insufficient Funds,7906
202606,20260601,GW-NILE,LDEBIT,Invalid Card / Account Data,2166
202606,20260601,GW-NILE,LDEBIT,Issuer Decline,6269
202606,20260601,GW-NILE,LDEBIT,Risk / Fraud Rule,1082
202606,20260601,GW-NILE,TOKEN,3DS Authentication Failed,217
202606,20260601,GW-NILE,TOKEN,Gateway Timeout,342
202606,20260601,GW-NILE,TOKEN,Insufficient Funds,1112
202606,20260601,GW-NILE,TOKEN,Invalid Card / Account Data,448
202606,20260601,GW-NILE,TOKEN,Issuer Decline,1776
202606,20260601,GW-NILE,TOKEN,Risk / Fraud Rule,554
202606,20260601,GW-NILE,WALLET,3DS Authentication Failed,17685
202606,20260601,GW-NILE,WALLET,Gateway Timeout,27958
202606,20260601,GW-NILE,WALLET,Insufficient Funds,30953
202606,20260601,GW-NILE,WALLET,Invalid Card / Account Data,11785
202606,20260601,GW-NILE,WALLET,Issuer Decline,23517
202606,20260601,GW-NILE,WALLET,Risk / Fraud Rule,5936
202606,20260601,GW-NIMBUS,BANKTR,Gateway Timeout,203
202606,20260601,GW-NIMBUS,BANKTR,Insufficient Funds,317
202606,20260601,GW-NIMBUS,BANKTR,Invalid Card / Account Data,357
202606,20260601,GW-NIMBUS,BANKTR,Issuer Decline,98
202606,20260601,GW-NIMBUS,BANKTR,Risk / Fraud Rule,65
202606,20260601,GW-NIMBUS,CARD,3DS Authentication Failed,10246
202606,20260601,GW-NIMBUS,CARD,Gateway Timeout,3066
202606,20260601,GW-NIMBUS,CARD,Insufficient Funds,11226
202606,20260601,GW-NIMBUS,CARD,Invalid Card / Account Data,4004
202606,20260601,GW-NIMBUS,CARD,Issuer Decline,17309
202606,20260601,GW-NIMBUS,CARD,Risk / Fraud Rule,5149
202606,20260601,GW-NIMBUS,LDEBIT,3DS Authentication Failed,1758
202606,20260601,GW-NIMBUS,LDEBIT,Gateway Timeout,1222
202606,20260601,GW-NIMBUS,LDEBIT,Insufficient Funds,6741
202606,20260601,GW-NIMBUS,LDEBIT,Invalid Card / Account Data,1750
202606,20260601,GW-NIMBUS,LDEBIT,Issuer Decline,5378
202606,20260601,GW-NIMBUS,LDEBIT,Risk / Fraud Rule,930
202606,20260601,GW-NIMBUS,TOKEN,3DS Authentication Failed,250
202606,20260601,GW-NIMBUS,TOKEN,Gateway Timeout,394
202606,20260601,GW-NIMBUS,TOKEN,Insufficient Funds,1193
202606,20260601,GW-NIMBUS,TOKEN,Invalid Card / Account Data,486
