dimension_value,month_key,fiscal_year,gmv,refunds,revenue,cogs,gp,success_txn,failed_txn,active_merchants,dimension_name,date_key,gp_margin,take_rate,success_rate,gmv_yoy,gmv_rank
Logistics,202505,2025,4082901.7336999997,30156.194499999998,32233.7942,23097.8713,9135.922900000001,4389,224,14,vertical,20250501,0.28342685454013355,0.0078948248824958,0.9514415781487102,,8.0
Logistics,202506,2025,4889867.8291,32968.4412,42532.2549,30797.6066,11734.6483,5289,260,15,vertical,20250601,0.2758999805580494,0.008698037735680115,0.9531447107586952,,8.0
Logistics,202507,2026,4613697.9536,27411.0448,38003.474299999994,27332.9248,10670.5495,4948,261,15,vertical,20250701,0.2807782629495009,0.008237096290698106,0.9498944135150701,0.4361189009864048,8.0
Logistics,202508,2026,3422300.8538,28985.9318,26544.1544,18986.4396,7557.7148,3744,192,15,vertical,20250801,0.2847223794026756,0.00775623054020114,0.9512195121951219,0.19391946081949463,9.0
Logistics,202509,2026,5200182.3876,25624.128699999997,44946.0896,32447.217200000006,12498.8724,5479,296,16,vertical,20250901,0.2780858693433477,0.008643175613835272,0.9487445887445888,0.5521018637312263,8.0
Logistics,202510,2026,4365148.0039,25844.9297,38049.3984,27530.139099999997,10519.259300000002,4703,411,16,vertical,20251001,0.27646322260905976,0.008716634204843714,0.9196323816973015,0.3670667950130186,8.0
Logistics,202511,2026,5219573.7326,25839.308399999998,44662.583999999995,32451.5126,12211.071399999999,5706,306,17,vertical,20251101,0.2734071857553069,0.008556749322468608,0.9491017964071856,0.7558622588745708,8.0
Logistics,202512,2026,5736875.2688,43571.2161,50891.2893,36968.228,13923.061300000001,6296,359,17,vertical,20251201,0.273584369575011,0.008870907404379577,0.9460555972952667,0.7947654764571949,8.0
Logistics,202601,2026,4462374.6158,37333.3052,39708.4916,29036.460000000003,10672.0316,4888,292,18,vertical,20260101,0.2687594307913726,0.008898511447112378,0.9436293436293436,0.5183734085767011,8.0
Logistics,202602,2026,5378314.3544,17461.0897,46369.6171,34092.8211,12276.796,5872,292,18,vertical,20260201,0.2647594862283217,0.00862158922749932,0.9526281635301752,0.4890976758148149,8.0
Logistics,202603,2026,5656957.5727,37546.5884,52760.1925,39313.4769,13446.7156,6217,356,18,vertical,20260301,0.2548647941343277,0.009326602121715785,0.9458390384907956,0.5191387153971412,8.0
Logistics,202604,2026,5946013.4381,40040.0792,54112.0261,40050.890400000004,14061.1357,6427,373,19,vertical,20260401,0.2598523232897391,0.00910055563501906,0.9451470588235295,0.5743884702587301,7.0
Logistics,202605,2026,5746951.8464,33674.5374,52171.958399999996,38262.4593,13909.4991,6364,375,19,vertical,20260501,0.2666087209791228,0.009078196545649064,0.9443537616857101,0.40756555539043254,7.0
Logistics,202606,2026,6347927.1764,63334.19040000001,54396.5423,40154.4811,14242.0612,6847,372,20,vertical,20260601,0.2618192369922012,0.008569181842890808,0.948469317079928,0.2981797051083817,7.0
Professional Services,202407,2025,2320012.6929,11762.72,32798.9882,21361.2035,11437.7847,29339,2159,54,vertical,20240701,0.3487237054464991,0.014137417566884726,0.9314559654581244,,10.0
Professional Services,202408,2025,2221074.9812,19034.7879,31644.9836,20342.8881,11302.0955,28160,2069,57,vertical,20240801,0.357152831641853,0.014247598063034722,0.9315557907969169,,10.0
Professional Services,202409,2025,2373745.0554,16462.2597,33918.9626,22015.968,11902.9946,30453,2228,58,vertical,20240901,0.3509244884747743,0.01428921885391113,0.9318258315229032,,10.0
Professional Services,202410,2025,2656859.8716,23393.3704,36585.0201,23812.6539,12772.3662,33760,2435,60,vertical,20241001,0.34911464214283705,0.013770022458116303,0.9327255145738361,,10.0
Professional Services,202411,2025,2231542.0959,17011.8735,33138.5759,21064.8421,12073.7338,28344,2091,61,vertical,20241101,0.3643407561155939,0.014850078768796397,0.931296205027107,,11.0
Professional Services,202412,2025,2416505.8669,20147.5766,35005.4916,22416.2116,12589.28,30492,2259,61,vertical,20241201,0.3596372861679794,0.014485994873625773,0.9310250068700192,,10.0
Professional Services,202501,2025,2860931.3763,21743.636300000002,39746.3684,25902.2919,13844.0765,35839,2497,62,vertical,20250101,0.3483104760836464,0.013892807331647146,0.9348654006677797,,9.0
Professional Services,202502,2025,2764303.8949,21984.6807,37902.2742,24510.2966,13391.9776,34981,2524,64,vertical,20250201,0.3533291308414417,0.013711326844319745,0.9327023063591521,,9.0
Professional Services,202503,2025,2811628.7338,23881.4581,39212.6543,25261.6583,13950.996,34839,2527,64,vertical,20250301,0.3557779050932545,0.01394659751076129,0.9323716747845635,,10.0
Professional Services,202504,2025,3127944.3756,24744.6258,43321.4994,28101.8694,15219.630000000001,39486,2907,66,vertical,20250401,0.3513181725192088,0.013849830495048399,0.9314273582902838,,9.0
Professional Services,202505,2025,2990958.8893,28590.1507,42376.8843,27351.3217,15025.5626,36613,2719,66,vertical,20250501,0.35456978133713335,0.01416832723833186,0.9308705379843385,,10.0
Professional Services,202506,2025,3089708.3108,26276.1764,43807.116,28170.3416,15636.7744,37871,2899,70,vertical,20250601,0.3569459902359242,0.014178398603801302,0.9288937944567084,,10.0
Professional Services,202507,2026,3366335.6168,26884.5951,46592.6847,29952.8814,16639.8033,40699,3097,71,vertical,20250701,0.3571333870786802,0.013840772282916481,0.9292857795232441,0.45099879285233707,10.0
Professional Services,202508,2026,3411868.3136,28516.3362,47180.6296,30079.6531,17100.9765,40933,3082,74,vertical,20250801,0.36245757305451476,0.013828385290233496,0.9299784164489379,0.5361337831812593,10.0
Professional Services,202509,2026,3397444.4961,26168.4109,47622.0478,30358.641,17263.4068,41934,2905,73,vertical,20250901,0.36250870337415436,0.014017020102805616,0.9352126497022681,0.43125921984384985,10.0
Professional Services,202510,2026,3544775.9303,29278.318900000002,48708.108400000005,31343.8508,17364.2576,42240,3858,72,vertical,20251001,0.3564962420096774,0.01374081447113577,0.9163087335676168,0.3341975495927393,9.0
Professional Services,202511,2026,3229932.0692,29877.8696,45661.2416,28950.4156,16710.826,38182,2900,76,vertical,20251101,0.36597397298981904,0.014136904622675093,0.9294094737354559,0.44739912150182426,10.0
Professional Services,202512,2026,3610045.2945,29399.5822,50104.4011,31887.0472,18217.3539,43480,3338,78,vertical,20251201,0.36358789846906275,0.013879161343580755,0.9287026357383912,0.4939112476193261,10.0
Professional Services,202601,2026,3646525.3253,27639.2421,51673.9067,32824.0703,18849.8364,44886,3302,78,vertical,20260101,0.3647844261018492,0.014170724755832809,0.9314767161949032,0.2745937758269466,9.0
Professional Services,202602,2026,3722902.2776,29390.2102,52493.8107,33435.976,19057.8347,45796,3476,78,vertical,20260201,0.3630491756240512,0.014100238680946677,0.9294528332521513,0.3467774959433965,9.0
Professional Services,202603,2026,3984849.8578,32156.4469,55427.3522,35626.74,19800.6122,48603,3578,82,vertical,20260301,0.3572353975804747,0.013909520854720721,0.9314309806251317,0.4172745533206856,9.0
Professional Services,202604,2026,4031926.3074000003,33790.4251,57126.295900000005,36990.8191,20135.4768,48537,3618,85,vertical,20260401,0.352472998341207,0.014168487106312732,0.9306298533218291,0.28900192051100626,9.0
Professional Services,202605,2026,4295711.9762,32976.0805,61193.3733,39474.519,21718.8543,51345,3920,84,vertical,20260501,0.35492167090582666,0.014245222593841554,0.9290690310322989,0.4362323706847616,9.0
Professional Services,202606,2026,4292794.003,45334.741500000004,60692.593799999995,39231.1729,21461.4209,51100,3816,86,vertical,20260601,0.3536085633565393,0.014138249764043011,0.9305120547745648,0.38938487752861417,9.0
Retail,202407,2025,8287689.4283,176618.639,172988.8104,120775.1532,52213.6572,231375,18114,73,vertical,20240701,0.3018325698596746,0.02087298418897003,0.9273955965994493,,4.0
Retail,202408,2025,8479433.5352,254536.76839999997,176109.43409999998,123627.7372,52481.6969,240086,18214,75,vertical,20240801,0.29800616399800245,0.020769009317536467,0.9294850948509485,,5.0
Retail,202409,2025,8942895.1059,267932.5578,185017.5387,130243.62970000002,54773.909,256835,19785,76,vertical,20240901,0.2960471173968763,0.020688774329683933,0.9284758874990963,,5.0
Retail,202410,2025,9328401.4794,297232.5353,192184.4943,135629.8353,56554.659,269422,21067,76,vertical,20241001,0.2942727466437442,0.020602082224312805,0.9274774604201881,,2.0
Retail,202411,2025,11263389.7223,326333.2136,230753.72780000002,163097.2681,67656.4597,326924,25333,76,vertical,20241101,0.29319768891724923,0.02048705882414231,0.9280837570296687,,3.0
Retail,202412,2025,11300380.8723,381027.35099999997,231719.3102,163716.1389,68003.1713,328208,24921,82,vertical,20241201,0.2934721808092108,0.020505442499553335,0.9294280560361794,,2.0
Retail,202501,2025,9441786.3665,329721.6568,193159.8633,136541.13079999998,56618.7325,273737,20890,82,vertical,20250101,0.29311851609702394,0.020457978586058915,0.9290967901787685,,3.0
Retail,202502,2025,10937610.113400001,304757.5623,223370.36280000003,157827.5398,65542.823,324318,25289,82,vertical,20250201,0.2934266756717646,0.020422227569287934,0.9276644918436988,,2.0
Retail,202503,2025,13762385.421500001,390481.46869999997,279223.7248,198188.0083,81035.7165,423968,33999,86,vertical,20250301,0.2902178765720698,0.020288904593805994,0.925761026449504,,2.0
Retail,202504,2025,11484432.4952,373292.05739999993,234939.9004,165955.2654,68984.635,347747,27634,88,vertical,20250401,0.2936267312727608,0.020457249454702685,0.9263841270602401,,2.0
Retail,202505,2025,11628414.198,387530.45300000004,237154.9497,167991.25650000002,69163.6932,355464,29393,90,vertical,20250501,0.2916392564755312,0.020394436047934106,0.9236261780349584,,3.0
Retail,202506,2025,11886120.130199999,369236.6148,242552.6438,171537.3898,71015.254,363968,29627,92,vertical,20250601,0.29278284865266846,0.020406376609279544,0.9247271941970807,,3.0
Retail,202507,2026,12126065.965499999,365706.59969999996,247548.47530000002,174938.1068,72610.36850000001,370367,30547,95,vertical,20250701,0.2933177771020592,0.020414574356126945,0.923806601914625,0.4631419372561286,3.0
Retail,202508,2026,12280634.4564,375743.9773,250647.8262,177237.39370000002,73410.4325,375773,30561,95,vertical,20250801,0.2928827814426104,0.020410006265545667,0.9247884745061944,0.4482847710782066,3.0
Retail,202509,2026,13253043.920500001,423753.68669999996,265335.1038,189901.77650000004,75433.3273,400246,31596,98,vertical,20250901,0.2842945626857535,0.020020691502393332,0.9268343514526146,0.48196347643129744,3.0
Retail,202510,2026,14042489.302000001,421023.5862,276616.1196,199978.65420000002,76637.4654,421618,39294,100,vertical,20251001,0.2770535047300259,0.019698510260613332,0.914747283646336,0.5053478704802926,3.0
Retail,202511,2026,16651226.5898,465696.42079999996,324533.70759999997,236227.20519999997,88306.5024,496315,39530,103,vertical,20251101,0.27210271331457836,0.019490078154290373,0.9262286668719499,0.47834950226687134,3.0
Retail,202512,2026,16451871.5627,521466.2824,319681.1875,233360.1307,86321.0568,488351,39303,106,vertical,20251201,0.27002232278682337,0.019431296085777094,0.9255136888946165,0.4558687666030411,2.0
Retail,202601,2026,13568778.7318,469771.9588,264261.279,192686.0841,71575.1949,402387,32322,110,vertical,20260101,0.2708501039987777,0.01947568636967107,0.9256468120052725,0.4370986808113776,2.0
Retail,202602,2026,16884616.0554,475596.9388,329564.97510000004,239870.1338,89694.8413,504288,40715,113,vertical,20260201,0.27216132804398846,0.01951865378630267,0.9252939892073988,0.5437207836393929,2.0
Retail,202603,2026,18231384.7121,565795.5462999999,354606.2832,259538.089,95068.1942,545918,44878,116,vertical,20260301,0.26809506403015704,0.019450320905391852,0.9240380774412826,0.3247256310391073,2.0
Retail,202604,2026,16741116.7248,556022.1902,326031.5954,238958.3095,87073.2859,503004,42569,118,vertical,20260401,0.26707008501176693,0.01947490127208912,0.9219737780278716,0.4577225937630847,2.0
Retail,202605,2026,17026693.9688,563394.6358,332363.2599,243036.3639,89326.896,512225,44318,123,vertical,20260501,0.2687628470934973,0.019520128834700855,0.9203691358978552,0.4642318100200166,2.0
Retail,202606,2026,17317022.4196,681163.604,338601.3861,248111.6401,90489.74600000001,520308,45511,123,vertical,20260601,0.2672456455133218,0.019553095093112507,0.9195661510129565,0.4569112738143442,2.0
Telecom & Utilities,202407,2025,5516029.2155,31332.536300000003,90544.72409999999,77749.1144,12795.609699999999,199635,13744,12,vertical,20240701,0.14131811463546112,0.016414837659954738,0.9355887880250634,,6.0
Telecom & Utilities,202408,2025,5297274.0439,43068.658899999995,86165.6914,74458.2014,11707.49,189938,13341,13,vertical,20240801,0.13587182798373043,0.01626604375871829,0.9343709876573576,,6.0
Telecom & Utilities,202409,2025,5544624.2906,49654.626000000004,90810.5017,78365.7402,12444.7615,199196,13684,13,vertical,20240901,0.13704099489629845,0.01637811634125585,0.9357196542653138,,6.0
Telecom & Utilities,202410,2025,5525242.2979999995,46365.4036,89217.0658,77268.7038,11948.362000000001,195423,13157,13,vertical,20241001,0.1339246240936115,0.01614717708077605,0.9369210854348451,,7.0
Telecom & Utilities,202411,2025,5963867.1325,50177.8388,97714.47339999999,84384.4923,13329.9811,209883,14373,14,vertical,20241101,0.13641767320827625,0.016384414881999383,0.935908069349315,,6.0
Telecom & Utilities,202412,2025,6600970.8254,51334.443600000006,108173.20760000001,94273.1236,13900.083999999999,225906,16259,16,vertical,20241201,0.12849839908047617,0.016387469428551068,0.932859826977474,,6.0
Telecom & Utilities,202501,2025,7574705.2025,61242.3583,120792.45289999999,109227.725,11564.7279,241553,18746,15,vertical,20250101,0.0957404839652859,0.01594681900757444,0.9279828197572791,,6.0
Telecom & Utilities,202502,2025,8944569.844,68373.8364,141363.8168,129191.5272,12172.2896,276300,22528,17,vertical,20250201,0.08610611877593277,0.015804428750123358,0.9246121514717497,,5.0
Telecom & Utilities,202503,2025,9760610.4289,80639.9288,152785.232,140521.1654,12264.066600000002,294577,24814,16,vertical,20250301,0.08026997399853411,0.015653245574438788,0.922308393160734,,5.0
Telecom & Utilities,202504,2025,10369704.8303,83789.59389999999,161776.9557,148548.9677,13227.988000000001,311801,25797,16,vertical,20250401,0.08176682484080149,0.015600921949802473,0.9235866326222312,,5.0
Telecom & Utilities,202505,2025,9731292.243999999,85024.28510000001,149232.0933,138080.15099999998,11151.942299999999,294488,25183,15,vertical,20250501,0.07472884721640502,0.015335280203100642,0.9212221315039525,,5.0
Telecom & Utilities,202506,2025,10130367.9317,83727.1491,155968.9553,143838.1802,12130.7751,308993,26277,18,vertical,20250601,0.07777685678965371,0.015396178732259184,0.9216243624541415,,5.0
Telecom & Utilities,202507,2026,10550057.9594,85938.8709,163380.6923,149808.8003,13571.892000000002,324002,27453,19,vertical,20250701,0.08306913019489025,0.015486236467016693,0.9218875816249591,0.9126182163347536,5.0
Telecom & Utilities,202508,2026,10701244.0568,94738.7034,165786.2303,151721.9694,14064.260900000001,328383,27633,19,vertical,20250801,0.08483370949776642,0.015492238978948691,0.9223827019010381,1.020141674400037,5.0
Telecom & Utilities,202509,2026,11210619.7688,90061.0663,173416.272,158315.8768,15100.395199999999,343017,28585,19,vertical,20250901,0.08707599941947777,0.015468928174928433,0.9230763020651127,1.021889884911727,5.0
Telecom & Utilities,202510,2026,11295664.6281,98118.6983,174898.8258,159221.4622,15677.363599999999,346393,38560,20,vertical,20251001,0.0896367572983443,0.015483712694949145,0.8998319275340106,1.044374530360189,4.0
Telecom & Utilities,202511,2026,11615456.201,96801.9875,179989.733,163735.90850000002,16253.824500000002,355808,30223,20,vertical,20251101,0.09030417584985251,0.015495709327757984,0.9217083602094133,0.9476383264311429,4.0
Telecom & Utilities,202512,2026,11935962.1568,101425.5138,184769.6334,167695.4664,17074.167,364482,30911,21,vertical,20251201,0.09240786316351485,0.01548007868764358,0.9218220858740545,0.8082131359937822,4.0
Telecom & Utilities,202601,2026,12045666.5743,101367.8584,187123.2307,169577.3905,17545.8402,367738,30592,21,vertical,20260101,0.09376623166649933,0.015534485330951817,0.9231993573167976,0.5902488944816464,4.0
Telecom & Utilities,202602,2026,12198273.401,101123.2435,188589.9925,170705.46779999998,17884.524699999998,370297,32096,21,vertical,20260201,0.09483284061321545,0.015460384129817881,0.9202371810642829,0.36376299964638076,4.0
Telecom & Utilities,202603,2026,12584281.8795,109451.3118,194451.1045,176230.83109999998,18220.2734,381585,32109,22,vertical,20260301,0.09370105377827771,0.015451903125021699,0.9223846611263398,0.289292505952235,4.0
Telecom & Utilities,202604,2026,13248563.5249,108566.3646,203776.5933,183663.93,20112.6633,398998,32753,22,vertical,20260401,0.09869957571814995,0.015381033039318736,0.9241391450164562,0.27762204823690384,4.0
Telecom & Utilities,202605,2026,12946364.0308,107746.0147,198727.0526,179541.6048,19185.4478,390283,33082,22,vertical,20260501,0.09654170153983355,0.015350028172173989,0.9218593884709412,0.3303848765596687,4.0
Telecom & Utilities,202606,2026,13037533.7805,148124.0988,200729.2633,181412.6063,19316.657,394159,33148,22,vertical,20260601,0.09623239124397265,0.015396260265129826,0.9224257969094819,0.2869753466409528,4.0
Travel & Hospitality,202407,2025,3764400.6957,155887.13390000002,71781.3067,52730.1494,19051.1573,13874,1551,30,vertical,20240701,0.26540555160999874,0.019068455380425987,0.8994489465153971,,8.0
Travel & Hospitality,202408,2025,3644340.8783,219241.4443,69636.7567,51226.0392,18410.7175,13548,1485,30,vertical,20240801,0.26438217936131997,0.019108189663224896,0.901217321891838,,8.0
Travel & Hospitality,202409,2025,2743633.9389,180243.74240000002,52258.2833,38604.4158,13653.8675,10133,1153,30,vertical,20240901,0.26127661755777576,0.01904710484845213,0.8978380294169768,,9.0
Travel & Hospitality,202410,2025,2733484.0192,174528.1192,52188.8412,38693.9212,13494.92,9976,1085,30,vertical,20241001,0.25857864803482167,0.019092425941920795,0.9019076032908417,,9.0
Travel & Hospitality,202411,2025,2748953.3862,146871.04369999998,52457.4468,38420.6496,14036.797199999999,10109,1142,31,vertical,20241101,0.2675844528521735,0.019082697823593963,0.8984979112967736,,9.0
Travel & Hospitality,202412,2025,2906857.5461,184771.1924,55465.0831,41043.9363,14421.1468,10537,1216,31,vertical,20241201,0.26000406010389626,0.01908077097703498,0.8965370543690973,,9.0
Travel & Hospitality,202501,2025,2316700.5103,148237.4619,43808.2663,32574.1862,11234.080100000001,8520,989,31,vertical,20250101,0.2564374500252707,0.018909766758901034,0.8959932695341256,,11.0
Travel & Hospitality,202502,2025,2537804.8756,131427.3643,47841.924,35174.8218,12667.1022,9252,1049,31,vertical,20250201,0.26476991602595246,0.0188516952031976,0.8981652266770217,,10.0
Travel & Hospitality,202503,2025,2968515.8419,179798.0772,55955.7108,41432.3797,14523.3311,10836,1212,32,vertical,20250301,0.25955047112009877,0.018849726186465465,0.899402390438247,,9.0
Travel & Hospitality,202504,2025,2977620.3656,173201.0427,56399.998700000004,42154.6471,14245.3516,10838,1271,32,vertical,20250401,0.2525771618501828,0.01894129935151596,0.8950367495251466,,10.0
Travel & Hospitality,202505,2025,3005015.2492,192944.5018,57216.785800000005,42101.0823,15115.7035,10864,1192,33,vertical,20250501,0.2641830240663396,0.019040431097723166,0.9011280690112807,,9.0
Travel & Hospitality,202506,2025,4011563.5594,221317.0427,76259.8544,55984.300500000005,20275.5539,14652,1615,34,vertical,20250601,0.26587454250371606,0.019010007761513816,0.9007192475564025,,9.0
Travel & Hospitality,202507,2026,4596503.3045,290731.4608,87261.19,62930.2674,24330.922599999998,16773,1854,35,vertical,20250701,0.27882868202920447,0.01898425481704122,0.9004670639394428,0.22104517453481873,9.0
Travel & Hospitality,202508,2026,4507632.6673,295889.05460000003,86053.4818,62427.0545,23626.4273,16413,1743,36,vertical,20250801,0.2745551580923946,0.019090615440841736,0.9039986781229346,0.2368855762479347,8.0
Travel & Hospitality,202509,2026,3439551.9441,223280.4246,65512.8717,47168.8759,18343.9958,12727,1361,37,vertical,20250901,0.28000597934405613,0.019046920286340443,0.9033929585462805,0.2536482711243225,9.0
Travel & Hospitality,202510,2026,3473209.2927,222756.6844,66046.1496,47540.028099999996,18506.1215,12694,1715,39,vertical,20251001,0.28019985437576517,0.019015885319325836,0.8809771670483726,0.2706162788237164,10.0
Travel & Hospitality,202511,2026,3506748.9205,227529.0142,67559.5947,48713.940800000004,18845.6539,12869,1408,42,vertical,20251101,0.27894859321884,0.01926559221421738,0.9013798417034391,0.27566692767662176,9.0
Travel & Hospitality,202512,2026,3676279.5445,220478.3036,70120.66530000001,50435.2185,19685.4468,13626,1480,43,vertical,20251201,0.2807367373908815,0.019073812111188873,0.9020256851582152,0.26469202091870614,9.0
Travel & Hospitality,202601,2026,2935460.5821,196390.3899,56533.0192,40152.7881,16380.231099999999,10946,1214,45,vertical,20260101,0.2897462638966928,0.01925865383603851,0.9001644736842105,0.2670867766675089,11.0
Travel & Hospitality,202602,2026,3288068.9735,199254.6524,63714.4639,45264.2105,18450.2534,12217,1330,45,vertical,20260201,0.2895771583193059,0.01937747182723447,0.9018232819074333,0.29563506048612936,10.0
Travel & Hospitality,202603,2026,3721903.585,228876.1316,71905.88769999999,50885.4289,21020.4588,13945,1663,45,vertical,20260301,0.29233292950502027,0.019319653520793713,0.893452075858534,0.25379273119115103,10.0
Travel & Hospitality,202604,2026,3761070.8324,222453.0979,72992.0542,52014.2413,20977.8129,14076,1654,44,vertical,20260401,0.2873985823514473,0.0194072532671294,0.8948506039415131,0.2631129461133076,10.0
Travel & Hospitality,202605,2026,3825521.6646000003,234515.0185,74518.85740000001,52791.8418,21727.0156,14180,1686,45,vertical,20260501,0.29156399276728573,0.019479397565453797,0.8937350308836506,0.2730456744332452,10.0
Travel & Hospitality,202606,2026,4626443.8855,374448.144,90019.5776,64401.7879,25617.7897,17086,2165,44,vertical,20260601,0.2845802033623406,0.019457617951908045,0.8875383096981975,0.1532769746746742,8.0
Unclassified,202407,2025,181126.686,1401.9418,4704.1808,2588.0469000000003,2116.1339000000003,10142,915,5,vertical,20240701,0.4498411072975767,0.025971770940478645,0.9172469928552048,,12.0
Unclassified,202408,2025,184324.5234,1465.7139,4791.6773,2636.4105999999997,2155.2667,10490,928,5,vertical,20240801,0.4497937914141255,0.02599587516416169,0.9187248204589245,,12.0
Unclassified,202409,2025,189327.4671,1444.8154,4839.6313,2665.7112,2173.9201000000003,9854,908,5,vertical,20240901,0.44919126380557134,0.0255622249329717,0.9156290652295113,,12.0
Unclassified,202410,2025,184192.918,1492.2299,4770.9172,2627.5733,2143.3439,10168,855,5,vertical,20241001,0.44925195935070933,0.02590174069558961,0.9224349088269981,,12.0
Unclassified,202411,2025,169038.0986,1694.155,4410.1305999999995,2422.7234000000003,1987.4071999999999,9753,835,5,vertical,20241101,0.45064588336681005,0.026089565822884853,0.9211371363808084,,12.0
Unclassified,202412,2025,173016.357,1462.9144000000001,4511.359,2480.7201,2030.6389000000001,9945,840,5,vertical,20241201,0.4501168938229035,0.026074754307767564,0.9221140472878998,,12.0
Unclassified,202501,2025,197767.8565,1615.765,5070.6307,2798.49,2272.1407,10308,910,5,vertical,20250101,0.44809824150672223,0.025639306557382845,0.9188803708325904,,12.0
Unclassified,202502,2025,205607.8292,1802.4354,5432.336,2990.94,2441.396,12422,1064,5,vertical,20250201,0.4494191817295543,0.02642086160403857,0.9211033664541005,,12.0
Unclassified,202503,2025,198105.13009999998,1916.7881,5271.406199999999,2886.4233,2384.9829,12763,1088,6,vertical,20250301,0.45243770058926597,0.02660913524722498,0.9214497148220345,,12.0
Unclassified,202504,2025,197022.717,1409.173,5157.1042,2821.5126,2335.5916,11714,1030,6,vertical,20250401,0.45288819256357093,0.026175175525571498,0.9191776522284997,,12.0
Unclassified,202505,2025,183257.603,1352.6821,4748.4154,2611.2622,2137.1532,10415,902,6,vertical,20250501,0.45007713520598897,0.0259111508732328,0.9202968984713263,,12.0
Unclassified,202506,2025,216066.64810000002,1879.9711,5593.1278999999995,3070.1459,2522.982,12084,1081,6,vertical,20250601,0.45108605508556315,0.025886123328998867,0.91788834029624,,12.0
Unclassified,202507,2026,169091.8663,1565.0404,4223.8605,2286.0932000000003,1937.7673,8472,694,6,vertical,20250701,0.4587668792565474,0.024979678753477688,0.9242854025747327,-0.06644421076638035,12.0
Unclassified,202508,2026,235661.3516,1585.8853000000001,5207.7815,2854.6221,2353.1594,10361,882,7,vertical,20250801,0.45185447968583164,0.022098581140446962,0.9215511874054968,0.27851328327373276,12.0
Unclassified,202509,2026,260422.1015,1999.9879999999998,5178.3892,2829.1567,2349.2325,9849,799,7,vertical,20250901,0.4536608604080976,0.019884599541179878,0.924962434259955,0.37551146428451837,12.0
Unclassified,202510,2026,265406.0104,1569.2427,4965.5794000000005,2761.8078,2203.7716,9283,817,6,vertical,20251001,0.4438095582561825,0.01870937056970282,0.9191089108910891,0.4409132190413533,12.0
Unclassified,202511,2026,295986.5862,8527.1989,5263.5351,2949.6878,2313.8473,9520,811,6,vertical,20251101,0.4395994813447715,0.01778301904682733,0.921498402865163,0.751005179609847,12.0
Unclassified,202512,2026,309237.6159,1655.7256,5489.0122,3059.6902,2429.322,10252,860,6,vertical,20251201,0.4425790855411107,0.017750143959766575,0.9226061915046796,0.78733167928163,12.0
Unclassified,202601,2026,322553.7971,2052.7559,5947.1145,3380.4689,2566.6456,10571,898,6,vertical,20260101,0.4315783057481069,0.018437589491951446,0.9217019792484088,0.6309718010216693,12.0
Unclassified,202602,2026,317726.4905,2251.188,6297.2727,3491.4009,2805.8718,12768,1046,6,vertical,20260201,0.44556936529046925,0.01981979119868194,0.9242797162299117,0.5453034630842745,12.0
Unclassified,202603,2026,325502.0677,3586.3678,6002.1493,3327.1817,2674.9676000000004,11575,914,6,vertical,20260301,0.44566828752493715,0.018439665659918017,0.9268155977259989,0.6430774283113835,12.0
Unclassified,202604,2026,362926.0115,4576.5121,5973.8943,3284.9923,2688.9019999999996,10845,971,6,vertical,20260401,0.4501087339292226,0.016460364125760657,0.9178232904536222,0.8420516021002797,12.0
Unclassified,202605,2026,291751.25430000003,1892.5448000000001,5500.728300000001,3009.5206,2491.2077,10724,917,6,vertical,20260501,0.4528868840876943,0.018854171897899532,0.9212266987372218,0.5920281042855288,12.0
Unclassified,202606,2026,336967.8893,2514.9134,6109.3295,3396.1553000000004,2713.1742,11091,921,6,vertical,20260601,0.4441034322997311,0.01813030171121412,0.9233266733266733,0.559555314358579,12.0
