txn_date,mid,payment_method,gateway,status,txn_count,amount_local,currency,revenue_local,cost_local,gp_local,status_std,dq_failed_rules
2025-01-11,EG704053078,LDEBIT,GW-NILE,Captured,11,49478.37,EGP,69269.72,219.25,69050.47,Success,DQ-T09
2026-02-11,SA473783633,BNPL,GW-ATLAS,Success,3,-2585.39,SAR,-114.84,-89.58,-25.26,Success,DQ-T07
2025-01-12,EG529532780,TOKEN,GW-NILE,CHARGEBACK?,3,4293.63,EGP,118.01,61.89,56.12,,DQ-T05
2026-05-28,EG849029255,TOKEN,GW-ATLAS,CHARGEBACK?,43,19660.73,EGP,732.15,461.32,270.83,,DQ-T05
,SA734980407,TOKEN,GW-ATLAS,Voided,1,59.97,SAR,0.0,0.08,-0.08,Voided,DQ-T02
,SA852543984,LDEBIT,GW-NIMBUS,Success,17,4005.25,SAR,48.32,20.89,27.43,Success,DQ-T02
,EG911025364,BNPL,GW-NILE,Failed,2,432.78,EGP,0.0,0.8,-0.8,Failed,DQ-T02
2026-03-11,EG245991238,LDEBIT,GW-NILE,Success,13,-4163.63,EGP,-79.67,-40.34,-39.33,Success,DQ-T07
,EG717847087,WALLET,GW-NILE,Success,1,2009.73,EGP,37.12,18.0,19.12,Success,DQ-T02
2025-06-21,SA205739809,CARD,GW-ORION,PENDING_REVIEW,33,1201.03,SAR,42.33,22.76,19.57,,DQ-T05
,AE741353303,CARD,GW-ORION,Success,31,1070.54,AED,34.78,20.5,14.28,Success,DQ-T02
,EG647781107,TOKEN,GW-ATLAS,Success,6,3796.01,EGP,121.97,79.47,42.5,Success,DQ-T02
2025-03-20,SA988802623,LDEBIT,GW-NIMBUS,Success,0,5329.03,SAR,64.55,27.36,37.19,Success,DQ-T08
2025-02-26,SA473410995,LDEBIT,GW-NIMBUS,Success,3,-734.39,SAR,-9.02,-3.81,-5.21,Success,DQ-T07
2026-06-22,SA886598559,TOKEN,GW-ORION,CHARGEBACK?,1,164.49,SAR,0.0,0.04,-0.04,,DQ-T05
2026-04-14,EG336915801,BNPL,GW-NILE,Success,12,-4313.52,EGP,-201.4,-129.16,-72.24,Success,DQ-T07
,AE776685743,TOKEN,GW-ORION,Success,4,2335.81,AED,58.75,31.94,26.81,Success,DQ-T02
,EG431162218,BANKTR,GW-NILE,Success,23,105441.0,EGP,701.52,408.55,292.97,Success,DQ-T02
2025-09-12,SA211354199,CARD,GW-ORION,Success,5,-1040.88,SAR,-21.67,-14.46,-7.21,Success,DQ-T07
2026-02-13,EG934454177,LDEBIT,GW-NILE,Success,111,-156149.04,EGP,-1529.16,-831.73,-697.43,Success,DQ-T07
2024-10-08,SA860742247,CARD,GW-NIMBUS,UNKNOWN,17,3321.01,SAR,0.0,0.96,-0.96,,DQ-T05
,SA852543984,TOKEN,GW-ORION,APPROVED,11,2854.24,SAR,71.26,40.42,30.84,Success,DQ-T02
,SA487858809,BNPL,GW-ATLAS,Success,3,144.01,SAR,6.53,5.2,1.33,Success,DQ-T02
,SA705652485,CARD,GW-ORION,Success,465,55751.2,SAR,1183.71,818.48,365.23,Success,DQ-T02
,SA508515348,CARD,GW-ORION,Success,90,15978.49,SAR,396.94,224.93,172.01,Success,DQ-T02
,EG373280861,CARD,GW-NILE,Failed,1,492.28,EGP,0.0,0.4,-0.4,Failed,DQ-T02
2025-08-14,XX354082533,WALLET,GW-NILE,Success,5,1303.34,EGP,37.54,19.21,18.33,Success,DQ-T04
2026-06-07,EG717847087,WALLET,GW-NILE,Success,0,5179.9,EGP,97.07,47.36,49.71,Success,DQ-T08
2024-10-01,EG724883181,TOKEN,GW-NILE,Approved,15,3975.99,EGP,5566.39,88.74,5477.65,Success,DQ-T09
2024-10-31,EG955763785,CARD,GW-NILE,Success,12,-9811.53,EGP,-302.71,-150.12,-152.59,Success,DQ-T07
,EG249264164,TOKEN,GW-ATLAS,Success,4,3048.62,EGP,93.65,61.05,32.6,Success,DQ-T02
,SA320986752,LDEBIT,GW-NIMBUS,Voided,1,861.05,SAR,0.0,0.06,-0.06,Voided,DQ-T02
2025-01-28,SA754882184,CARD,GW-ORION,CHARGEBACK?,1,139.94,SAR,0.0,0.04,-0.04,,DQ-T05
,AE348507314,CARD,GW-ATLAS,Success,2,2931.56,AED,66.67,43.29,23.38,Success,DQ-T02
,SA955742346,LDEBIT,GW-NIMBUS,Success,1,657.39,SAR,7.58,3.13,4.45,Success,DQ-T02
,EG474829702,CARD,GW-ATLAS,Success,3,11523.14,EGP,298.75,178.97,119.78,Success,DQ-T02
,AE707625102,LDEBIT,GW-NIMBUS,Failed,1,281.34,AED,0.0,0.06,-0.06,Failed,DQ-T02
,EG614572570,BNPL,GW-NILE,Voided,1,4805.1,EGP,0.0,0.4,-0.4,Voided,DQ-T02
2025-02-17,EG276584921,LDEBIT,GW-NILE,Success,2,2471.01,EGP,3459.41,13.44,3445.97,Success,DQ-T09
,AE345303542,CARD,GW-ATLAS,Failed,1,46.18,AED,0.0,0.07,-0.07,Failed,DQ-T02
2025-12-17,SA936227927,BNPL,GW-ATLAS,Success,0,565.85,SAR,25.76,19.63,6.13,Success,DQ-T08
2024-10-25,EG389262771,LDEBIT,GW-NILE,UNKNOWN,32,12337.18,EGP,207.31,104.41,102.9,,DQ-T05
2025-11-25,AE364520535,LDEBIT,GW-NIMBUS,Success,2,397.85,AED,556.99,2.12,554.87,Success,DQ-T09
2025-12-06,EG259754316,TOKEN,GW-ATLAS,UNKNOWN,12,4803.02,EGP,168.53,117.82,50.71,,DQ-T05
2024-08-10,XX955354399,LDEBIT,GW-NIMBUS,Refunded,7,893.57,SAR,0.0,3.94,-3.94,Refunded,DQ-T04
,AE195154121,CARD,GW-ORION,Success,36,7684.04,AED,185.96,106.38,79.58,Success,DQ-T02
,EG237932689,WALLET,GW-NILE,Success,1,384.83,EGP,9.6,4.82,4.78,Success,DQ-T02
,AE155861221,CARD,GW-ATLAS,Success,11,590.27,AED,17.84,11.6,6.24,Success,DQ-T02
,SA925677957,CARD,GW-ATLAS,Success,5,2627.53,SAR,64.87,39.7,25.17,Success,DQ-T02
2025-12-05,XX765763900,BNPL,GW-ATLAS,Failed,1,528.76,EGP,0.0,1.02,-1.02,Failed,DQ-T04
,EG486344028,WALLET,GW-NILE,Voided,1,326.68,EGP,0.0,0.4,-0.4,Voided,DQ-T02
,EG926950694,TOKEN,GW-ATLAS,Failed,3,3520.82,EGP,0.0,2.94,-2.94,Failed,DQ-T02
2025-09-20,XX198164812,CARD,GW-ORION,Failed,3,331.28,AED,0.0,0.13,-0.13,Failed,DQ-T04
,AE307567415,CARD,GW-NIMBUS,Voided,12,2187.36,AED,0.0,0.66,-0.66,Voided,DQ-T02
2026-01-26,EG191889591,TOKEN,GW-NILE,CHARGEBACK?,3,4141.96,EGP,0.0,22.73,-22.73,,DQ-T05
2024-09-15,AE123781768,LDEBIT,GW-NIMBUS,PENDING_REVIEW,13,647.3,AED,0.0,0.72,-0.72,,DQ-T05
2024-07-16,EG991914423,LDEBIT,GW-NILE,Success,8,6222.62,EGP,8711.67,38.67,8673.0,Success,DQ-T09
2024-07-25,EG299020051,TOKEN,GW-NILE,Success,4,-5794.02,EGP,-152.47,-83.2,-69.27,Success,DQ-T07
2026-05-21,XX415514712,TOKEN,GW-NIMBUS,Voided,1,164.97,SAR,0.0,0.06,-0.06,Voided,DQ-T04
,EG327327982,CARD,GW-NILE,Captured,29,8976.84,EGP,369.59,185.47,184.12,Success,DQ-T02
,EG680139391,LDEBIT,GW-NILE,Voided,1,400.18,EGP,0.0,0.39,-0.39,Voided,DQ-T02
2026-05-01,XX471865834,CARD,GW-ATLAS,Refunded,1,1008.98,OMR,0.0,0.06,-0.06,Refunded,DQ-T04
2025-11-16,EG150005962,CARD,GW-NILE,PENDING_REVIEW,18,9362.46,EGP,291.64,162.38,129.26,,DQ-T05
2025-06-15,OM501692260,TOKEN,GW-ATLAS,Success,0,88.48,OMR,2.0,1.37,0.63,Success,DQ-T08
2026-01-03,SA633817671,LDEBIT,GW-NIMBUS,PENDING_REVIEW,3,203.03,SAR,2.97,1.42,1.55,,DQ-T05
2026-05-29,XX649663821,CARD,GW-NILE,Failed,3,2241.14,EGP,0.0,1.24,-1.24,Failed,DQ-T04
2025-02-16,EG550259154,CARD,GW-ATLAS,Success,18,-6047.1,EGP,-221.36,-153.52,-67.84,Success,DQ-T07
2024-12-14,SA592705693,LDEBIT,GW-NIMBUS,Success,1,1220.74,SAR,1709.04,5.66,1703.38,Success,DQ-T09
,SA589749602,LDEBIT,GW-NIMBUS,Success,56,9431.67,SAR,113.59,51.89,61.7,Success,DQ-T02
2025-09-06,EG327394766,TOKEN,GW-ATLAS,Success,25,-41599.63,EGP,-1129.88,-723.21,-406.67,Success,DQ-T07
2025-09-23,SA687319923,LDEBIT,GW-NIMBUS,UNKNOWN,1,508.12,SAR,0.0,0.06,-0.06,,DQ-T05
2026-01-17,EG595418422,TOKEN,GW-NILE,Success,21,-40337.98,EGP,-821.02,-564.48,-256.54,Success,DQ-T07
,AE676714739,CARD,GW-NIMBUS,Failed,4,243.73,AED,0.0,0.22,-0.22,Failed,DQ-T02
,SA939400299,TOKEN,GW-NIMBUS,Success,5,263.43,SAR,7.89,4.91,2.98,Success,DQ-T02
2024-11-22,XX939082203,TOKEN,GW-ATLAS,Success,5,223.14,SAR,7.14,4.76,2.38,Success,DQ-T04
2025-12-23,EG163862782,LDEBIT,GW-NILE,Success,1,802.1,EGP,1122.94,5.03,1117.91,Success,DQ-T09
,SA674924548,CARD,GW-ORION,Success,35,1873.14,SAR,60.44,31.82,28.62,Success,DQ-T02
2026-04-19,SA623969133,TOKEN,GW-NIMBUS,Success,1,170.14,SAR,238.2,2.63,235.57,Success,DQ-T09
,OM761036673,TOKEN,GW-ATLAS,SETTLED,113,437.17,OMR,14.75,9.83,4.92,Success,DQ-T02
,AE282120405,CARD,GW-NIMBUS,Failed,8,327.02,AED,0.0,0.44,-0.44,Failed,DQ-T02
2025-10-29,OM817062602,LDEBIT,GW-NIMBUS,PENDING_REVIEW,3,33.38,OMR,0.0,0.17,-0.17,,DQ-T05
,OM334471218,TOKEN,GW-ATLAS,Refunded,2,50.89,OMR,0.0,0.12,-0.12,Refunded,DQ-T02
,EG631107574,LDEBIT,GW-NILE,Failed,1,278.7,EGP,0.0,0.41,-0.41,Failed,DQ-T02
2025-12-01,EG760725891,WALLET,GW-NILE,PENDING_REVIEW,18,19312.21,EGP,382.04,188.5,193.54,,DQ-T05
,AE779021046,CARD,GW-ORION,Failed,1,1894.73,AED,0.0,0.04,-0.04,Failed,DQ-T02
2025-09-06,XX885668908,TOKEN,GW-ATLAS,Success,36,58917.5,EGP,936.83,1026.52,-89.69,Success,DQ-T04
,AE317795493,CARD,GW-NIMBUS,Refunded,25,5446.21,AED,0.0,13.77,-13.77,Refunded,DQ-T02
2026-05-03,EG911025364,CARD,GW-NILE,Success,43,-9816.49,EGP,-472.59,-236.76,-235.83,Success,DQ-T07
,EG327394766,LDEBIT,GW-NILE,Success,14,25050.28,EGP,322.99,125.37,197.62,Success,DQ-T02
2025-03-03,EG468167807,TOKEN,GW-ATLAS,Success,0,13120.89,EGP,354.15,213.01,141.14,Success,DQ-T08
2025-02-19,SA776589285,CARD,GW-ORION,PENDING_REVIEW,1,195.51,SAR,0.0,0.04,-0.04,,DQ-T05
,SA960678556,CARD,GW-ORION,Success,10,416.88,SAR,12.54,7.58,4.96,Success,DQ-T02
2026-02-14,EG348432509,CARD,GW-ATLAS,PENDING_REVIEW,2,8941.7,EGP,220.46,137.96,82.5,,DQ-T05
2025-09-15,XX976523915,CARD,GW-NIMBUS,Success,4,703.92,SAR,18.72,10.48,8.24,Success,DQ-T04
,EG486344028,WALLET,GW-NILE,Success,26,8288.69,EGP,218.72,113.49,105.23,Success,DQ-T02
2024-07-22,EG275709942,TOKEN,GW-ATLAS,PENDING_REVIEW,42,56205.85,EGP,913.19,999.29,-86.1,,DQ-T05
,AE295967621,TOKEN,GW-ATLAS,SETTLED,2,479.42,AED,11.78,7.79,3.99,Success,DQ-T02
2026-05-08,XX114620401,CARD,GW-NILE,Refunded,3,2136.97,EGP,0.0,23.2,-23.2,Refunded,DQ-T04
,EG897740135,WALLET,GW-NILE,Failed,2,632.45,EGP,0.0,0.79,-0.79,Failed,DQ-T02
,AE195154121,CARD,GW-ORION,Voided,1,202.57,AED,0.0,0.04,-0.04,Voided,DQ-T02
,AE875103901,CARD,GW-ATLAS,DECLINED,20,1004.52,AED,0.0,1.47,-1.47,Failed,DQ-T02
2026-01-29,SA382289892,CARD,GW-ORION,Success,38,7516.91,SAR,10523.67,104.85,10418.82,Success,DQ-T09
2025-07-02,EG963028660,CARD,GW-ATLAS,CHARGEBACK?,2,4314.83,EGP,107.15,70.34,36.81,,DQ-T05
,EG670766393,CARD,GW-ATLAS,Success,3,2662.34,EGP,77.5,49.85,27.65,Success,DQ-T02
2026-02-09,EG416828825,CARD,GW-NILE,UNKNOWN,1,8776.6,EGP,200.5,109.35,91.15,,DQ-T05
,EG529532780,TOKEN,GW-NILE,Success,2,3020.08,EGP,82.95,43.51,39.44,Success,DQ-T02
,AE889475271,TOKEN,GW-ORION,Refunded,1,29.44,AED,0.0,0.55,-0.55,Refunded,DQ-T02
,SA620446884,LDEBIT,GW-NIMBUS,Refunded,1,137.88,SAR,0.0,0.56,-0.56,Refunded,DQ-T02
2026-05-30,EG235600888,CARD,GW-ATLAS,Success,0,21251.69,EGP,495.12,321.29,173.83,Success,DQ-T08
,EG988355477,CARD,GW-ATLAS,Success,5,17256.02,EGP,439.16,270.44,168.72,Success,DQ-T02
2026-05-13,EG403388419,BNPL,GW-NILE,UNKNOWN,1,2601.03,EGP,0.0,7.73,-7.73,,DQ-T05
2025-12-28,EG594214015,WALLET,GW-NILE,Success,3,-878.99,EGP,-25.44,-12.46,-12.98,Success,DQ-T07
2026-03-27,EG292925935,CARD,GW-ATLAS,Success,0,9165.87,EGP,259.45,168.0,91.45,Success,DQ-T08
2025-07-31,EG820064163,CARD,GW-NILE,Success,0,-1965.22,EGP,-58.49,-29.2,-29.29,Success,DQ-T07;DQ-T08
2025-08-03,EG979007692,TOKEN,GW-NILE,Success,2,2164.52,EGP,3030.33,32.52,2997.81,Success,DQ-T09
,EG515839669,TOKEN,GW-NILE,Success,2,2511.29,EGP,69.1,37.09,32.01,Success,DQ-T02
2026-01-09,OM761371745,CARD,GW-ATLAS,Success,2,-345.6,OMR,-7.42,-5.1,-2.32,Success,DQ-T07
,EG397022030,CARD,GW-NILE,Success,1,76158.57,EGP,1153.4,927.9,225.5,Success,DQ-T02
2025-01-14,EG943656964,CARD,GW-ATLAS,PENDING_REVIEW,1,339.3,EGP,0.0,0.98,-0.98,,DQ-T05
,EG686030808,TOKEN,GW-NILE,Failed,7,5671.47,EGP,0.0,2.77,-2.77,Failed,DQ-T02
,EG930327972,TOKEN,GW-NILE,Success,1,4815.73,EGP,126.77,63.41,63.36,Success,DQ-T02
2026-05-21,XX977324809,CARD,GW-ORION,Voided,4,692.25,SAR,0.0,0.18,-0.18,Voided,DQ-T04
2026-06-24,XX753089267,BNPL,GW-ATLAS,Success,1,66.89,AED,3.35,2.39,0.96,Success,DQ-T04
2025-01-29,OM978131111,TOKEN,GW-NIMBUS,Success,0,16.81,OMR,0.5,0.29,0.21,Success,DQ-T08
,EG988355477,LDEBIT,GW-NILE,Voided,1,2858.54,EGP,0.0,0.41,-0.41,Voided,DQ-T02
2026-04-30,XX195001107,TOKEN,GW-ATLAS,Refunded,3,4551.7,EGP,0.0,23.09,-23.09,Refunded,DQ-T04
2024-11-05,XX332037251,TOKEN,GW-ORION,Failed,1,143.37,AED,0.0,0.04,-0.04,Failed,DQ-T04
2025-11-08,XX628947540,TOKEN,GW-ORION,Success,2,124.16,SAR,3.92,2.1,1.82,Success,DQ-T04
2025-12-25,EG823617801,WALLET,GW-NILE,APPROVED,7,2369.21,EGP,3316.89,31.66,3285.23,Success,DQ-T09
2026-04-29,SA722880043,CARD,GW-NIMBUS,Success,10,-12375.0,SAR,-281.57,-169.5,-112.07,Success,DQ-T07
,SA306273888,BNPL,GW-ATLAS,Failed,7,620.06,SAR,0.0,0.52,-0.52,Failed,DQ-T02
2026-05-06,EG336915801,BNPL,GW-NILE,Success,23,-7261.06,EGP,-339.02,-218.6,-120.42,Success,DQ-T07
2024-11-09,EG918104848,BNPL,GW-NILE,CHARGEBACK?,14,5493.18,EGP,224.18,163.67,60.51,,DQ-T05
2024-07-16,AE123781768,TOKEN,GW-ORION,Success,0,7619.17,AED,131.61,135.42,-3.81,Success,DQ-T08
2025-02-14,EG373280861,TOKEN,GW-NILE,Success,3,-1390.82,EGP,-46.82,-25.33,-21.49,Success,DQ-T07
,EG697551722,CARD,GW-ATLAS,Voided,3,3480.98,EGP,0.0,3.02,-3.02,Voided,DQ-T02
2026-05-01,SA771478693,TOKEN,GW-NIMBUS,Success,41,-5214.27,SAR,-92.99,-82.99,-10.0,Success,DQ-T07
2025-07-09,EG537339465,LDEBIT,GW-NILE,UNKNOWN,26,11036.89,EGP,0.0,10.44,-10.44,,DQ-T05
,SA912413819,CARD,GW-ORION,Failed,40,1337.93,SAR,0.0,1.8,-1.8,Failed,DQ-T02
2025-07-13,AE901159238,CARD,GW-NIMBUS,APPROVED,0,5337.43,AED,138.39,78.26,60.13,Success,DQ-T08
2025-05-26,EG735951857,TOKEN,GW-NILE,PENDING_REVIEW,2,1652.55,EGP,49.84,26.1,23.74,,DQ-T05
,SA268961677,CARD,GW-ORION,Failed,3,341.42,SAR,0.0,0.14,-0.14,Failed,DQ-T02
,SA700672253,BNPL,GW-ATLAS,Success,153,7008.29,SAR,312.43,253.68,58.75,Success,DQ-T02
2024-12-31,EG873952802,WALLET,GW-NILE,PENDING_REVIEW,7,9376.12,EGP,0.0,51.47,-51.47,,DQ-T05
2025-01-07,EG867607945,TOKEN,GW-NILE,Success,1,-1089.42,EGP,-31.36,-16.32,-15.04,Success,DQ-T07
2026-06-09,XX609305197,LDEBIT,GW-NIMBUS,Failed,10,2218.03,SAR,0.0,0.56,-0.56,Failed,DQ-T04
,AE239330460,CARD,GW-ORION,Failed,1,58.0,AED,0.0,0.04,-0.04,Failed,DQ-T02
,EG623813968,TOKEN,GW-ATLAS,Success,4,7362.3,EGP,193.45,126.03,67.42,Success,DQ-T02
2026-01-22,SA660258875,LDEBIT,GW-NIMBUS,PENDING_REVIEW,1,188.27,SAR,0.0,0.06,-0.06,,DQ-T05
,EG217500923,CARD,GW-ATLAS,Failed,6,3742.17,EGP,0.0,6.16,-6.16,Failed,DQ-T02
,AE957433919,TOKEN,GW-NIMBUS,SUCCESS,972,149429.09,AED,3245.6,2324.04,921.56,Success,DQ-T02
,EG215045135,TOKEN,GW-ATLAS,Success,2,14224.18,EGP,230.14,222.66,7.48,Success,DQ-T02
2024-09-14,SA462175242,LDEBIT,GW-NIMBUS,Success,0,447.63,SAR,5.96,2.69,3.27,Success,DQ-T08
2026-04-04,EG544029480,WALLET,GW-NILE,CHARGEBACK?,12,15163.65,EGP,305.7,144.38,161.32,,DQ-T05
,EG537339465,CARD,GW-ATLAS,Voided,13,5597.06,EGP,0.0,13.23,-13.23,Voided,DQ-T02
2026-02-21,SA852543984,LDEBIT,GW-NIMBUS,Success,23,5525.84,SAR,7736.18,28.75,7707.43,Success,DQ-T09
2025-09-21,AE346681166,TOKEN,GW-NIMBUS,Success,66,-9853.8,AED,-246.93,-153.71,-93.22,Success,DQ-T07
2025-07-07,XX515593135,WALLET,GW-NILE,Failed,22,20118.73,EGP,0.0,8.83,-8.83,Failed,DQ-T04
,EG275709942,TOKEN,GW-ATLAS,Failed,4,6240.99,EGP,0.0,4.07,-4.07,Failed,DQ-T02
,EG537155658,TOKEN,GW-ATLAS,Refunded,1,260.14,EGP,0.0,7.29,-7.29,Refunded,DQ-T02
2025-12-04,SA939400299,LDEBIT,GW-NIMBUS,PENDING_REVIEW,7,377.4,SAR,5.43,2.88,2.55,,DQ-T05
,EG331354329,LDEBIT,GW-NILE,Refunded,1,305.14,EGP,0.0,7.65,-7.65,Refunded,DQ-T02
,SA165400141,CARD,GW-NIMBUS,Success,4,146.36,SAR,5.03,2.95,2.08,Success,DQ-T02
2024-12-17,EG981274071,TOKEN,GW-NILE,Success,87,-36683.62,EGP,-1310.21,-688.26,-621.95,Success,DQ-T07
,OM978131111,CARD,GW-ATLAS,Failed,1,10.39,OMR,0.0,0.01,-0.01,Failed,DQ-T02
,SA710370541,LDEBIT,GW-NIMBUS,Failed,2,1255.07,SAR,0.0,0.11,-0.11,Failed,DQ-T02
,SA320986752,TOKEN,GW-ORION,Success,49,41604.49,SAR,691.8,564.27,127.53,Success,DQ-T02
,EG998632198,CARD,GW-NILE,Success,43,64842.6,EGP,1598.77,899.05,699.72,Success,DQ-T02
,SA205739809,CARD,GW-ORION,Failed,6,219.26,SAR,0.0,0.27,-0.27,Failed,DQ-T02
,EG991914423,LDEBIT,GW-NILE,Success,9,6832.53,EGP,102.2,42.87,59.33,Success,DQ-T02
2025-01-02,EG920470377,LDEBIT,GW-NILE,CHARGEBACK?,2,3603.54,EGP,43.82,18.02,25.8,,DQ-T05
2025-04-20,SA944601083,CARD,GW-ATLAS,UNKNOWN,1,335.24,SAR,0.0,0.08,-0.08,,DQ-T05
,SA259363162,LDEBIT,GW-NIMBUS,Success,9,1326.89,SAR,15.73,7.49,8.24,Success,DQ-T02
2024-07-06,SA909908733,CARD,GW-ORION,Success,0,5429.71,SAR,144.31,77.42,66.89,Success,DQ-T08
,SA268961677,CARD,GW-ORION,Failed,2,227.61,SAR,0.0,0.09,-0.09,Failed,DQ-T02
,EG134531316,BNPL,GW-ATLAS,Failed,1,1776.97,EGP,0.0,1.02,-1.02,Failed,DQ-T02
2025-05-14,EG486344028,CARD,GW-ATLAS,Success,0,33847.2,EGP,1302.14,876.86,425.28,Success,DQ-T08
,AE410140017,LDEBIT,GW-NIMBUS,Success,363,58796.16,AED,448.39,324.57,123.82,Success,DQ-T02
2026-04-03,SA366690460,TOKEN,GW-NIMBUS,PENDING_REVIEW,1,80.78,SAR,2.35,1.37,0.98,,DQ-T05
2026-03-04,OM183510174,TOKEN,GW-NIMBUS,UNKNOWN,1,13.99,OMR,0.0,0.01,-0.01,,DQ-T05
2024-12-08,EG680139391,LDEBIT,GW-NILE,CHARGEBACK?,1,523.89,EGP,0.0,7.35,-7.35,,DQ-T05
,EG537339465,TOKEN,GW-ATLAS,Success,232,100913.96,EGP,2542.45,2408.89,133.56,Success,DQ-T02
,AE918231431,TOKEN,GW-NIMBUS,Voided,1,907.52,AED,0.0,0.06,-0.06,Voided,DQ-T02
2025-10-14,SA623621170,LDEBIT,GW-NIMBUS,Success,11,-672.04,SAR,-9.64,-4.88,-4.76,Success,DQ-T07
2024-12-21,EG623813968,CARD,GW-NILE,Success,15,-27848.33,EGP,-715.77,-377.33,-338.44,Success,DQ-T07
2026-06-14,XX230665792,WALLET,GW-NILE,Refunded,4,3201.01,EGP,0.0,30.86,-30.86,Refunded,DQ-T04
2025-01-12,SA479684490,CARD,GW-ORION,PENDING_REVIEW,2,92.25,SAR,0.0,0.09,-0.09,,DQ-T05
,EG336915801,WALLET,GW-NILE,Failed,1,301.39,EGP,0.0,0.4,-0.4,Failed,DQ-T02
2025-12-17,EG744743048,CARD,GW-NILE,Success,77,102433.22,EGP,143406.51,1452.3,141954.21,Success,DQ-T09
2025-05-25,EG799575469,WALLET,GW-NILE,PENDING_REVIEW,14,4998.84,EGP,132.25,64.9,67.35,,DQ-T05
2025-03-01,XX187370506,CARD,GW-ATLAS,Failed,2,2852.39,EGP,0.0,1.98,-1.98,Failed,DQ-T04
2025-12-04,AE853501645,CARD,GW-ORION,Success,0,10190.38,AED,286.03,168.23,117.8,Success,DQ-T08
,EG327394766,LDEBIT,GW-NILE,DECLINED,5,7803.63,EGP,0.0,1.99,-1.99,Failed,DQ-T02
,EG178731082,BNPL,GW-NILE,Failed,2,1282.8,EGP,0.0,0.79,-0.79,Failed,DQ-T02
,EG624580946,TOKEN,GW-ATLAS,Success,54,10585.4,EGP,508.82,355.95,152.87,Success,DQ-T02
2024-10-22,EG538857731,CARD,GW-NILE,UNKNOWN,5,7214.95,EGP,0.0,1.94,-1.94,,DQ-T05
,SA945807399,LDEBIT,GW-NIMBUS,SETTLED,2,1101.54,SAR,13.77,5.29,8.48,Success,DQ-T02
2025-10-29,AE923160667,LDEBIT,GW-NIMBUS,Success,2,630.67,AED,882.94,3.17,879.77,Success,DQ-T09
2024-12-01,XX120962644,LDEBIT,GW-NILE,Success,1,1537.19,EGP,20.37,7.94,12.43,Success,DQ-T04
2025-11-18,SA200244788,CARD,GW-ORION,Success,41,-2471.09,SAR,-74.63,-40.83,-33.8,Success,DQ-T07
2025-04-05,XX903845548,TOKEN,GW-ORION,Success,10,2242.19,AED,52.78,32.01,20.77,Success,DQ-T04
,AE733959111,LDEBIT,GW-NIMBUS,Success,1,751.43,AED,8.81,3.55,5.26,Success,DQ-T02
,OM450405182,TOKEN,GW-NIMBUS,Success,6,27.99,OMR,0.88,0.54,0.34,Success,DQ-T02
2026-04-18,EG707758852,LDEBIT,GW-NILE,Success,8,-4429.74,EGP,-70.84,-32.31,-38.53,Success,DQ-T07
,EG967183698,CARD,GW-NILE,Refunded,2,604.25,EGP,0.0,14.47,-14.47,Refunded,DQ-T02
2024-07-28,EG552283131,CARD,GW-NILE,Success,1,-2863.02,EGP,-73.73,-37.33,-36.4,Success,DQ-T07
,SA734980407,CARD,GW-ATLAS,Refunded,2,102.44,SAR,0.0,1.12,-1.12,Refunded,DQ-T02
2026-05-17,SA382289892,TOKEN,GW-NIMBUS,CHARGEBACK?,2,415.89,SAR,0.0,0.11,-0.11,,DQ-T05
2026-03-23,AE439650362,CARD,GW-ORION,CHARGEBACK?,3,228.47,AED,0.0,0.13,-0.13,,DQ-T05
2026-01-15,XX913091079,CARD,GW-ORION,Failed,1,129.62,SAR,0.0,0.04,-0.04,Failed,DQ-T04
2024-12-23,SA624172387,CARD,GW-ORION,PENDING_REVIEW,1,41.15,SAR,0.0,0.04,-0.04,,DQ-T05
2025-05-01,EG482640702,LDEBIT,GW-NILE,Success,0,23972.16,EGP,299.05,112.78,186.27,Success,DQ-T08
2025-08-05,AE934873526,LDEBIT,GW-NIMBUS,Success,6,-1742.09,AED,-22.63,-8.83,-13.8,Success,DQ-T07
,EG770407516,TOKEN,GW-ATLAS,Voided,5,1375.95,EGP,0.0,4.82,-4.82,Voided,DQ-T02
2026-04-26,SA843654782,BANKTR,GW-NIMBUS,Success,0,201179.26,SAR,492.48,164.92,327.56,Success,DQ-T08
2025-11-20,SA847687864,TOKEN,GW-NIMBUS,CAPTURED,9,-1060.78,SAR,-29.84,-17.04,-12.8,Success,DQ-T07
2025-01-05,XX855840987,CARD,GW-NIMBUS,Voided,1,125.8,SAR,0.0,0.06,-0.06,Voided,DQ-T04
,SA779341840,LDEBIT,GW-NIMBUS,Failed,3,509.64,SAR,0.0,0.17,-0.17,Failed,DQ-T02
2026-04-30,XX721426703,LDEBIT,GW-NIMBUS,Failed,1,801.85,SAR,0.0,0.06,-0.06,Failed,DQ-T04
,EG611254298,LDEBIT,GW-NILE,Success,3,991.14,EGP,18.57,9.25,9.32,Success,DQ-T02
,OM371938797,LDEBIT,GW-NIMBUS,Failed,12,92.35,OMR,0.0,0.07,-0.07,Failed,DQ-T02
,EG920470377,WALLET,GW-NILE,Approved,1,2392.73,EGP,44.75,21.11,23.64,Success,DQ-T02
,EG537339465,TOKEN,GW-ATLAS,Success,245,101398.97,EGP,2568.21,2434.39,133.82,Success,DQ-T02
