merchant_id,payment_method,mdr_pct,fixed_fee_usd,effective_from,merchant_key
M00665,TOKEN,0.02564,0.105,2024-12-15,665
M00666,CARD,0.02356,0.105,2024-12-16,666
M00666,LDEBIT,0.01152,0.053,2024-12-16,666
M00666,TOKEN,0.02408,0.105,2024-12-16,666
M00666,WALLET,0.01885,0.053,2024-12-16,666
M00667,CARD,0.02164,0.105,2024-12-17,667
M00667,LDEBIT,0.01058,0.053,2024-12-17,667
M00667,TOKEN,0.02212,0.105,2024-12-17,667
M00668,CARD,0.02361,0.105,2024-12-18,668
M00668,LDEBIT,0.01154,0.053,2024-12-18,668
M00669,CARD,0.02365,0.105,2024-12-21,669
M00669,LDEBIT,0.01156,0.053,2024-12-21,669
M00669,TOKEN,0.02418,0.105,2024-12-21,669
M00670,BANKTR,0.00206,0.42,2024-12-22,670
M00670,CARD,0.01544,0.07,2024-12-22,670
M00671,CARD,0.02357,0.105,2024-12-23,671
M00671,LDEBIT,0.01152,0.053,2024-12-23,671
M00671,TOKEN,0.0241,0.105,2024-12-23,671
M00671,WALLET,0.01886,0.053,2024-12-23,671
M00672,CARD,0.02447,0.105,2024-12-26,672
M00672,LDEBIT,0.01196,0.053,2024-12-26,672
M00673,CARD,0.02288,0.105,2024-12-29,673
M00673,LDEBIT,0.01119,0.053,2024-12-29,673
M00674,CARD,0.02621,0.105,2025-01-01,674
M00674,LDEBIT,0.01281,0.053,2025-01-01,674
M00675,CARD,0.02393,0.1,2025-01-01,675
M00675,TOKEN,0.02446,0.1,2025-01-01,675
M00676,CARD,0.02382,0.105,2025-01-02,676
M00676,LDEBIT,0.01165,0.053,2025-01-02,676
M00676,TOKEN,0.02435,0.105,2025-01-02,676
M00676,WALLET,0.01906,0.053,2025-01-02,676
M00677,CARD,0.02162,0.105,2025-01-03,677
M00677,LDEBIT,0.01057,0.053,2025-01-03,677
M00677,WALLET,0.01729,0.053,2025-01-03,677
M00678,CARD,0.02207,0.1,2025-01-05,678
M00678,TOKEN,0.02256,0.1,2025-01-05,678
M00678,LDEBIT,0.01079,0.05,2025-01-05,678
M00679,CARD,0.0219,0.1,2025-01-06,679
M00679,TOKEN,0.02239,0.1,2025-01-06,679
M00679,LDEBIT,0.01071,0.05,2025-01-06,679
M00679,WALLET,0.01752,0.05,2025-01-06,679
M00679,BNPL,0.0438,0.0,2025-01-06,679
M00680,CARD,0.02366,0.1,2025-01-07,680
M00680,TOKEN,0.02418,0.1,2025-01-07,680
M00680,LDEBIT,0.01157,0.05,2025-01-07,680
M00680,WALLET,0.01893,0.05,2025-01-07,680
M00680,BNPL,0.04732,0.0,2025-01-07,680
M00681,CARD,0.02352,0.105,2025-01-10,681
M00681,LDEBIT,0.0115,0.053,2025-01-10,681
M00682,CARD,0.02224,0.1,2025-01-11,682
M00682,TOKEN,0.02274,0.1,2025-01-11,682
M00682,LDEBIT,0.01088,0.05,2025-01-11,682
M00683,CARD,0.02255,0.105,2025-01-14,683
M00683,LDEBIT,0.01103,0.053,2025-01-14,683
M00683,TOKEN,0.02305,0.105,2025-01-14,683
M00684,CARD,0.02423,0.105,2025-01-15,684
M00684,LDEBIT,0.01185,0.053,2025-01-15,684
M00685,CARD,0.02251,0.1,2025-01-16,685
M00685,TOKEN,0.02301,0.1,2025-01-16,685
M00685,BNPL,0.04503,0.0,2025-01-16,685
M00686,CARD,0.02196,0.1,2025-01-17,686
M00686,TOKEN,0.02245,0.1,2025-01-17,686
M00686,LDEBIT,0.01074,0.05,2025-01-17,686
M00686,WALLET,0.01757,0.05,2025-01-17,686
M00686,BNPL,0.04392,0.0,2025-01-17,686
M00687,CARD,0.02466,0.105,2025-01-19,687
M00687,LDEBIT,0.01206,0.053,2025-01-19,687
M00687,TOKEN,0.02521,0.105,2025-01-19,687
M00687,WALLET,0.01973,0.053,2025-01-19,687
M00688,BANKTR,0.00203,0.42,2025-01-20,688
M00688,CARD,0.01521,0.07,2025-01-20,688
M00689,CARD,0.02474,0.105,2025-01-20,689
M00689,LDEBIT,0.0121,0.053,2025-01-20,689
M00690,BANKTR,0.00202,0.42,2025-01-20,690
M00690,CARD,0.01518,0.07,2025-01-20,690
M00691,BANKTR,0.00211,0.42,2025-01-20,691
M00691,CARD,0.0158,0.07,2025-01-20,691
M00692,CARD,0.01393,0.072,2025-01-22,692
M00692,LDEBIT,0.00681,0.036,2025-01-22,692
M00693,CARD,0.0241,0.105,2025-01-22,693
M00693,LDEBIT,0.01178,0.053,2025-01-22,693
M00693,TOKEN,0.02463,0.105,2025-01-22,693
M00694,CARD,0.0225,0.105,2025-01-22,694
M00694,LDEBIT,0.011,0.053,2025-01-22,694
M00694,TOKEN,0.023,0.105,2025-01-22,694
M00695,CARD,0.02082,0.1,2025-01-22,695
M00695,TOKEN,0.02128,0.1,2025-01-22,695
M00696,CARD,0.02221,0.105,2025-01-23,696
M00696,LDEBIT,0.01086,0.053,2025-01-23,696
M00696,TOKEN,0.02271,0.105,2025-01-23,696
M00697,BANKTR,0.00214,0.42,2025-01-24,697
M00697,CARD,0.01603,0.07,2025-01-24,697
M00698,CARD,0.01788,0.072,2025-01-25,698
M00698,TOKEN,0.01828,0.072,2025-01-25,698
M00698,LDEBIT,0.00874,0.036,2025-01-25,698
M00698,BNPL,0.03576,0.0,2025-01-25,698
M00699,CARD,0.02277,0.105,2025-01-25,699
M00699,LDEBIT,0.01113,0.053,2025-01-25,699
M00699,TOKEN,0.02328,0.105,2025-01-25,699
M00700,CARD,0.02266,0.105,2025-01-31,700
M00700,LDEBIT,0.01108,0.053,2025-01-31,700
M00700,TOKEN,0.02317,0.105,2025-01-31,700
M00700,WALLET,0.01813,0.053,2025-01-31,700
M00701,CARD,0.02331,0.105,2025-02-01,701
M00701,LDEBIT,0.0114,0.053,2025-02-01,701
M00701,TOKEN,0.02383,0.105,2025-02-01,701
M00701,WALLET,0.01865,0.053,2025-02-01,701
M00702,CARD,0.02513,0.105,2025-02-01,702
M00702,LDEBIT,0.01228,0.053,2025-02-01,702
M00702,TOKEN,0.02569,0.105,2025-02-01,702
M00702,WALLET,0.0201,0.053,2025-02-01,702
M00703,CARD,0.02343,0.1,2025-02-10,703
M00703,TOKEN,0.02395,0.1,2025-02-10,703
M00704,CARD,0.0236,0.1,2025-02-10,704
M00704,TOKEN,0.02412,0.1,2025-02-10,704
M00705,CARD,0.02443,0.105,2025-02-11,705
M00705,LDEBIT,0.01195,0.053,2025-02-11,705
M00705,TOKEN,0.02498,0.105,2025-02-11,705
M00706,CARD,0.02194,0.1,2025-02-11,706
M00706,TOKEN,0.02242,0.1,2025-02-11,706
M00706,LDEBIT,0.01072,0.05,2025-02-11,706
M00707,CARD,0.02403,0.105,2025-02-16,707
M00707,LDEBIT,0.01175,0.053,2025-02-16,707
M00708,CARD,0.02261,0.1,2025-02-18,708
M00708,TOKEN,0.02311,0.1,2025-02-18,708
M00708,LDEBIT,0.01105,0.05,2025-02-18,708
M00708,WALLET,0.01809,0.05,2025-02-18,708
M00708,BNPL,0.04522,0.0,2025-02-18,708
M00709,CARD,0.02178,0.1,2025-02-20,709
M00709,TOKEN,0.02226,0.1,2025-02-20,709
M00709,LDEBIT,0.01065,0.05,2025-02-20,709
M00710,CARD,0.02205,0.1,2025-02-22,710
M00710,TOKEN,0.02254,0.1,2025-02-22,710
M00710,LDEBIT,0.01078,0.05,2025-02-22,710
M00710,WALLET,0.01764,0.05,2025-02-22,710
M00711,CARD,0.02382,0.105,2025-02-23,711
M00711,LDEBIT,0.01164,0.053,2025-02-23,711
M00712,CARD,0.01629,0.07,2025-02-23,712
M00712,LDEBIT,0.00797,0.035,2025-02-23,712
M00713,CARD,0.02256,0.1,2025-02-23,713
M00713,TOKEN,0.02306,0.1,2025-02-23,713
M00714,CARD,0.02325,0.105,2025-02-27,714
M00714,LDEBIT,0.01137,0.053,2025-02-27,714
M00715,CARD,0.02291,0.105,2025-02-27,715
M00715,LDEBIT,0.0112,0.053,2025-02-27,715
M00715,WALLET,0.01833,0.053,2025-02-27,715
M00716,CARD,0.02292,0.105,2025-03-01,716
M00716,LDEBIT,0.0112,0.053,2025-03-01,716
M00717,CARD,0.02193,0.105,2025-03-02,717
M00717,LDEBIT,0.01072,0.053,2025-03-02,717
M00717,TOKEN,0.02242,0.105,2025-03-02,717
M00718,CARD,0.02394,0.105,2025-03-03,718
M00718,LDEBIT,0.0117,0.053,2025-03-03,718
M00718,TOKEN,0.02447,0.105,2025-03-03,718
M00719,CARD,0.02392,0.105,2025-03-05,719
M00719,LDEBIT,0.0117,0.053,2025-03-05,719
M00720,CARD,0.02475,0.105,2025-03-08,720
M00720,LDEBIT,0.0121,0.053,2025-03-08,720
M00720,TOKEN,0.0253,0.105,2025-03-08,720
M00720,WALLET,0.0198,0.053,2025-03-08,720
M00721,CARD,0.02162,0.1,2025-03-11,721
M00721,TOKEN,0.0221,0.1,2025-03-11,721
M00722,CARD,0.02283,0.105,2025-03-15,722
M00722,TOKEN,0.02334,0.105,2025-03-15,722
M00722,LDEBIT,0.01116,0.053,2025-03-15,722
M00722,WALLET,0.01827,0.053,2025-03-15,722
M00723,BANKTR,0.0022,0.42,2025-03-16,723
M00723,CARD,0.0165,0.07,2025-03-16,723
M00724,CARD,0.02319,0.1,2025-03-17,724
M00724,TOKEN,0.0237,0.1,2025-03-17,724
M00724,LDEBIT,0.01134,0.05,2025-03-17,724
M00725,BANKTR,0.00206,0.42,2025-03-17,725
M00725,CARD,0.01544,0.07,2025-03-17,725
M00726,CARD,0.02299,0.1,2025-03-18,726
M00726,TOKEN,0.0235,0.1,2025-03-18,726
M00727,CARD,0.02404,0.1,2025-03-19,727
M00727,TOKEN,0.02457,0.1,2025-03-19,727
M00728,CARD,0.02129,0.1,2025-03-19,728
M00728,TOKEN,0.02176,0.1,2025-03-19,728
M00729,CARD,0.02031,0.1,2025-03-20,729
M00729,TOKEN,0.02076,0.1,2025-03-20,729
M00729,BNPL,0.04062,0.0,2025-03-20,729
M00730,BANKTR,0.00206,0.42,2025-03-20,730
M00730,CARD,0.01543,0.07,2025-03-20,730
M00731,BANKTR,0.00205,0.42,2025-03-22,731
M00731,CARD,0.01535,0.07,2025-03-22,731
M00732,CARD,0.02532,0.105,2025-03-23,732
M00732,LDEBIT,0.01238,0.053,2025-03-23,732
M00733,CARD,0.01452,0.072,2025-03-24,733
M00733,TOKEN,0.01484,0.072,2025-03-24,733
M00733,LDEBIT,0.0071,0.036,2025-03-24,733
M00733,WALLET,0.01161,0.036,2025-03-24,733
M00733,BNPL,0.02904,0.0,2025-03-24,733
M00734,CARD,0.02406,0.105,2025-03-24,734
M00734,LDEBIT,0.01176,0.053,2025-03-24,734
M00734,WALLET,0.01925,0.053,2025-03-24,734
M00735,CARD,0.02453,0.105,2025-03-26,735
M00735,LDEBIT,0.01199,0.053,2025-03-26,735
M00735,TOKEN,0.02507,0.105,2025-03-26,735
M00735,WALLET,0.01962,0.053,2025-03-26,735
M00736,CARD,0.02365,0.105,2025-03-26,736
M00736,LDEBIT,0.01156,0.053,2025-03-26,736
M00737,CARD,0.02253,0.1,2025-03-29,737
M00737,TOKEN,0.02303,0.1,2025-03-29,737
M00738,CARD,0.02327,0.1,2025-03-31,738
M00738,TOKEN,0.02379,0.1,2025-03-31,738
M00739,CARD,0.02237,0.1,2025-04-01,739
M00739,TOKEN,0.02287,0.1,2025-04-01,739
M00739,LDEBIT,0.01094,0.05,2025-04-01,739
M00740,CARD,0.02025,0.072,2025-04-01,740
M00740,TOKEN,0.0207,0.072,2025-04-01,740
M00740,LDEBIT,0.0099,0.036,2025-04-01,740
M00741,BANKTR,0.00206,0.42,2025-04-02,741
M00741,CARD,0.01548,0.07,2025-04-02,741
M00742,CARD,0.02048,0.1,2025-04-04,742
M00742,TOKEN,0.02094,0.1,2025-04-04,742
M00743,CARD,0.02121,0.1,2025-04-04,743
M00743,TOKEN,0.02168,0.1,2025-04-04,743
M00743,LDEBIT,0.01037,0.05,2025-04-04,743
M00744,CARD,0.02169,0.1,2025-04-05,744
M00744,TOKEN,0.02217,0.1,2025-04-05,744
M00745,CARD,0.02226,0.105,2025-04-08,745
M00745,LDEBIT,0.01088,0.053,2025-04-08,745
M00745,TOKEN,0.02275,0.105,2025-04-08,745
M00745,WALLET,0.01781,0.053,2025-04-08,745
M00746,CARD,0.02398,0.1,2025-04-10,746
M00746,TOKEN,0.02451,0.1,2025-04-10,746
M00747,CARD,0.02393,0.1,2025-04-10,747
M00747,TOKEN,0.02446,0.1,2025-04-10,747
M00747,BNPL,0.04787,0.0,2025-04-10,747
M00748,CARD,0.02394,0.1,2025-04-10,748
M00748,TOKEN,0.02448,0.1,2025-04-10,748
M00748,BNPL,0.04789,0.0,2025-04-10,748
M00749,CARD,0.02237,0.1,2025-04-11,749
M00749,TOKEN,0.02286,0.1,2025-04-11,749
M00749,LDEBIT,0.01093,0.05,2025-04-11,749
M00749,WALLET,0.01789,0.05,2025-04-11,749
M00749,BNPL,0.04473,0.0,2025-04-11,749
M00750,CARD,0.0237,0.105,2025-04-11,750
M00750,LDEBIT,0.01159,0.053,2025-04-11,750
M00750,TOKEN,0.02423,0.105,2025-04-11,750
M00750,WALLET,0.01896,0.053,2025-04-11,750
M00751,CARD,0.02421,0.1,2025-04-11,751
M00751,TOKEN,0.02475,0.1,2025-04-11,751
M00751,LDEBIT,0.01183,0.05,2025-04-11,751
M00752,CARD,0.01402,0.072,2025-04-13,752
M00752,LDEBIT,0.00685,0.036,2025-04-13,752
M00752,TOKEN,0.01433,0.072,2025-04-13,752
M00753,CARD,0.02217,0.105,2025-04-15,753
M00753,LDEBIT,0.01084,0.053,2025-04-15,753
M00753,WALLET,0.01773,0.053,2025-04-15,753
M00754,BANKTR,0.00203,0.42,2025-04-16,754
M00754,CARD,0.01524,0.07,2025-04-16,754
M00755,CARD,0.02247,0.105,2025-04-20,755
M00755,LDEBIT,0.01098,0.053,2025-04-20,755
M00756,BANKTR,0.00203,0.42,2025-04-22,756
M00756,CARD,0.01526,0.07,2025-04-22,756
M00757,CARD,0.02317,0.105,2025-04-22,757
M00757,TOKEN,0.02368,0.105,2025-04-22,757
M00757,BNPL,0.04633,0.0,2025-04-22,757
M00758,CARD,0.0233,0.105,2025-04-27,758
M00758,LDEBIT,0.01139,0.053,2025-04-27,758
M00759,CARD,0.01705,0.072,2025-04-27,759
M00759,LDEBIT,0.00834,0.036,2025-04-27,759
M00760,CARD,0.01441,0.072,2025-04-29,760
M00760,TOKEN,0.01473,0.072,2025-04-29,760
M00760,LDEBIT,0.00704,0.036,2025-04-29,760
M00761,CARD,0.0237,0.105,2025-04-30,761
M00761,LDEBIT,0.01159,0.053,2025-04-30,761
M00761,TOKEN,0.02423,0.105,2025-04-30,761
M00762,CARD,0.02385,0.105,2025-05-01,762
M00762,LDEBIT,0.01166,0.053,2025-05-01,762
M00763,CARD,0.02324,0.1,2025-05-02,763
M00763,TOKEN,0.02376,0.1,2025-05-02,763
M00764,CARD,0.02199,0.105,2025-05-02,764
M00764,LDEBIT,0.01075,0.053,2025-05-02,764
M00764,TOKEN,0.02248,0.105,2025-05-02,764
M00765,CARD,0.02343,0.105,2025-05-04,765
M00765,LDEBIT,0.01145,0.053,2025-05-04,765
M00765,TOKEN,0.02395,0.105,2025-05-04,765
M00766,CARD,0.02538,0.105,2025-05-04,766
M00766,TOKEN,0.02595,0.105,2025-05-04,766
M00766,LDEBIT,0.01241,0.053,2025-05-04,766
M00766,BNPL,0.05077,0.0,2025-05-04,766
M00767,CARD,0.02461,0.105,2025-05-05,767
M00767,LDEBIT,0.01203,0.053,2025-05-05,767
M00767,TOKEN,0.02515,0.105,2025-05-05,767
M00767,WALLET,0.01969,0.053,2025-05-05,767
M00768,CARD,0.02373,0.1,2025-05-06,768
M00768,TOKEN,0.02426,0.1,2025-05-06,768
M00768,LDEBIT,0.0116,0.05,2025-05-06,768
M00768,WALLET,0.01899,0.05,2025-05-06,768
M00768,BNPL,0.04747,0.0,2025-05-06,768
M00769,CARD,0.02371,0.105,2025-05-08,769
M00769,TOKEN,0.02424,0.105,2025-05-08,769
M00769,LDEBIT,0.01159,0.053,2025-05-08,769
M00769,BNPL,0.04742,0.0,2025-05-08,769
M00770,CARD,0.01709,0.072,2025-05-08,770
M00770,TOKEN,0.01747,0.072,2025-05-08,770
M00770,LDEBIT,0.00836,0.036,2025-05-08,770
M00771,CARD,0.02439,0.105,2025-05-08,771
M00771,LDEBIT,0.01192,0.053,2025-05-08,771
M00771,TOKEN,0.02493,0.105,2025-05-08,771
M00772,CARD,0.02194,0.1,2025-05-08,772
M00772,TOKEN,0.02243,0.1,2025-05-08,772
M00772,LDEBIT,0.01073,0.05,2025-05-08,772
M00773,CARD,0.02182,0.1,2025-05-08,773
M00773,TOKEN,0.0223,0.1,2025-05-08,773
M00774,CARD,0.02306,0.105,2025-05-10,774
M00774,LDEBIT,0.01127,0.053,2025-05-10,774
M00774,TOKEN,0.02357,0.105,2025-05-10,774
M00775,CARD,0.02235,0.1,2025-05-10,775
M00775,TOKEN,0.02284,0.1,2025-05-10,775
M00775,LDEBIT,0.01093,0.05,2025-05-10,775
M00775,WALLET,0.01788,0.05,2025-05-10,775
M00776,CARD,0.02423,0.105,2025-05-10,776
M00776,LDEBIT,0.01184,0.053,2025-05-10,776
M00776,WALLET,0.01938,0.053,2025-05-10,776
M00777,BANKTR,0.00208,0.42,2025-05-10,777
M00777,CARD,0.01557,0.07,2025-05-10,777
M00778,CARD,0.02186,0.105,2025-05-11,778
M00778,LDEBIT,0.01069,0.053,2025-05-11,778
M00778,TOKEN,0.02235,0.105,2025-05-11,778
M00778,WALLET,0.01749,0.053,2025-05-11,778
M00779,CARD,0.02234,0.105,2025-05-11,779
M00779,LDEBIT,0.01092,0.053,2025-05-11,779
M00780,CARD,0.02258,0.1,2025-05-13,780
M00780,TOKEN,0.02309,0.1,2025-05-13,780
M00780,LDEBIT,0.01104,0.05,2025-05-13,780
M00780,WALLET,0.01807,0.05,2025-05-13,780
M00780,BNPL,0.04517,0.0,2025-05-13,780
M00781,CARD,0.02206,0.1,2025-05-18,781
M00781,TOKEN,0.02255,0.1,2025-05-18,781
M00781,BNPL,0.04412,0.0,2025-05-18,781
M00782,CARD,0.02206,0.105,2025-05-20,782
M00782,LDEBIT,0.01079,0.053,2025-05-20,782
M00782,TOKEN,0.02255,0.105,2025-05-20,782
M00783,CARD,0.02351,0.1,2025-05-21,783
M00783,TOKEN,0.02403,0.1,2025-05-21,783
M00784,CARD,0.02226,0.1,2025-05-26,784
M00784,TOKEN,0.02276,0.1,2025-05-26,784
M00785,CARD,0.02457,0.105,2025-05-26,785
M00785,TOKEN,0.02511,0.105,2025-05-26,785
M00785,LDEBIT,0.01201,0.053,2025-05-26,785
M00786,CARD,0.0243,0.105,2025-05-26,786
M00786,LDEBIT,0.01188,0.053,2025-05-26,786
M00787,CARD,0.01634,0.072,2025-05-26,787
M00787,LDEBIT,0.00799,0.036,2025-05-26,787
M00787,TOKEN,0.01671,0.072,2025-05-26,787
M00788,CARD,0.02162,0.1,2025-05-27,788
M00788,TOKEN,0.0221,0.1,2025-05-27,788
M00788,LDEBIT,0.01057,0.05,2025-05-27,788
M00789,CARD,0.02341,0.105,2025-05-28,789
M00789,LDEBIT,0.01144,0.053,2025-05-28,789
M00789,TOKEN,0.02393,0.105,2025-05-28,789
M00790,CARD,0.02275,0.105,2025-05-28,790
M00790,TOKEN,0.02326,0.105,2025-05-28,790
M00790,LDEBIT,0.01112,0.053,2025-05-28,790
M00790,WALLET,0.0182,0.053,2025-05-28,790
M00791,CARD,0.02247,0.1,2025-06-01,791
M00791,TOKEN,0.02296,0.1,2025-06-01,791
M00791,LDEBIT,0.01098,0.05,2025-06-01,791
M00791,WALLET,0.01797,0.05,2025-06-01,791
M00791,BNPL,0.04493,0.0,2025-06-01,791
M00792,CARD,0.02241,0.105,2025-06-01,792
M00792,LDEBIT,0.01095,0.053,2025-06-01,792
M00793,CARD,0.02385,0.105,2025-06-01,793
M00793,LDEBIT,0.01166,0.053,2025-06-01,793
M00793,TOKEN,0.02438,0.105,2025-06-01,793
M00794,CARD,0.02459,0.105,2025-06-02,794
M00794,LDEBIT,0.01202,0.053,2025-06-02,794
M00795,CARD,0.02335,0.105,2025-06-04,795
M00795,TOKEN,0.02386,0.105,2025-06-04,795
M00795,LDEBIT,0.01141,0.053,2025-06-04,795
M00795,WALLET,0.01868,0.053,2025-06-04,795
M00795,BNPL,0.04669,0.0,2025-06-04,795
M00796,BANKTR,0.00217,0.42,2025-06-04,796
M00796,CARD,0.01624,0.07,2025-06-04,796
M00797,CARD,0.02267,0.105,2025-06-04,797
M00797,LDEBIT,0.01108,0.053,2025-06-04,797
M00797,TOKEN,0.02317,0.105,2025-06-04,797
M00797,WALLET,0.01813,0.053,2025-06-04,797
M00798,BANKTR,0.00204,0.42,2025-06-06,798
M00798,CARD,0.0153,0.07,2025-06-06,798
M00799,CARD,0.0152,0.07,2025-06-07,799
M00799,LDEBIT,0.00743,0.035,2025-06-07,799
M00800,CARD,0.02135,0.1,2025-06-07,800
M00800,TOKEN,0.02183,0.1,2025-06-07,800
M00800,LDEBIT,0.01044,0.05,2025-06-07,800
M00800,WALLET,0.01708,0.05,2025-06-07,800
M00800,BNPL,0.0427,0.0,2025-06-07,800
M00801,CARD,0.0257,0.105,2025-06-09,801
M00801,TOKEN,0.02627,0.105,2025-06-09,801
M00801,LDEBIT,0.01256,0.053,2025-06-09,801
M00801,WALLET,0.02056,0.053,2025-06-09,801
M00802,CARD,0.02176,0.1,2025-06-09,802
M00802,TOKEN,0.02225,0.1,2025-06-09,802
M00802,LDEBIT,0.01064,0.05,2025-06-09,802
M00802,WALLET,0.01741,0.05,2025-06-09,802
M00802,BNPL,0.04353,0.0,2025-06-09,802
M00803,CARD,0.02273,0.1,2025-06-10,803
M00803,TOKEN,0.02324,0.1,2025-06-10,803
M00804,CARD,0.02211,0.1,2025-06-12,804
M00804,TOKEN,0.0226,0.1,2025-06-12,804
M00804,BNPL,0.04421,0.0,2025-06-12,804
M00805,BANKTR,0.00214,0.42,2025-06-14,805
M00805,CARD,0.01607,0.07,2025-06-14,805
M00806,CARD,0.01676,0.072,2025-06-15,806
M00806,TOKEN,0.01713,0.072,2025-06-15,806
M00806,LDEBIT,0.00819,0.036,2025-06-15,806
M00807,CARD,0.02357,0.105,2025-06-15,807
M00807,LDEBIT,0.01152,0.053,2025-06-15,807
M00807,TOKEN,0.0241,0.105,2025-06-15,807
M00807,WALLET,0.01886,0.053,2025-06-15,807
M00808,CARD,0.02438,0.105,2025-06-15,808
M00808,LDEBIT,0.01192,0.053,2025-06-15,808
M00809,CARD,0.02361,0.105,2025-06-16,809
M00809,LDEBIT,0.01154,0.053,2025-06-16,809
M00810,CARD,0.02218,0.1,2025-06-16,810
M00810,TOKEN,0.02267,0.1,2025-06-16,810
M00811,CARD,0.02289,0.1,2025-06-16,811
M00811,TOKEN,0.0234,0.1,2025-06-16,811
M00811,LDEBIT,0.01119,0.05,2025-06-16,811
M00811,WALLET,0.01831,0.05,2025-06-16,811
M00812,CARD,0.02219,0.1,2025-06-17,812
M00812,TOKEN,0.02268,0.1,2025-06-17,812
M00813,CARD,0.02168,0.1,2025-06-17,813
M00813,TOKEN,0.02216,0.1,2025-06-17,813
M00813,LDEBIT,0.0106,0.05,2025-06-17,813
M00814,CARD,0.02416,0.105,2025-06-18,814
M00814,LDEBIT,0.01181,0.053,2025-06-18,814
M00814,WALLET,0.01933,0.053,2025-06-18,814
M00815,CARD,0.01537,0.072,2025-06-18,815
M00815,LDEBIT,0.00752,0.036,2025-06-18,815
M00815,TOKEN,0.01571,0.072,2025-06-18,815
M00816,CARD,0.0212,0.1,2025-06-21,816
M00816,TOKEN,0.02167,0.1,2025-06-21,816
M00817,CARD,0.02419,0.105,2025-06-22,817
M00817,LDEBIT,0.01183,0.053,2025-06-22,817
M00817,TOKEN,0.02473,0.105,2025-06-22,817
M00817,WALLET,0.01935,0.053,2025-06-22,817
M00818,CARD,0.02466,0.105,2025-06-22,818
M00818,LDEBIT,0.01205,0.053,2025-06-22,818
M00818,TOKEN,0.0252,0.105,2025-06-22,818
M00818,WALLET,0.01973,0.053,2025-06-22,818
M00819,CARD,0.02169,0.1,2025-06-24,819
M00819,TOKEN,0.02217,0.1,2025-06-24,819
M00820,CARD,0.02176,0.1,2025-06-25,820
M00820,TOKEN,0.02225,0.1,2025-06-25,820
M00820,LDEBIT,0.01064,0.05,2025-06-25,820
M00820,WALLET,0.01741,0.05,2025-06-25,820
M00820,BNPL,0.04352,0.0,2025-06-25,820
M00821,CARD,0.0237,0.105,2025-06-25,821
M00821,LDEBIT,0.01158,0.053,2025-06-25,821
M00821,WALLET,0.01896,0.053,2025-06-25,821
M00822,CARD,0.02398,0.105,2025-06-26,822
M00822,LDEBIT,0.01172,0.053,2025-06-26,822
M00822,TOKEN,0.02451,0.105,2025-06-26,822
M00822,WALLET,0.01918,0.053,2025-06-26,822
M00823,CARD,0.02424,0.1,2025-06-26,823
M00823,TOKEN,0.02478,0.1,2025-06-26,823
M00824,CARD,0.0231,0.105,2025-06-27,824
M00824,LDEBIT,0.01129,0.053,2025-06-27,824
M00824,TOKEN,0.02361,0.105,2025-06-27,824
M00825,CARD,0.02265,0.1,2025-06-28,825
M00825,TOKEN,0.02315,0.1,2025-06-28,825
M00826,CARD,0.02388,0.105,2025-06-30,826
M00826,LDEBIT,0.01167,0.053,2025-06-30,826
M00826,TOKEN,0.02441,0.105,2025-06-30,826
M00826,WALLET,0.0191,0.053,2025-06-30,826
M00827,CARD,0.02235,0.1,2025-07-03,827
M00827,TOKEN,0.02285,0.1,2025-07-03,827
M00827,LDEBIT,0.01093,0.05,2025-07-03,827
M00827,BNPL,0.0447,0.0,2025-07-03,827
M00828,CARD,0.02404,0.105,2025-07-03,828
M00828,LDEBIT,0.01175,0.053,2025-07-03,828
M00828,TOKEN,0.02457,0.105,2025-07-03,828
M00829,CARD,0.02337,0.105,2025-07-04,829
M00829,LDEBIT,0.01142,0.053,2025-07-04,829
M00829,TOKEN,0.02389,0.105,2025-07-04,829
M00830,CARD,0.02325,0.105,2025-07-05,830
M00830,LDEBIT,0.01137,0.053,2025-07-05,830
M00830,TOKEN,0.02377,0.105,2025-07-05,830
M00831,CARD,0.02401,0.105,2025-07-06,831
M00831,LDEBIT,0.01174,0.053,2025-07-06,831
M00832,CARD,0.02217,0.105,2025-07-07,832
M00832,LDEBIT,0.01084,0.053,2025-07-07,832
M00832,TOKEN,0.02266,0.105,2025-07-07,832
M00833,CARD,0.0222,0.1,2025-07-08,833
M00833,TOKEN,0.02269,0.1,2025-07-08,833
M00833,LDEBIT,0.01085,0.05,2025-07-08,833
M00833,WALLET,0.01776,0.05,2025-07-08,833
M00834,CARD,0.02185,0.1,2025-07-09,834
M00834,TOKEN,0.02234,0.1,2025-07-09,834
M00835,CARD,0.01746,0.072,2025-07-09,835
M00835,LDEBIT,0.00854,0.036,2025-07-09,835
M00836,CARD,0.02259,0.105,2025-07-10,836
M00836,TOKEN,0.02309,0.105,2025-07-10,836
M00836,LDEBIT,0.01104,0.053,2025-07-10,836
M00837,CARD,0.02213,0.1,2025-07-12,837
M00837,TOKEN,0.02263,0.1,2025-07-12,837
M00837,BNPL,0.04427,0.0,2025-07-12,837
M00838,CARD,0.02171,0.1,2025-07-14,838
M00838,TOKEN,0.0222,0.1,2025-07-14,838
M00838,LDEBIT,0.01062,0.05,2025-07-14,838
M00838,WALLET,0.01737,0.05,2025-07-14,838
M00839,CARD,0.0183,0.072,2025-07-14,839
M00839,LDEBIT,0.00895,0.036,2025-07-14,839
M00839,TOKEN,0.0187,0.072,2025-07-14,839
