merchant_key,merchant_id,mid,merchant_name,country_code,segment,vertical,service,integration_type,settlement_type,account_manager,signup_date,live_date,first_txn_date,live_date_corrected,last_txn_date,days_signup_to_live,days_live_to_first_txn,is_activated,lifecycle_status,signup_cohort,live_cohort,live_fy,is_new_in_period,signup_date_key,live_date_key,first_txn_date_key,last_txn_date_key
105,M00105,EG934737958,Urban Apps,EG,Online,Digital Services,Online Checkout,E-commerce Plugin,T+1,Karim Ezzat,2021-04-28,2021-05-12,2024-07-01,0,2026-06-30,14.0,1146.0,0,Active,2021-04,2021-05,2021.0,0,20210428,20210512,20240701,20260630
106,M00106,EG299020051,Horizon Pharmacy,EG,SME,Healthcare,POS Acceptance,POS Terminal,T+1,Karim Ezzat,2021-04-29,2021-05-27,2024-07-02,0,2026-06-30,28.0,1132.0,0,Active,2021-04,2021-05,2021.0,0,20210429,20210527,20240702,20260630
107,M00107,OM528658283,Prime Partners,OM,SME,Professional Services,Payment Links,Payment Links,T+1,Salim Al-Harthy,2021-05-01,2021-05-04,2024-07-01,0,2026-04-30,3.0,1154.0,0,Dormant,2021-05,2021-05,2021.0,0,20210501,20210504,20240701,20260430
108,M00108,EG181564804,Sand Cafe,EG,Enterprise,Food & Beverage,Payment Links,Payment Links,T+2,Mai Ragab,2021-05-04,2021-05-10,2024-07-01,0,2026-06-30,6.0,1148.0,0,Active,2021-05,2021-05,2021.0,0,20210504,20210510,20240701,20260630
109,M00109,SA976443961,Oasis Supply,SA,B2B,Distribution & Wholesale,B2B Collections,Payment Links,Weekly,Omar Al-Anazi,2021-05-04,2021-05-10,2024-07-01,0,2026-06-30,6.0,1148.0,0,Active,2021-05,2021-05,2021.0,0,20210504,20210510,20240701,20260630
110,M00110,EG856516161,Sand Boutique,EG,SME,Retail,Online Checkout,Direct API,T+2,Mai Ragab,2021-05-05,2021-07-28,,0,,84.0,,0,Live - never transacted,2021-05,2021-07,2022.0,0,20210505,20210728,,
111,M00111,SA572424588,Silver Bakery,SA,SME,Food & Beverage,Payment Links,Payment Links,T+2,Reem Al-Ghamdi,2021-05-05,2021-05-10,,0,,5.0,,0,Live - never transacted,2021-05,2021-05,2021.0,0,20210505,20210510,,
112,M00112,SA694571512,Urban Institute,SA,SME,Education,POS Acceptance,POS Terminal,T+2,Omar Al-Anazi,2021-05-07,2021-05-29,2024-07-03,0,2024-11-30,22.0,1131.0,0,Churned,2021-05,2021-05,2021.0,0,20210507,20210529,20240703,20241130
113,M00113,OM618125464,Amber Basket,OM,Online,E-commerce,Online Checkout,Direct API,T+2,Salim Al-Harthy,2021-05-08,2021-07-29,,0,,82.0,,0,Live - never transacted,2021-05,2021-07,2022.0,0,20210508,20210729,,
114,M00114,SA710370541,Prime Learning,SA,Enterprise,Education,POS Acceptance,POS Terminal,T+1,Turki Al-Shammari,2021-05-09,2021-06-05,2024-07-01,0,2026-06-30,27.0,1122.0,0,Active,2021-05,2021-06,2021.0,0,20210509,20210605,20240701,20260630
115,M00115,AE808885338,Blue Mart,AE,SME,Retail,POS Acceptance,POS Terminal,T+1,Layla Haddad,2021-05-12,2021-05-31,2024-07-01,0,2026-06-29,19.0,1127.0,0,Active,2021-05,2021-05,2021.0,0,20210512,20210531,20240701,20260629
116,M00116,EG544329487,Bright Academy,EG,Online,Education,Online Checkout,Direct API,T+2,Mai Ragab,2021-05-17,2021-07-09,2024-07-01,0,2026-06-29,53.0,1088.0,0,Active,2021-05,2021-07,2022.0,0,20210517,20210709,20240701,20260629
117,M00117,EG135986426,Horizon Supply,EG,B2B,Distribution & Wholesale,B2B Collections,Direct API,Weekly,Karim Ezzat,2021-05-17,2021-07-10,2024-07-02,0,2026-06-30,54.0,1088.0,0,Active,2021-05,2021-07,2022.0,0,20210517,20210710,20240702,20260630
118,M00118,SA698801738,Palm Kitchen,SA,SME,Food & Beverage,POS Acceptance,POS Terminal,Instant,Turki Al-Shammari,2021-05-17,2021-06-19,,0,,33.0,,0,Live - never transacted,2021-05,2021-06,2021.0,0,20210517,20210619,,
119,M00119,EG867935936,Palm Academy,EG,Online,Education,Online Checkout,Direct API,T+1,Karim Ezzat,2021-05-19,2021-08-29,2024-07-12,0,2026-06-12,102.0,1048.0,0,Active,2021-05,2021-08,2022.0,0,20210519,20210829,20240712,20260612
120,M00120,SA267227056,Metro Deals,SA,Enterprise,E-commerce,POS Acceptance,POS Terminal,Weekly,Reem Al-Ghamdi,2021-05-30,2021-06-23,2024-07-01,0,2026-06-30,24.0,1104.0,0,Active,2021-05,2021-06,2021.0,0,20210530,20210623,20240701,20260630
121,M00121,SA390995470,Coral Pharmacy,SA,SME,Healthcare,Payment Links,Payment Links,T+2,Turki Al-Shammari,2021-05-30,2021-06-05,2024-07-01,0,2026-06-30,6.0,1122.0,0,Active,2021-05,2021-06,2021.0,0,20210530,20210605,20240701,20260630
122,M00122,AE282120405,Royal Bakery,AE,SME,Food & Beverage,POS Acceptance,POS Terminal,T+1,Yousef Al-Marri,2021-06-02,2021-06-22,2024-07-01,0,2026-06-30,20.0,1105.0,0,Active,2021-06,2021-06,2021.0,0,20210602,20210622,20240701,20260630
123,M00123,EG918104848,Prime Digital,EG,Online,Digital Services,Online Checkout,Hosted Checkout,T+2,Mai Ragab,2021-06-03,2021-07-05,2024-07-01,0,2025-01-31,32.0,1092.0,0,Churned,2021-06,2021-07,2022.0,0,20210603,20210705,20240701,20250131
124,M00124,AE588030458,Palm Market,AE,SME,Retail,POS Acceptance,POS Terminal,T+2,Yousef Al-Marri,2021-06-06,2021-06-23,2024-07-01,0,2026-06-30,17.0,1104.0,0,Active,2021-06,2021-06,2021.0,0,20210606,20210623,20240701,20260630
125,M00125,SA189353734,Zenith Bakery,SA,Online,Food & Beverage,Subscriptions,Direct API,T+2,Turki Al-Shammari,2021-06-08,2021-08-06,2024-07-01,0,2026-06-30,59.0,1060.0,0,Active,2021-06,2021-08,2022.0,0,20210608,20210806,20240701,20260630
126,M00126,OM780225802,Nova Cafe,OM,SME,Food & Beverage,POS Acceptance,POS Terminal,T+2,Salim Al-Harthy,2021-06-12,2021-07-14,2024-07-02,0,2026-06-29,32.0,1084.0,0,Active,2021-06,2021-07,2022.0,0,20210612,20210714,20240702,20260629
127,M00127,EG100648072,Horizon Advisory,EG,SME,Professional Services,Online Checkout,Hosted Checkout,T+2,Karim Ezzat,2021-06-19,2021-07-13,2024-07-01,0,2026-06-30,24.0,1084.0,0,Active,2021-06,2021-07,2022.0,0,20210619,20210713,20240701,20260630
128,M00128,EG704826709,Blue Stores,EG,SME,Retail,POS Acceptance,POS Terminal,T+2,Hany Soliman,2021-06-19,2021-07-24,2024-07-02,0,2025-02-28,35.0,1074.0,0,Churned,2021-06,2021-07,2022.0,0,20210619,20210724,20240702,20250228
129,M00129,AE348507314,Crescent Journeys,AE,Online,Travel & Hospitality,Online Checkout,Hosted Checkout,T+1,Layla Haddad,2021-06-20,2021-07-10,2024-07-01,0,2026-06-30,20.0,1087.0,0,Active,2021-06,2021-07,2022.0,0,20210620,20210710,20240701,20260630
130,M00130,EG344164016,Palm Cafe,EG,SME,Food & Beverage,POS Acceptance,POS Terminal,Instant,Nadia Fouad,2021-06-21,2021-07-26,2024-07-03,0,2026-06-30,35.0,1073.0,0,Active,2021-06,2021-07,2022.0,0,20210621,20210726,20240703,20260630
131,M00131,SA124881724,Prime Power,SA,Enterprise,Telecom & Utilities,POS Acceptance,POS Terminal,T+2,Reem Al-Ghamdi,2021-06-22,2021-07-24,2024-07-01,0,2026-06-30,32.0,1073.0,0,Active,2021-06,2021-07,2022.0,0,20210622,20210724,20240701,20260630
132,M00132,SA674924548,Royal Kitchen,SA,SME,Food & Beverage,Payment Links,Payment Links,T+2,Turki Al-Shammari,2021-06-25,2021-06-28,2024-07-01,0,2025-12-31,3.0,1099.0,0,Churned,2021-06,2021-06,2021.0,0,20210625,20210628,20240701,20251231
133,M00133,EG386547356,Golden Supply,EG,B2B,Distribution & Wholesale,B2B Collections,Direct API,T+1,Nadia Fouad,2021-06-27,2021-09-25,2024-07-01,0,2026-06-21,90.0,1010.0,0,Active,2021-06,2021-09,2022.0,0,20210627,20210925,20240701,20260621
134,M00134,AE603567666,Prime Deals,AE,Online,E-commerce,Online Checkout,Direct API,T+2,Layla Haddad,2021-06-29,2021-08-16,2024-07-01,0,2025-12-31,48.0,1050.0,0,Churned,2021-06,2021-08,2022.0,0,20210629,20210816,20240701,20251231
135,M00135,SA139966565,Sand Grill,SA,SME,Food & Beverage,Payment Links,Payment Links,T+2,Reem Al-Ghamdi,2021-07-04,2021-07-09,2024-07-01,0,2026-06-29,5.0,1088.0,0,Active,2021-07,2021-07,2022.0,0,20210704,20210709,20240701,20260629
136,M00136,EG280455389,Crescent Cart,EG,Online,E-commerce,Subscriptions,Direct API,T+2,Karim Ezzat,2021-07-05,2021-09-03,2024-07-01,0,2026-06-30,60.0,1032.0,0,Active,2021-07,2021-09,2022.0,0,20210705,20210903,20240701,20260630
137,M00137,SA895143129,Pearl Medical,SA,SME,Healthcare,Payment Links,Payment Links,T+2,Turki Al-Shammari,2021-07-18,2021-07-28,,0,,10.0,,0,Live - never transacted,2021-07,2021-07,2022.0,0,20210718,20210728,,
138,M00138,OM454436104,Nova EdTech,OM,SME,Education,POS Acceptance,POS Terminal,T+2,Salim Al-Harthy,2021-07-19,2021-08-23,2024-07-05,0,2026-06-25,35.0,1047.0,0,Active,2021-07,2021-08,2022.0,0,20210719,20210823,20240705,20260625
139,M00139,EG679079810,Crescent Bakery,EG,SME,Food & Beverage,Payment Links,Payment Links,T+1,Mai Ragab,2021-07-19,2021-07-27,2024-07-01,0,2026-06-30,8.0,1070.0,0,Active,2021-07,2021-07,2022.0,0,20210719,20210727,20240701,20260630
140,M00140,EG497915590,Sand Institute,EG,Online,Education,Subscriptions,Direct API,T+2,Mai Ragab,2021-07-19,2021-10-08,2024-07-01,0,2026-06-30,81.0,997.0,0,Active,2021-07,2021-10,2022.0,0,20210719,20211008,20240701,20260630
141,M00141,SA887297988,Falcon Stores,SA,SME,Retail,POS Acceptance,POS Terminal,T+1,Omar Al-Anazi,2021-07-19,2021-08-13,2024-07-01,0,2024-09-29,25.0,1053.0,0,Churned,2021-07,2021-08,2022.0,0,20210719,20210813,20240701,20240929
142,M00142,SA423374323,Royal Mart,SA,SME,Retail,Payment Links,Payment Links,Instant,Reem Al-Ghamdi,2021-07-22,2021-07-27,2024-07-02,0,2026-06-30,5.0,1071.0,0,Active,2021-07,2021-07,2022.0,0,20210722,20210727,20240702,20260630
143,M00143,SA912413819,Prime Cloud,SA,Online,Digital Services,Subscriptions,Direct API,T+1,Reem Al-Ghamdi,2021-07-24,2021-08-31,2024-07-01,0,2026-06-30,38.0,1035.0,0,Active,2021-07,2021-08,2022.0,0,20210724,20210831,20240701,20260630
144,M00144,EG511884968,Zenith Services,EG,SME,Professional Services,Online Checkout,Hosted Checkout,T+1,Hany Soliman,2021-07-28,2021-08-30,2024-07-01,0,2026-06-29,33.0,1036.0,0,Active,2021-07,2021-08,2022.0,0,20210728,20210830,20240701,20260629
145,M00145,AE783290352,Falcon Kitchen,AE,SME,Food & Beverage,Online Checkout,Hosted Checkout,T+2,Yousef Al-Marri,2021-08-05,2021-09-11,2024-07-01,0,2026-06-30,37.0,1024.0,0,Active,2021-08,2021-09,2022.0,0,20210805,20210911,20240701,20260630
146,M00146,SA775621648,Silver Cafe,SA,SME,Food & Beverage,POS Acceptance,POS Terminal,T+2,Omar Al-Anazi,2021-08-07,2021-09-01,2024-07-02,0,2026-03-31,25.0,1035.0,0,Churned,2021-08,2021-09,2022.0,0,20210807,20210901,20240702,20260331
147,M00147,AE554805022,Oasis Journeys,AE,Online,Travel & Hospitality,Online Checkout,Direct API,T+2,Yousef Al-Marri,2021-08-07,2021-09-18,2024-07-01,0,2026-06-30,42.0,1017.0,0,Active,2021-08,2021-09,2022.0,0,20210807,20210918,20240701,20260630
148,M00148,SA520439829,Sand Services,SA,B2B,Professional Services,B2B Collections,Payment Links,Weekly,Reem Al-Ghamdi,2021-08-07,2021-08-12,2024-07-01,0,2026-06-30,5.0,1054.0,0,Active,2021-08,2021-08,2022.0,0,20210807,20210812,20240701,20260630
149,M00149,EG875100630,Amber Boutique,EG,SME,Retail,Online Checkout,Direct API,T+2,Hany Soliman,2021-08-13,2021-11-21,2024-07-03,0,2026-06-30,100.0,955.0,0,Active,2021-08,2021-11,2022.0,0,20210813,20211121,20240703,20260630
150,M00150,SA900572493,Royal Legal,SA,SME,Professional Services,Online Checkout,E-commerce Plugin,T+1,Omar Al-Anazi,2021-08-18,2021-08-24,2024-07-01,0,2026-06-30,6.0,1042.0,0,Active,2021-08,2021-08,2022.0,0,20210818,20210824,20240701,20260630
151,M00151,AE427050210,Silver Consulting,AE,SME,Professional Services,Payment Links,Payment Links,T+2,Yousef Al-Marri,2021-08-21,2021-08-24,,0,,3.0,,0,Live - never transacted,2021-08,2021-08,2022.0,0,20210821,20210824,,
152,M00152,AE389283318,Horizon Power,AE,Enterprise,Telecom & Utilities,Payment Links,Payment Links,T+1,Layla Haddad,2021-08-25,2021-09-04,2024-07-01,0,2026-06-30,10.0,1031.0,0,Active,2021-08,2021-09,2022.0,0,20210825,20210904,20240701,20260630
153,M00153,SA517497912,Zenith Grill,SA,SME,Food & Beverage,POS Acceptance,POS Terminal,T+2,Reem Al-Ghamdi,2021-08-28,2021-09-22,2024-07-02,0,2026-06-30,25.0,1014.0,0,Active,2021-08,2021-09,2022.0,0,20210828,20210922,20240702,20260630
154,M00154,SA320986752,Urban EdTech,SA,Enterprise,Education,POS Acceptance,POS Terminal,Weekly,Turki Al-Shammari,2021-08-28,2021-09-09,2024-07-01,0,2026-06-30,12.0,1026.0,0,Active,2021-08,2021-09,2022.0,0,20210828,20210909,20240701,20260630
155,M00155,EG588041363,Golden EdTech,EG,SME,Education,POS Acceptance,POS Terminal,T+2,Hany Soliman,2021-09-04,,,0,,,,0,Onboarding (not live),2021-09,,,0,20210904,,,
156,M00156,SA779341840,Falcon Online,SA,Online,E-commerce,Online Checkout,Hosted Checkout,T+1,Turki Al-Shammari,2021-09-07,2021-10-17,2024-07-01,0,2026-06-30,40.0,988.0,0,Active,2021-09,2021-10,2022.0,0,20210907,20211017,20240701,20260630
157,M00157,EG447972836,Cedar Stores,EG,SME,Retail,POS Acceptance,POS Terminal,T+2,Karim Ezzat,2021-09-09,2021-09-21,2024-07-01,0,2026-06-30,12.0,1014.0,0,Active,2021-09,2021-09,2022.0,0,20210909,20210921,20240701,20260630
158,M00158,AE561735990,Cedar Institute,AE,SME,Education,Online Checkout,E-commerce Plugin,T+1,Layla Haddad,2021-09-12,2021-10-06,2024-07-01,0,2026-06-28,24.0,999.0,0,Active,2021-09,2021-10,2022.0,0,20210912,20211006,20240701,20260628
159,M00159,EG676342880,Swift Boutique,EG,SME,Retail,Payment Links,Payment Links,T+1,Karim Ezzat,2021-09-13,2021-09-16,2024-07-01,0,2026-06-28,3.0,1019.0,0,Active,2021-09,2021-09,2022.0,0,20210913,20210916,20240701,20260628
160,M00160,SA627300378,Crescent Advisory,SA,SME,Professional Services,Payment Links,Payment Links,T+2,Turki Al-Shammari,2021-09-20,2021-09-24,2024-07-01,0,2026-06-28,4.0,1011.0,0,Active,2021-09,2021-09,2022.0,0,20210920,20210924,20240701,20260628
161,M00161,OM892693620,Bright Online,OM,Online,E-commerce,Online Checkout,Hosted Checkout,T+1,Salim Al-Harthy,2021-09-24,2021-10-18,2024-07-01,0,2025-05-31,24.0,987.0,0,Churned,2021-09,2021-10,2022.0,0,20210924,20211018,20240701,20250531
162,M00162,EG877654092,Amber Telecom,EG,Enterprise,Telecom & Utilities,POS Acceptance,POS Terminal,T+1,Nadia Fouad,2021-09-30,2021-10-10,2024-07-01,0,2026-06-30,10.0,995.0,0,Active,2021-09,2021-10,2022.0,0,20210930,20211010,20240701,20260630
163,M00163,SA776589285,Swift Online,SA,Online,E-commerce,Online Checkout,Direct API,T+1,Turki Al-Shammari,2021-10-01,2021-12-09,2024-07-01,0,2026-06-30,69.0,935.0,0,Active,2021-10,2021-12,2022.0,0,20211001,20211209,20240701,20260630
164,M00164,EG981274071,Palm Cloud,EG,Online,Digital Services,Online Checkout,Direct API,T+2,Hany Soliman,2021-10-05,2021-12-25,2024-07-01,0,2026-06-30,81.0,919.0,0,Active,2021-10,2021-12,2022.0,0,20211005,20211225,20240701,20260630
165,M00165,AE608679106,Crescent Cafe,AE,SME,Food & Beverage,Payment Links,Payment Links,T+1,Layla Haddad,2021-10-07,2021-10-09,2024-07-01,0,2026-06-29,2.0,996.0,0,Active,2021-10,2021-10,2022.0,0,20211007,20211009,20240701,20260629
166,M00167,SA189309853,Horizon Deals,SA,Online,E-commerce,Online Checkout,Direct API,T+2,Omar Al-Anazi,2021-10-12,2022-01-25,2024-07-01,0,2026-06-30,105.0,888.0,0,Active,2021-10,2022-01,2022.0,0,20211012,20220125,20240701,20260630
167,M00168,EG538857731,Pearl Cart,EG,Online,E-commerce,Subscriptions,Direct API,T+2,Mai Ragab,2021-10-13,2021-12-21,2024-07-01,0,2026-06-30,69.0,923.0,0,Active,2021-10,2021-12,2022.0,0,20211013,20211221,20240701,20260630
168,M00169,EG110254241,Metro Mart,EG,SME,Retail,Online Checkout,Hosted Checkout,T+1,Nadia Fouad,2021-10-16,2021-11-15,2024-07-01,0,2026-06-30,30.0,959.0,0,Active,2021-10,2021-11,2022.0,0,20211016,20211115,20240701,20260630
169,M00170,EG704053078,Silver Institute,EG,Enterprise,Education,Online Checkout,Hosted Checkout,T+1,Nadia Fouad,2021-10-16,2021-11-23,2024-07-01,0,2026-06-30,38.0,951.0,0,Active,2021-10,2021-11,2022.0,0,20211016,20211123,20240701,20260630
170,M00171,EG761087060,Cedar Cart,EG,Online,E-commerce,Subscriptions,Direct API,T+2,Karim Ezzat,2021-10-19,2021-12-07,2024-07-01,0,2026-06-30,49.0,937.0,0,Active,2021-10,2021-12,2022.0,0,20211019,20211207,20240701,20260630
171,M00172,EG482640702,Golden Online,EG,Online,E-commerce,Online Checkout,Direct API,T+2,Mai Ragab,2021-10-20,2021-12-24,2024-07-01,0,2026-04-30,65.0,920.0,0,Dormant,2021-10,2021-12,2022.0,0,20211020,20211224,20240701,20260430
172,M00173,SA662517521,Amber Advisory,SA,B2B,Professional Services,Payment Links,Payment Links,Weekly,Turki Al-Shammari,2021-10-21,2021-10-29,,0,,8.0,,0,Live - never transacted,2021-10,2021-10,2022.0,0,20211021,20211029,,
173,M00174,SA507131461,Cedar Market,SA,SME,Retail,Payment Links,Payment Links,T+2,Omar Al-Anazi,2021-10-24,2021-10-26,2024-07-01,0,2026-06-30,2.0,979.0,0,Active,2021-10,2021-10,2022.0,0,20211024,20211026,20240701,20260630
174,M00175,EG766165674,Green Institute,EG,Online,Education,Online Checkout,Direct API,T+2,Mai Ragab,2021-10-27,2022-02-23,2024-07-01,0,2026-06-30,119.0,859.0,0,Active,2021-10,2022-02,2022.0,0,20211027,20220223,20240701,20260630
175,M00176,EG465172400,Zenith Advisory,EG,SME,Professional Services,Payment Links,Payment Links,T+1,Nadia Fouad,2021-11-03,2021-11-12,2024-07-01,0,2026-06-30,9.0,962.0,0,Active,2021-11,2021-11,2022.0,0,20211103,20211112,20240701,20260630
176,M00177,SA892484380,Zenith Academy,SA,SME,Education,Payment Links,Payment Links,T+1,Turki Al-Shammari,2021-11-04,2021-11-12,2024-07-01,0,2026-06-29,8.0,962.0,0,Active,2021-11,2021-11,2022.0,0,20211104,20211112,20240701,20260629
177,M00178,OM954248664,Coral Grill,OM,Online,Food & Beverage,Online Checkout,E-commerce Plugin,T+2,Salim Al-Harthy,2021-11-09,2021-11-17,2024-07-01,0,2026-06-30,8.0,957.0,0,Active,2021-11,2021-11,2022.0,0,20211109,20211117,20240701,20260630
178,M00179,EG352362522,Urban Care,EG,SME,Healthcare,Payment Links,Payment Links,T+1,Nadia Fouad,2021-11-11,2021-11-20,2024-07-01,0,2026-06-29,9.0,954.0,0,Active,2021-11,2021-11,2022.0,0,20211111,20211120,20240701,20260629
179,M00180,SA485114821,Golden Cloud,SA,Online,Digital Services,Online Checkout,Direct API,T+2,Reem Al-Ghamdi,2021-11-12,2022-03-02,2024-07-01,0,2025-06-30,110.0,852.0,0,Churned,2021-11,2022-03,2022.0,0,20211112,20220302,20240701,20250630
180,M00181,AE878919871,Royal Basket,AE,Online,E-commerce,Online Checkout,Hosted Checkout,T+2,Yousef Al-Marri,2021-11-14,2021-12-18,2024-07-01,0,2026-06-30,34.0,926.0,0,Active,2021-11,2021-12,2022.0,0,20211114,20211218,20240701,20260630
181,M00182,AE301462734,Oasis Kitchen,AE,SME,Food & Beverage,POS Acceptance,POS Terminal,T+1,Layla Haddad,2021-11-16,2021-12-03,2024-07-01,0,2026-06-30,17.0,941.0,0,Active,2021-11,2021-12,2022.0,0,20211116,20211203,20240701,20260630
182,M00166,EG573406141,Falcon Market,EG,SME,Retail,POS Acceptance,POS Terminal,T+2,Nadia Fouad,2021-11-08,2021-11-08,2024-07-02,0,2026-06-30,0.0,967.0,0,Active,2021-11,2021-11,2022.0,0,20211108,20211108,20240702,20260630
183,M00183,SA391765371,Crescent Schools,SA,Online,Unclassified,Online Checkout,E-commerce Plugin,T+2,Reem Al-Ghamdi,2021-11-23,,,0,,,,0,Onboarding (not live),2021-11,,,0,20211123,,,
184,M00184,EG624580946,Sand Digital,EG,Online,Digital Services,Online Checkout,Hosted Checkout,T+2,Mai Ragab,2021-11-23,2021-12-03,2024-07-01,0,2026-06-30,10.0,941.0,0,Active,2021-11,2021-12,2022.0,0,20211123,20211203,20240701,20260630
185,M00185,EG283786715,Green Market,EG,SME,Retail,POS Acceptance,POS Terminal,T+2,Hany Soliman,2021-11-23,2021-12-21,2024-07-01,0,2025-04-30,28.0,923.0,0,Churned,2021-11,2021-12,2022.0,0,20211123,20211221,20240701,20250430
186,M00186,AE563552817,Urban Market,AE,SME,Retail,Payment Links,Payment Links,T+2,Yousef Al-Marri,2021-11-24,2021-11-28,2024-07-02,0,2025-05-31,4.0,947.0,0,Churned,2021-11,2021-11,2022.0,0,20211124,20211128,20240702,20250531
187,M00187,EG875318556,Urban Stores,EG,SME,Retail,Online Checkout,Hosted Checkout,T+1,Hany Soliman,2021-11-24,2022-01-02,2024-07-01,0,2025-05-30,39.0,911.0,0,Churned,2021-11,2022-01,2022.0,0,20211124,20220102,20240701,20250530
188,M00188,SA749593761,Oasis Outlet,SA,SME,Retail,Payment Links,Payment Links,Instant,Omar Al-Anazi,2021-11-25,2021-11-27,,0,,2.0,,0,Live - never transacted,2021-11,2021-11,2022.0,0,20211125,20211127,,
189,M00189,SA534917472,Bright Bakery,SA,SME,Food & Beverage,POS Acceptance,POS Terminal,T+2,Omar Al-Anazi,2021-11-28,2021-12-30,2024-07-01,0,2026-06-30,32.0,914.0,0,Active,2021-11,2021-12,2022.0,0,20211128,20211230,20240701,20260630
190,M00190,SA416884588,Coral Cart,SA,Online,E-commerce,Online Checkout,Direct API,T+2,Reem Al-Ghamdi,2021-11-28,2022-01-12,2024-07-01,0,2026-06-30,45.0,901.0,0,Active,2021-11,2022-01,2022.0,0,20211128,20220112,20240701,20260630
191,M00191,SA954952952,Bright Streaming,SA,Online,Digital Services,Online Checkout,E-commerce Plugin,T+2,Turki Al-Shammari,2021-12-03,2021-12-24,2024-07-01,0,2026-06-30,21.0,920.0,0,Active,2021-12,2021-12,2022.0,0,20211203,20211224,20240701,20260630
192,M00192,EG799440003,Coral Traders,EG,B2B,Distribution & Wholesale,Payment Links,Payment Links,Weekly,Nadia Fouad,2021-12-03,2021-12-08,2024-07-01,0,2026-06-30,5.0,936.0,0,Active,2021-12,2021-12,2022.0,0,20211203,20211208,20240701,20260630
193,M00193,SA683492515,Bright Outlet,SA,SME,Retail,Payment Links,Payment Links,Instant,Turki Al-Shammari,2021-12-10,,,0,,,,0,Onboarding (not live),2021-12,,,0,20211210,,,
194,M00194,EG231422873,Metro EdTech,EG,Online,Education,Subscriptions,Direct API,T+1,Karim Ezzat,2021-12-13,2022-02-16,2024-07-01,0,2026-06-30,65.0,866.0,0,Active,2021-12,2022-02,2022.0,0,20211213,20220216,20240701,20260630
195,M00195,SA845331728,Horizon Hotels,SA,Online,Travel & Hospitality,Online Checkout,Hosted Checkout,T+2,Reem Al-Ghamdi,2021-12-16,2022-01-15,2024-07-01,0,2026-06-30,30.0,898.0,0,Active,2021-12,2022-01,2022.0,0,20211216,20220115,20240701,20260630
196,M00196,EG284431976,Crescent Boutique,EG,SME,Retail,POS Acceptance,POS Terminal,Instant,Mai Ragab,2021-12-17,2022-01-11,2024-07-01,0,2026-06-30,25.0,902.0,0,Active,2021-12,2022-01,2022.0,0,20211217,20220111,20240701,20260630
197,M00197,EG823617801,Swift Bakery,EG,SME,Food & Beverage,POS Acceptance,POS Terminal,T+2,Nadia Fouad,2021-12-17,2022-01-09,2024-07-01,0,2026-06-30,23.0,904.0,0,Active,2021-12,2022-01,2022.0,0,20211217,20220109,20240701,20260630
